ZCTA,IP_COV_DEMAND,2SFCA_60min_inpatient_beds_7_day_avg_interp,E2SFCA_inpatient_beds_7_day_avg_interp,3SFCA_inpatient_beds_7_day_avg_interp,COLLECTION_WEEK
75001,44,1.0832873397046052,1.5102104861353787,1.2696084276122506,2020-11-08
75002,21,1.0761180265301677,0.9002128217856016,1.3020569450331878,2020-11-08
75006,44,1.0771561318566591,1.3075158698403249,1.19893897570183,2020-11-08
75007,42,1.065392719367653,1.278151315011221,1.1391426485186562,2020-11-08
75009,28,0.905552141774887,0.49667220169576376,0.8807988601482358,2020-11-08
75010,38,1.0628885457449484,1.182845293087666,1.1472666584081275,2020-11-08
75013,21,1.080446198118126,1.1061836824246023,1.5110356106911702,2020-11-08
75019,34,1.119002959001551,1.2455145871447801,0.9140524809370966,2020-11-08
75020,72,0.33097355972611286,0.6922215595341071,1.2178208207254029,2020-11-08
75021,69,0.29582558691392236,0.5233273651415755,1.0120411322144611,2020-11-08
75022,24,1.1047353728898404,0.7709501937177488,0.9645427180119899,2020-11-08
75023,38,1.1154119180005941,1.2054837553420001,1.6691022998498304,2020-11-08
75024,37,1.1367262344403528,1.2415551546723211,1.4938130688024245,2020-11-08
75025,29,1.1340279245854383,1.0887275108918029,1.5088265422124716,2020-11-08
75028,22,1.1268645594927111,0.9231713604454848,1.156897268286546,2020-11-08
75032,36,0.7374659651749398,0.37271641017033424,0.6358094220853159,2020-11-08
75034,34,1.0767527922885607,1.0286296250620988,1.0459552299598738,2020-11-08
75035,26,1.1340279245854383,0.9887689657075914,1.49182602416871,2020-11-08
75038,32,1.119002959001551,1.3263349002891172,0.9811935828159063,2020-11-08
75039,15,1.125134166849497,1.378122318484911,0.9440826476309908,2020-11-08
75040,28,0.8972897761776604,0.962869089085136,1.3699079276122736,2020-11-08
75041,46,0.9363352427769919,0.9890336767635006,1.0495767051301883,2020-11-08
75042,33,0.992692527883956,1.066796698237137,0.9446737011888973,2020-11-08
75043,44,0.9299664921135803,0.9110812804830667,0.915671205411131,2020-11-08
75044,17,0.9293735321852464,1.1595332481307938,1.1793003913271052,2020-11-08
75048,21,0.8462324722182281,0.7521938000257746,0.7445564536080067,2020-11-08
75050,43,1.136690596650333,1.3412227262090937,0.874634522028808,2020-11-08
75051,55,1.112653321356946,1.1129180052343315,0.7554418533011953,2020-11-08
75052,57,1.1392938263308778,1.0729289340652883,0.8368010289241037,2020-11-08
75054,57,1.0240424342894205,0.7434919380133167,0.8141546845421248,2020-11-08
75056,35,1.0880023180336031,1.1856366551905255,1.1190265568863729,2020-11-08
75057,19,1.1293687331154156,1.2856876849454064,1.2139701039336164,2020-11-08
75058,38,0.5178153523678058,0.3252436876913277,0.14644081518763052,2020-11-08
75060,21,1.125134166849497,1.2613130911959438,0.9397287047326444,2020-11-08
75061,16,1.125134166849497,1.3694038522199445,1.0287965801852894,2020-11-08
75062,17,1.125134166849497,1.3682846405688087,0.8893919766681236,2020-11-08
75063,20,1.119002959001551,1.2856100011166047,1.0998167703774933,2020-11-08
75065,22,1.059842230048134,0.9767929317076053,1.2654814417521154,2020-11-08
75067,20,1.1293687331154156,1.2223814739047103,1.0371294772841682,2020-11-08
75068,26,0.809066654298729,0.6529935802999325,0.6641109905921244,2020-11-08
75069,22,1.0413085523056063,0.9539146788821838,1.4838470771129275,2020-11-08
75070,25,1.0761180265301677,0.9429029948830525,1.5819026323342482,2020-11-08
75071,29,1.0127748786562007,0.7919480422714555,1.637000546169953,2020-11-08
75074,26,1.1154119180005941,1.1408278827746725,1.3600564596090325,2020-11-08
75075,41,0.9342648148726139,1.2519334202483718,1.580462997635965,2020-11-08
75076,76,0.27638303082962595,0.3495112662015957,0.4488704077634452,2020-11-08
75077,19,1.059842230048134,0.927336572211804,1.1394637849843463,2020-11-08
75078,28,1.0159904053973188,0.6728119874616487,0.8376359863470059,2020-11-08
75080,37,1.1053793343544143,1.3141065221095587,1.221376068065859,2020-11-08
75081,40,1.1084011119932597,1.301032054231527,1.217497424867049,2020-11-08
75082,16,0.9796628067735864,1.2687030837468052,1.319409837074035,2020-11-08
75087,41,0.7374659651749398,0.45961910645294174,0.7758978738070084,2020-11-08
75088,34,0.8867361927563805,0.7331205660877667,0.8828938260503162,2020-11-08
75089,37,0.8972897761776604,0.8519160993565137,0.8797863164338723,2020-11-08
75090,64,0.35648404903025144,0.7336791428379387,0.8322942575396751,2020-11-08
75092,86,0.35648404903025144,0.7438469108926025,0.7768487167372594,2020-11-08
75093,37,1.0519806295569738,1.2645979733103294,1.4686721791156832,2020-11-08
75094,19,0.890390538958622,0.8412155947934866,1.2133361015325828,2020-11-08
75098,26,0.7641177675347655,0.5807532417188752,0.826936118404348,2020-11-08
75102,0,0.12140321198210073,0.08878250063682055,0.10124033380124269,2020-11-08
75103,61,0.5956811410084246,0.06186648951527886,0.07266966795141117,2020-11-08
75104,68,1.1194714664846528,0.8815073891717512,0.7042904905698861,2020-11-08
75105,0,0.16812432764639615,0.06880570158341033,0.040217796574798945,2020-11-08
75109,35,0.19481569457059045,0.15252429653359703,0.09477889041382233,2020-11-08
75110,22,0.22580266613191702,0.2599531081525931,0.2469049449564192,2020-11-08
75114,65,0.772093764491271,0.3334581716719622,0.2051167310295412,2020-11-08
75115,71,1.0497779748298,0.5837128488856517,0.5234396050519176,2020-11-08
75116,66,1.1209423795424995,0.9228645674091942,0.6964820837101546,2020-11-08
75117,73,0.04262557413748363,0.03765562175422669,0.03303059804039719,2020-11-08
75119,44,0.6323296291078352,0.27715146499831395,0.43045104776080306,2020-11-08
75124,61,0.3680654329789731,0.17194619882826986,0.30011837499784494,2020-11-08
75125,65,0.8522893033329463,0.5058546701243095,0.4567201147521893,2020-11-08
75126,37,0.8901470186752741,0.5063489757284664,0.39517745698941537,2020-11-08
75127,74,0.59468971567701,0.05428699815218585,0.06514870863244902,2020-11-08
75134,70,1.0705109604592806,0.7515901850888036,0.5371928522881734,2020-11-08
75135,37,0.6566576130688923,0.37861116085889446,0.3305280030597667,2020-11-08
75137,78,1.1209423795424995,0.9268351687437212,0.6529385482006773,2020-11-08
75140,54,0.5815822706369994,0.07191957593205149,0.0840496135547839,2020-11-08
75141,79,1.1176866365404428,0.8644963615257756,0.7041513024803169,2020-11-08
75142,37,0.492983903111572,0.1310100495799988,0.31196347003765457,2020-11-08
75143,35,0.051677088624905186,0.02595863556237974,0.025029550840142162,2020-11-08
75144,21,0.19481569457059045,0.1421858256021465,0.09551389305735627,2020-11-08
75146,72,1.0869655403115073,0.6589600308816379,0.5541641933009998,2020-11-08
75147,32,0.051677088624905186,0.09304214672578072,0.1961355798094551,2020-11-08
75148,26,0.3978504740863567,0.20119031312948815,0.28969844582916915,2020-11-08
75149,61,1.083220151842143,0.9630174729414699,0.7025926326832727,2020-11-08
75150,63,1.0895889025055545,1.0855150291647648,1.1119123327701257,2020-11-08
