ZCTA,IP_COV_DEMAND,2SFCA_60min_inpatient_beds_7_day_avg_interp,E2SFCA_inpatient_beds_7_day_avg_interp,3SFCA_inpatient_beds_7_day_avg_interp,COLLECTION_WEEK
75001,4,7.521656263800516,10.463055893747724,8.284459044481704,2022-05-22
75002,4,6.899479975853502,6.019891535109376,5.907690907431116,2022-05-22
75006,4,7.497405193900373,8.897582920433843,7.68093261537199,2022-05-22
75007,4,7.382020578515758,8.62395401745435,6.8641864990933685,2022-05-22
75009,12,5.870076789295529,3.330300600344279,3.4071729520257774,2022-05-22
75010,7,7.365521953401184,7.904575367321887,6.941762229999594,2022-05-22
75013,6,6.939131046432408,7.375224248157691,7.460510956159798,2022-05-22
75019,15,7.71407858939122,8.379672473186725,5.567582651415907,2022-05-22
75020,4,1.9767719608676482,6.0991181573831454,15.994908597760382,2022-05-22
75021,5,1.701997753954115,4.628939218000216,13.542381625957077,2022-05-22
75022,6,7.58219534889203,5.071197787493065,4.890363894795058,2022-05-22
75023,6,7.176802833012844,8.151963854211482,9.603558821356113,2022-05-22
75024,7,7.729970268288862,8.312422408250299,8.292993561632418,2022-05-22
75025,12,7.343629207145213,7.205416488727522,7.678355927118756,2022-05-22
75028,4,7.740423196993296,6.0447305881074955,5.944184816998396,2022-05-22
75032,7,4.854181007598551,2.6756856818192802,4.012168624861189,2022-05-22
75034,8,7.30456884532708,6.828780008016383,5.598936381331364,2022-05-22
75035,9,7.343629207145213,6.464844010660953,7.134234847190571,2022-05-22
75038,6,7.71407858939122,9.194032925589331,6.686353830030799,2022-05-22
75039,4,7.738329659291362,9.57427625879703,6.217884950920943,2022-05-22
75040,2,5.938527002357459,6.772202614952263,9.284478736518386,2022-05-22
75041,4,6.232441699231802,7.0611593864983675,7.7393301758196795,2022-05-22
75042,3,6.7664891516460495,7.533568565291008,6.9376478044231265,2022-05-22
75043,5,6.165888798207911,6.549341411058019,6.8364422910372165,2022-05-22
75044,1,6.211024895277931,8.089783133302006,7.956580873878587,2022-05-22
75048,1,5.545819529813501,5.232442325772618,4.988601916509065,2022-05-22
75050,3,7.876054210189566,9.44567128696337,5.828342504530692,2022-05-22
75051,7,7.593888073332527,7.843128179668355,4.9262690574191055,2022-05-22
75052,7,7.82886420985441,7.598443032277868,5.8096677926234115,2022-05-22
75054,9,6.921802268891043,5.298671309409102,5.717656160106046,2022-05-22
75056,4,7.390241627203427,7.8382655972471,6.257695699726307,2022-05-22
75057,3,7.75692182210787,8.546561397312841,6.904564540081514,2022-05-22
75058,16,3.3351567921626755,2.5648784600180816,1.310944977958327,2022-05-22
75060,3,7.738329659291362,8.889472941586398,6.378191812521123,2022-05-22
75061,6,7.738329659291362,9.641371070489138,7.321960905538396,2022-05-22
75062,3,7.738329659291362,9.61322634688914,6.086363568325346,2022-05-22
75063,3,7.71407858939122,8.847096023772252,7.330819065368665,2022-05-22
75065,4,7.298469475304692,6.402465196333605,6.8198810321945995,2022-05-22
75067,5,7.75692182210787,8.107359361999418,5.946408437410419,2022-05-22
75068,5,5.354452073441956,4.212841919131617,3.3025028829286844,2022-05-22
75069,8,6.746897816229089,6.283177297394991,6.2589058822653465,2022-05-22
75070,14,6.899479975853502,6.170187799132926,6.842803900012695,2022-05-22
75071,18,6.56045833077805,5.192980888429316,6.161010477593515,2022-05-22
75074,2,7.176802833012844,7.807553750590029,8.05271094965836,2022-05-22
75075,6,6.184320144083439,8.538834082473556,10.159293384256367,2022-05-22
75076,5,1.536139364041409,3.1440747184067677,5.775842038370861,2022-05-22
75077,4,7.298469475304692,6.092223862448037,5.817721765021982,2022-05-22
75078,17,6.582813688787986,4.3955806945290234,3.4004634335075177,2022-05-22
75080,6,7.546375937602758,9.111739110288028,7.9980649188665875,2022-05-22
75081,2,7.546375937602758,9.108622557448458,8.246628554199404,2022-05-22
75082,0,6.461024895277931,8.749769398829706,8.499934014489124,2022-05-22
75087,6,4.854181007598551,3.2428092223243032,4.990697774247887,2022-05-22
75088,9,5.863488717518256,5.207166952822076,5.999944420869565,2022-05-22
75089,3,5.938527002357459,5.977632171592848,5.888101938079871,2022-05-22
75090,6,2.1441777464891763,6.268510181841336,10.099826862506372,2022-05-22
75092,4,2.1441777464891763,6.3955738544316825,9.58521152602971,2022-05-22
75093,5,7.272124867702615,8.601333966716231,9.088324554079835,2022-05-22
75094,0,5.771568459913359,5.773953533358882,7.510652405508433,2022-05-22
75098,4,5.076362975970288,3.960102400796836,4.546051975547238,2022-05-22
75102,3,0.2811607364919217,0.9250520939590874,1.9996097464976808,2022-05-22
75103,6,6.61338748020264,0.6171899741248479,0.6972760337857513,2022-05-22
75104,8,7.588663398915719,6.438344894357863,5.329245339965819,2022-05-22
75105,0,0.8485696964408761,0.6066603018328952,0.2801478922906352,2022-05-22
75109,0,0.708934011156118,1.027895688664566,1.7772143823608824,2022-05-22
75110,0,0.9327290163611897,1.8194268977243835,5.184505331826045,2022-05-22
75114,0,5.025964236277568,2.3788244050727676,1.2766665627103893,2022-05-22
75115,7,7.046784321802623,4.358180834463345,4.2042986489720375,2022-05-22
75116,8,7.648240250672183,6.693291138747615,5.175315159834738,2022-05-22
75117,5,0.31895694324343843,0.35539716850510883,0.2776158724848048,2022-05-22
75119,2,3.692769342083416,2.026545727276533,2.7874125365704763,2022-05-22
75124,7,4.1179006063116415,1.7988167212663113,3.0097761522966424,2022-05-22
75125,0,5.582676276511767,3.7085866479000744,3.6730445449267832,2022-05-22
75126,6,5.86801942247636,3.6857690136602113,2.971944366051254,2022-05-22
75127,0,6.093702440832561,0.5178335351619706,0.6071217515377513,2022-05-22
75134,5,7.244757580914357,5.570467686344354,4.310650468475007,2022-05-22
75135,5,4.854740444706911,2.3924223913894576,2.1169806076128586,2022-05-22
75137,11,7.648240250672183,6.7626358284260775,4.987151750038179,2022-05-22
75140,3,6.019662341396554,0.6909607299107487,0.7957539211807781,2022-05-22
75141,0,7.632917133222553,6.3211687587298195,5.477172311364799,2022-05-22
75142,6,3.422323316032144,0.8601256003102523,1.4984743704402759,2022-05-22
75143,9,0.5439361092702214,0.19801310328154179,0.1784878346130207,2022-05-22
75144,8,0.708934011156118,1.3886969590700406,1.849572961252493,2022-05-22
75146,10,7.346036847722634,4.929474900522534,4.607406322485258,2022-05-22
75147,3,0.5439361092702214,0.8945094169262934,0.8956910469866346,2022-05-22
75148,4,4.307149578097681,2.1821246862642836,2.896028675500587,2022-05-22
75149,9,7.386921423604036,6.968973678953214,5.507064605328565,2022-05-22
75150,9,7.453474324627927,7.815986098219704,8.262840886201598,2022-05-22
75152,4,4.377614401840133,2.055019580166515,2.1379460534532586,2022-05-22
75154,10,6.949532736178945,4.483761728657141,4.896835099700894,2022-05-22
75155,0,2.050130411091673,1.4027184039771754,2.4183085003146996,2022-05-22
75156,6,0.5439361092702214,0.6827062044532404,0.1784878346130207,2022-05-22
75157,0,0.9376843371514326,0.33878184224331903,1.0657574824636262,2022-05-22
75158,0,0.460613485937766,0.23239571160153727,0.8069939379248523,2022-05-22
75159,12,5.414844108679598,3.932891457979159,3.846152343790933,2022-05-22
75160,5,4.1852169684636,1.6123886209368539,1.424092521985019,2022-05-22
75161,9,3.117176528887969,0.8558224666850293,1.0251702908836064,2022-05-22
75163,0,0.7331850810562607,1.4151167521035524,1.6837495794165482,2022-05-22
75165,8,5.748441818541738,2.521025859953899,4.609881443212956,2022-05-22
75166,6,4.565946577462159,2.424758816903304,3.843260085372748,2022-05-22
75167,4,5.748441818541738,2.2927542164014456,5.457341704975127,2022-05-22
75169,4,1.2149268338516297,0.3206906349073417,0.390878015711461,2022-05-22
75172,15,7.4199834729294585,4.820401200585722,3.694126363197189,2022-05-22
75173,7,4.181725407348391,1.4204078591055576,1.909089873791638,2022-05-22
75180,4,7.63448712054627,6.481506433910694,5.55851569791367,2022-05-22
75181,7,5.86801942247636,4.4565186618442825,5.065825715229929,2022-05-22
75182,0,6.014400181745565,5.3311364488822495,6.626293404196659,2022-05-22
75189,10,5.290565274660891,2.232534718574922,2.3985266200396884,2022-05-22
75201,4,7.759746463245234,11.382358861167623,9.134864942560268,2022-05-22
75202,0,7.759746463245234,11.499372391105988,9.404048089696511,2022-05-22
75203,15,7.71684705496121,10.20933964497558,9.841616509898312,2022-05-22
75204,15,7.995701519425009,11.319791443708544,9.739659391326368,2022-05-22
75205,10,7.543073067754387,10.74107572259616,10.61092158161596,2022-05-22
75206,11,7.543073067754387,10.478611783401805,10.810568852941357,2022-05-22
75207,11,7.759746463245234,11.0006331256013,9.55060855594649,2022-05-22
75208,9,7.71684705496121,9.930316054435323,10.237099158062614,2022-05-22
75209,3,7.759746463245234,10.22204720504233,8.54776669738106,2022-05-22
75210,7,7.9528021111409855,9.072568053006842,8.913799499220751,2022-05-22
75211,10,7.71684705496121,8.836313724269681,6.688250834630297,2022-05-22
75212,5,7.759746463245234,9.542114915769101,8.024364779365152,2022-05-22
75214,14,7.317792741556629,9.141700552600962,9.96582845127183,2022-05-22
75215,19,7.71684705496121,9.704108350521375,10.187404392061449,2022-05-22
75216,10,7.71684705496121,7.973326871305856,6.713869784830919,2022-05-22
75217,10,7.301985708165581,6.592845821789052,7.286861594836452,2022-05-22
75218,10,7.453474324627927,8.2422000398863,8.747415239156133,2022-05-22
75219,2,7.759746463245234,11.072994444739436,9.302727502604856,2022-05-22
