ZCTA,IP_COV_DEMAND,2SFCA_60min_inpatient_beds_7_day_avg_interp,E2SFCA_inpatient_beds_7_day_avg_interp,3SFCA_inpatient_beds_7_day_avg_interp,COLLECTION_WEEK
75001,12,1.5626250436074303,1.9892706796472848,1.7665558764036242,2020-09-06
75002,9,1.5124350449694601,1.1282427357788458,1.7357878159057682,2020-09-06
75006,18,1.5523273465469547,1.780148877836347,1.7553917549131162,2020-09-06
75007,12,1.5360167936192104,1.759078353292941,1.8298623181983904,2020-09-06
75009,32,1.288797738777653,0.6489556786166706,1.00284288071775,2020-09-06
75010,11,1.5360167936192104,1.645225055709278,1.852773364169326,2020-09-06
75013,18,1.5186508212015157,1.4109895701556037,2.0943134189344317,2020-09-06
75019,23,1.6187528497593235,1.7944249683921345,1.5055204473518344,2020-09-06
75020,47,0.4769890401863573,0.9997148482434735,1.719700938222897,2020-09-06
75021,43,0.43051211050462224,0.7600007714298673,1.4404178625736273,2020-09-06
75022,23,1.6024422968315792,1.1552264617805093,1.8017421629352137,2020-09-06
75023,15,1.5609064602992602,1.527722754043803,2.3032008348935484,2020-09-06
75024,26,1.6133396853201294,1.6249692423836326,2.1190484390606708,2020-09-06
75025,11,1.5875329390797077,1.4035828363840304,2.0938844244306476,2020-09-06
75028,7,1.639523636544498,1.378626175420584,2.071322218899095,2020-09-06
75032,24,1.0144663484163026,0.4524084282846351,0.687231555493528,2020-09-06
75034,13,1.5383330812386495,1.3481519425403328,1.4959458762068651,2020-09-06
75035,13,1.5875329390797077,1.2886274984019392,2.111254130690555,2020-09-06
75038,10,1.6187528497593235,1.9508706926630173,1.4638578773269968,2020-09-06
75039,7,1.629050546819799,1.9410902199048867,1.4026816338719834,2020-09-06
75040,20,1.2422287518438548,1.1814891217290833,1.7442268925659692,2020-09-06
75041,30,1.2992433406601427,1.2110111986623713,1.1808332607624947,2020-09-06
75042,21,1.3829627195866931,1.320466902258817,1.100387401401989,2020-09-06
75043,54,1.2901101336982264,1.1136488533300215,1.0338775909789275,2020-09-06
75044,14,1.288479523645032,1.4463983632272222,1.5050502944630988,2020-09-06
75048,11,1.1774467835863107,0.9260761630994119,0.923395026989104,2020-09-06
75050,24,1.6585708420227512,2.082865024375639,1.5265453154923867,2020-09-06
75051,25,1.6203433866122794,1.72164692928918,1.1873025560543573,2020-09-06
75052,25,1.6790844610360107,1.7362677077607274,1.445177879377384,2020-09-06
75054,91,1.5102109617408033,1.2322451083466524,1.3217080044997194,2020-09-06
75056,13,1.5802815639523065,1.6396046753601683,1.754839024087102,2020-09-06
75057,5,1.639523636544498,1.8631169026925511,1.9852551612714433,2020-09-06
75058,23,0.736121954974771,0.4434464831039688,0.199678969710475,2020-09-06
75060,16,1.629050546819799,1.8378669910946537,1.3939485964243377,2020-09-06
75061,11,1.629050546819799,2.00268837782013,1.463733694416648,2020-09-06
75062,20,1.629050546819799,2.0235758026544297,1.3497735011109204,2020-09-06
75063,3,1.6187528497593235,1.819453502299333,1.5750441157747326,2020-09-06
75065,11,1.5334300499481988,1.4783248829943576,2.3034973811611423,2020-09-06
75067,11,1.639523636544498,1.8081101899740737,1.822312738426448,2020-09-06
75068,9,1.1396680934579193,0.9073839592726434,1.0395966752615184,2020-09-06
75069,10,1.4603462816339143,1.2236539325408482,2.0737975178296946,2020-09-06
75070,35,1.5124350449694601,1.2032237135782904,2.186484885250974,2020-09-06
75071,24,1.420779219173045,1.0203902011155925,2.1171144046172414,2020-09-06
75074,13,1.5609064602992602,1.435501804514804,1.8065243353908218,2020-09-06
75075,16,1.3242256410593636,1.5976850063703574,2.1746083151299427,2020-09-06
75076,36,0.4110411332819918,0.49698616452990535,0.6262541964654612,2020-09-06
75077,6,1.5334300499481988,1.378997313031783,2.03136465384538,2020-09-06
75078,30,1.4275606848486657,0.8846594788130163,1.1163592237992885,2020-09-06
75080,36,1.6020588960661302,1.6662101311962332,1.605633990821335,2020-09-06
75081,20,1.606889813940526,1.636489129578627,1.559302432248561,2020-09-06
75082,2,1.3724123773620582,1.5999159355644257,1.7108655829488595,2020-09-06
75087,18,1.0144663484163026,0.5682093005754631,0.8467740596746157,2020-09-06
75088,32,1.2265477482596254,0.8929991567921814,1.0344790935710573,2020-09-06
75089,33,1.2422287518438548,1.0477418164417887,1.0487501091029194,2020-09-06
75090,39,0.5070232833506254,1.0553460786589226,1.1886956870190828,2020-09-06
75092,34,0.5070232833506254,1.0655207879525357,1.064964688750001,2020-09-06
75093,11,1.5126592631630242,1.6528089231714829,2.091706174046525,2020-09-06
75094,7,1.2510819402428615,1.0483290929324967,1.7064095035921951,2020-09-06
75098,17,1.0482537352404495,0.7212678046091434,1.1577573502571066,2020-09-06
75102,8,0.20314676853500258,0.2538354103551947,0.4455292308963091,2020-09-06
75103,36,0.9217117600890975,0.0896517283701965,0.11274608879794767,2020-09-06
75104,46,1.6302907417677706,1.2626660405463095,0.9951737797441275,2020-09-06
75105,0,0.2599020108085654,0.170071708425587,0.07551321389829745,2020-09-06
75109,16,0.28252453005111483,0.32913804586869067,0.386653459159879,2020-09-06
75110,16,0.3265879925580891,0.5680656423405739,1.1122689599815432,2020-09-06
75114,40,1.0893557149336497,0.41612027802970214,0.2692364812286128,2020-09-06
75115,46,1.5389647388881256,0.799678503713053,0.6792603277379197,2020-09-06
75116,37,1.6370962523750463,1.3403034498360058,0.9820106464077188,2020-09-06
75117,28,0.06697011677248921,0.0596479175867152,0.045553788142076806,2020-09-06
75119,15,0.9261946190266334,0.47436060892366766,1.1644985724572352,2020-09-06
75124,24,0.5602148649028159,0.23386899970149752,0.4371313381648252,2020-09-06
75125,80,1.2358919251688132,0.6748500897145059,0.5748452207821592,2020-09-06
75126,59,1.2290175154436715,0.6108793178081308,0.40085000260564435,2020-09-06
75127,27,0.8638118582245243,0.08660912570280982,0.09759381468282018,2020-09-06
75134,34,1.557042492660411,1.0069317471977055,0.6743308002755599,2020-09-06
75135,8,0.9270956144798056,0.5744476294300884,0.6477502715941348,2020-09-06
75137,39,1.6370962523750463,1.3063476217038201,0.8860982289322022,2020-09-06
75140,24,0.8424515248287419,0.11446769985577689,0.12743524198470613,2020-09-06
75141,46,1.644419182334994,1.1244539181169997,0.7875517532358575,2020-09-06
75142,40,0.6945653049001357,0.17267464865662888,0.47806334533665423,2020-09-06
75143,45,0.06819759892504867,0.03756703495557298,0.03790236094821686,2020-09-06
75144,10,0.28252453005111483,0.2912397383749255,0.40677786980483094,2020-09-06
75146,63,1.6170337096616283,0.8887839941465057,0.7047132971790893,2020-09-06
75147,45,0.06819759892504867,0.12504408541433487,0.3059837483524957,2020-09-06
75148,15,0.6401031058810603,0.30338168788703707,0.424814775750661,2020-09-06
75149,45,1.544983337700382,1.1891411887649954,0.7378603014137828,2020-09-06
75150,64,1.5541165446622984,1.3454765288687034,1.2271690839794578,2020-09-06
75152,15,0.998127375253778,0.40775334246942374,0.7611488201000176,2020-09-06
75154,27,1.5097439596673463,0.8037160311568459,0.7439136987837951,2020-09-06
75155,14,0.5647484258326079,0.41304459981129876,0.6719219891790862,2020-09-06
75156,43,0.06819759892504867,0.09421839044213756,0.03790236094821686,2020-09-06
75157,0,0.23650120518193068,0.10360135897011516,0.5363463534738167,2020-09-06
75158,4,0.13206770764498488,0.06957412524206749,0.2437890293105698,2020-09-06
75159,53,1.1667675012056795,0.677364170806475,0.5572791027499507,2020-09-06
75160,28,0.8711213171711938,0.2717209712018347,0.23152956247176218,2020-09-06
75161,77,0.663790625262671,0.15085680094400833,0.1913017624352315,2020-09-06
75163,17,0.14808583990329308,0.21422187537610377,0.2554444412192607,2020-09-06
75165,23,1.2988512001813814,0.5112306447346971,0.8885829532302224,2020-09-06
75166,8,0.9394754175912946,0.4492774615867951,0.6821022081568789,2020-09-06
