ZCTA,IP_COV_DEMAND,2SFCA_60min_inpatient_beds_7_day_avg_interp,E2SFCA_inpatient_beds_7_day_avg_interp,3SFCA_inpatient_beds_7_day_avg_interp,COLLECTION_WEEK
75001,14,2.87872977623512,3.907045758471041,3.1630157476033958,2021-11-21
75002,11,2.7643111900748147,2.4088146695317647,2.9255193941350464,2021-11-21
75006,12,2.869045780312592,3.3928691947846255,3.123248636744687,2021-11-21
75007,11,2.8306670141719894,3.3291779834365127,2.9582669455622996,2021-11-21
75009,23,2.286386936493835,1.3350813317442123,1.7278673927559254,2021-11-21
75010,14,2.823333680838656,3.0885402794702044,2.9931403634566105,2021-11-21
75013,13,2.771349133771265,2.956275754020729,3.5953743379892558,2021-11-21
75019,11,2.9552494473791224,3.185589200249451,2.272917660653764,2021-11-21
75020,17,0.8786866681704572,2.165450845900455,4.276279431721973,2021-11-21
75021,18,0.7618792857791786,1.647370967004127,3.58511975756444,2021-11-21
75022,8,2.9095373479051867,1.9459898353211733,2.1685610428216546,2021-11-21
75023,10,2.8868297829597793,3.2217433307456376,4.325112052361544,2021-11-21
75024,11,3.0152521375377455,3.2695729879116495,3.8066967577229556,2021-11-21
75025,9,2.950467899600815,2.9052923944105813,3.679552665721585,2021-11-21
75028,8,2.964182156648356,2.3429559533448234,2.620693513093489,2021-11-21
75032,9,1.879985897716252,1.0201419233833575,1.7116415361919015,2021-11-21
75034,10,2.8306940935337135,2.700958962902965,2.7425421633091727,2021-11-21
75035,9,2.950467899600815,2.61017576347835,3.530416726986912,2021-11-21
75038,8,2.9552494473791224,3.367698415144879,2.273262648332626,2021-11-21
75039,17,2.9649334433016508,3.4598053812544056,2.1338272718524642,2021-11-21
75040,10,2.321472440029828,2.584841205842188,3.8188327583255957,2021-11-21
75041,18,2.434805133824192,2.615345520644624,2.832907657850372,2021-11-21
75042,13,2.6238251242603936,2.814621779000276,2.563114101974702,2021-11-21
75043,18,2.40965622581625,2.404653389368768,2.4534172635335945,2021-11-21
75044,5,2.426935544167081,3.0800742734352378,3.1642793898407895,2021-11-21
75048,6,2.1605750810042608,2.036681376360447,2.0436367216619904,2021-11-21
75050,14,3.008156886525094,3.51061647739271,2.26372632520775,2021-11-21
75051,21,2.9245467474761986,2.927206856335692,1.998301975348026,2021-11-21
75052,22,3.0024054154601427,2.8780560924244853,2.2822641755498667,2021-11-21
75054,17,2.654894445643427,2.0227836375330734,2.5356447983441806,2021-11-21
75056,11,2.8554293422946038,3.1121005033619915,2.9375903279027926,2021-11-21
75057,7,2.9715154899816896,3.2847792172946577,2.916347928075305,2021-11-21
75058,31,1.3971763362478746,0.9524642997483648,0.43095330881192123,2021-11-21
75060,5,2.9649334433016508,3.190283169390994,2.1046990356118114,2021-11-21
75061,4,2.9649334433016508,3.4536576770653307,2.452646408111509,2021-11-21
75062,5,2.9649334433016508,3.453812364503893,2.07302957643717,2021-11-21
75063,10,2.9552494473791224,3.2699338039498995,2.536095962013785,2021-11-21
75065,11,2.7970189693419454,2.4782983917822543,2.843534723230921,2021-11-21
75067,8,2.9715154899816896,3.1200551431839947,2.400076869480325,2021-11-21
75068,10,2.0617393866985028,1.707512233976623,1.6140819772367372,2021-11-21
75069,17,2.6816649045352245,2.571480464377006,3.3042636284970586,2021-11-21
75070,20,2.7643111900748147,2.5178039987418988,3.591370285157136,2021-11-21
75071,26,2.6035534982274746,2.125637992310598,3.2555772922148885,2021-11-21
75074,9,2.8868297829597793,3.0352860772884354,3.4067214408629156,2021-11-21
75075,11,2.411396215398994,3.3349093220648816,4.2277471317892745,2021-11-21
75076,7,0.7136230002966157,1.1045849640565044,1.561854611340944,2021-11-21
75077,8,2.7970189693419454,2.348846199134916,2.515406633752044,2021-11-21
75078,18,2.6109510541740004,1.771026011806866,1.8249959477124824,2021-11-21
75080,12,2.910825437691068,3.468035841091005,3.2529304036059026,2021-11-21
75081,11,2.910825437691068,3.4098635831979545,3.2549533784647307,2021-11-21
75082,3,2.539990725862909,3.366237625370472,3.454601656455488,2021-11-21
75087,12,1.879985897716252,1.2647519130391938,1.959047178226514,2021-11-21
75088,13,2.290615639550499,1.964521197588382,2.386995471676586,2021-11-21
75089,12,2.321472440029828,2.291136340724007,2.3808679205878565,2021-11-21
75090,19,0.95693339261269,2.263213017542453,2.7936703106151852,2021-11-21
75092,16,0.95693339261269,2.2947727038698362,2.64777878117426,2021-11-21
75093,12,2.788086260072712,3.3369479478317596,3.941381136084584,2021-11-21
75094,4,2.2639462667775607,2.2608596320695002,3.3005917249808263,2021-11-21
75098,7,1.9521376535979407,1.5840672106727722,2.1071479817983363,2021-11-21
75102,0,0.22796561966418397,0.2532046759237604,0.33414173824103094,2021-11-21
75103,21,1.7751166510849261,0.15884451323723564,0.19624083544935642,2021-11-21
75104,16,2.920284350795189,2.329726194605695,2.1041471443202244,2021-11-21
75105,0,0.3404741461054892,0.1709367333851241,0.09967002837148314,2021-11-21
75109,11,0.38443592391965925,0.33631062868209566,0.31311871583325795,2021-11-21
75110,8,0.46496696489777345,0.584306043366673,0.8573185500475717,2021-11-21
75114,19,1.9551174499633666,0.8237485536521496,0.5095540847893523,2021-11-21
75115,17,2.7057776540937306,1.5631939428806743,1.4756948996876833,2021-11-21
75116,19,2.9412145382108714,2.4369344335335694,2.0395137871224285,2021-11-21
75117,33,0.12499232434715758,0.10826944178815756,0.09568137081485914,2021-11-21
75119,12,1.4957635592575393,0.6626975504432143,0.9248102497996502,2021-11-21
75124,10,1.110201834636961,0.3915680551485782,0.7280978654694322,2021-11-21
75125,16,2.1890067579252364,1.2633966982978195,1.0426833429983973,2021-11-21
75126,13,2.2988718501693,1.322777099302221,1.160696861943134,2021-11-21
75127,6,1.7721482414988694,0.1581471093587633,0.17547445426082836,2021-11-21
75134,18,2.7921246706745046,1.9813928148830031,1.547125786638303,2021-11-21
75135,8,1.7264877135581762,1.1568943644229281,1.2182052660160845,2021-11-21
75137,14,2.9412145382108714,2.4309590931546983,1.9244161490597815,2021-11-21
75140,22,1.7382595429484022,0.2116837739759887,0.22370907496646092,2021-11-21
75141,20,2.9304897344982583,2.211307359987716,1.9439368791480685,2021-11-21
75142,11,1.155147438903705,0.2917213951749092,0.5851368534356597,2021-11-21
75143,11,0.10894870180488096,0.05229960533385671,0.05232474045964116,2021-11-21
75144,7,0.38443592391965925,0.3480026849515913,0.3112024196151566,2021-11-21
75146,16,2.8368682357848427,1.7312442994553245,1.637505905865297,2021-11-21
75147,7,0.10894870180488096,0.2027911222431573,0.3576967240196183,2021-11-21
75148,13,1.1879638974123514,0.4739035703424852,0.7011922081467289,2021-11-21
