ZCTA,IP_COV_DEMAND,2SFCA_60min_inpatient_beds_7_day_avg_interp,E2SFCA_inpatient_beds_7_day_avg_interp,3SFCA_inpatient_beds_7_day_avg_interp,COLLECTION_WEEK
75001,44,0.9215427728044425,1.317523220349758,1.1106562944919587,2021-02-07
75002,32,1.002983842519756,0.8306623039946575,1.0589183205828376,2021-02-07
75006,38,0.9155032136922577,1.1551777363390112,1.0973831508267844,2021-02-07
75007,35,0.9042318895655315,1.1375805619818196,1.053174789840788,2021-02-07
75009,53,0.8472169817632205,0.516737034403699,0.6701437482055586,2021-02-07
75010,34,0.9019330389908188,1.0618644343853256,1.067198429315225,2021-02-07
75013,35,1.0043082288874055,1.0260312944386778,1.2855563287384422,2021-02-07
75019,32,0.9532273151388074,1.0904229201059408,0.8432780342145526,2021-02-07
75020,33,0.4006386093314351,1.2022670347762552,2.4436709677855974,2021-02-07
75021,35,0.3656165241663985,0.9182717522226159,2.040546495805563,2021-02-07
75022,31,0.9396571404373686,0.6793366882180786,0.8984065145525154,2021-02-07
75023,46,1.035102394203451,1.09767449656205,1.4781429949547435,2021-02-07
75024,37,0.9905260288326145,1.1206261973690967,1.2999133176208835,2021-02-07
75025,37,1.0521546987811923,1.0012435759872227,1.2916900145544312,2021-02-07
75028,25,0.9658109865912148,0.8198635885582584,1.0793757118320684,2021-02-07
75032,44,0.624240534307974,0.3403243540637123,0.5945819172319536,2021-02-07
75034,29,0.9282589299841945,0.9282686389282917,0.9563107413625079,2021-02-07
75035,31,1.0521546987811923,0.9048257345496348,1.2584119234545061,2021-02-07
75038,17,0.9532273151388074,1.1085821652098742,0.7864492302943766,2021-02-07
75039,22,0.9592668742509922,1.1595316928735007,0.78489988135189,2021-02-07
75040,30,0.7629890815249458,0.8680064323800945,1.2837010593611389,2021-02-07
75041,50,0.7981577073967651,0.8747102911392223,0.956814376076831,2021-02-07
75042,36,0.8524993742839316,0.9457000080708691,0.8543727764767142,2021-02-07
75043,48,0.7920144937281147,0.8007103258211674,0.811962037534528,2021-02-07
75044,19,0.795151378282841,1.0380092907393583,1.0631441570007034,2021-02-07
75048,19,0.7195992057145245,0.6862508009647235,0.6809454624307295,2021-02-07
75050,54,0.9743379844186849,1.1089150664872278,0.699000050874886,2021-02-07
75051,63,0.94423472126978,0.9172677728343676,0.5751370271677113,2021-02-07
75052,62,0.9710824811836656,0.8862917001502219,0.6365864733682511,2021-02-07
75054,87,0.85710336848195,0.6190435026447428,0.6757445550284443,2021-02-07
75056,35,0.9363214673342671,1.0732870032984712,1.0492848186351786,2021-02-07
75057,28,0.9681098371659274,1.1376367734513069,1.0962512861601914,2021-02-07
75058,55,0.5580689696709802,0.48116090461967903,0.23065773266467063,2021-02-07
75060,20,0.9592668742509922,1.0315831289593875,0.7019592253521552,2021-02-07
75061,16,0.9592668742509922,1.124702340722755,0.8325570992910574,2021-02-07
75062,12,0.9592668742509922,1.1259484350451192,0.7096110240068387,2021-02-07
75063,35,0.9532273151388074,1.0977140427207677,0.9306167556417025,2021-02-07
75065,33,0.9049623601202377,0.8774130082440452,1.1520972786395693,2021-02-07
75067,29,0.9681098371659274,1.0795746875668644,0.9518140946357618,2021-02-07
75068,31,0.680584907548087,0.5975150656311494,0.5947258648670236,2021-02-07
75069,41,0.9771808225137409,0.9131464714564174,1.1945565737224146,2021-02-07
75070,51,1.002983842519756,0.8811526951656716,1.2939567837605006,2021-02-07
75071,51,0.9526474077142213,0.7756202094115466,1.2511339533625427,2021-02-07
75074,38,1.035102394203451,1.0344861669238319,1.1676285959400743,2021-02-07
75075,48,0.8057790556299312,1.1336515879783042,1.4378924957975334,2021-02-07
75076,44,0.3475780420712622,0.6113686946337511,0.8998210362702339,2021-02-07
75077,23,0.9049623601202377,0.8266024059664512,1.0385731087100687,2021-02-07
75078,45,0.9549715976384647,0.6328171735454623,0.6817681247153297,2021-02-07
75080,46,0.9526763667615229,1.1700930809797252,1.096783048971449,2021-02-07
75081,42,0.9559312011478909,1.1478361096677565,1.0999357670325596,2021-02-07
75082,16,0.8526643316507166,1.1422105275751409,1.1749364532023552,2021-02-07
75087,43,0.624240534307974,0.42309047965151336,0.7001887970958106,2021-02-07
75088,47,0.7529506737037167,0.657297060496079,0.8134221688368269,2021-02-07
75089,35,0.7629890815249458,0.7693475973064701,0.7984570982997427,2021-02-07
75090,28,0.4258859627241617,1.2487169781358076,1.630712520274059,2021-02-07
75092,30,0.4258859627241617,1.2651528065185553,1.5364909719203368,2021-02-07
75093,44,0.8923786886678304,1.1322835637067767,1.3096376153512101,2021-02-07
75094,35,0.7710725999702154,0.7646717122672536,1.1000939981261442,2021-02-07
75098,32,0.6477726938648756,0.5345680964839651,0.710276578318161,2021-02-07
75102,24,0.0914633341260541,0.11002759196130417,0.14049540137754477,2021-02-07
75103,53,0.6851439135777182,0.06926082202772622,0.08401207923401115,2021-02-07
75104,78,0.9417296069405311,0.7249824760889126,0.5908151379576511,2021-02-07
75105,0,0.14655871094298117,0.07307836020839602,0.03434715271593483,2021-02-07
75109,22,0.1741457868877436,0.15374974719844575,0.12761493574030525,2021-02-07
75110,26,0.19883657750021755,0.26314156734940797,0.35598066725386,2021-02-07
75114,51,0.6387198959905163,0.28500443399887654,0.20256916886046014,2021-02-07
75115,74,0.8783368559526449,0.48144310143015584,0.41837028353278793,2021-02-07
75116,80,0.9498254683625462,0.7586908968801365,0.5658554010060768,2021-02-07
75117,63,0.04558936644451407,0.04286197628893511,0.0380518176543989,2021-02-07
75119,41,0.5003116584705187,0.23428428099648427,0.2857458803183084,2021-02-07
75124,36,0.43833619502028986,0.18125067203737785,0.3135117103365856,2021-02-07
75125,54,0.7287441252080876,0.4111963585369439,0.3349889318958713,2021-02-07
75126,45,0.7557615992889488,0.4419325321866158,0.38396740630409093,2021-02-07
75127,13,0.6795458907028403,0.06262851634292692,0.07666701557989104,2021-02-07
75134,71,0.9020074491791317,0.6226905583158022,0.44502421174629697,2021-02-07
75135,39,0.5806300021007983,0.3880234558314503,0.35471099490960356,2021-02-07
75137,79,0.9498254683625462,0.761812605679538,0.5548013881538049,2021-02-07
75140,47,0.6673645675954883,0.08344692886932255,0.09834895018866492,2021-02-07
75141,76,0.958734841713046,0.7158092023052961,0.6075338466232518,2021-02-07
75142,42,0.39583323441197155,0.11711761968449982,0.3003642581749216,2021-02-07
75143,23,0.0549446686012359,0.02613900266830901,0.02518754354893508,2021-02-07
75144,22,0.1741457868877436,0.1561171836669324,0.13096594396596636,2021-02-07
75146,65,0.9286373447541787,0.5400450916803968,0.44953857957366783,2021-02-07
75147,29,0.0549446686012359,0.09571894138872888,0.1928905314594066,2021-02-07
75148,29,0.47411563337791135,0.21654418592383937,0.30171089396365053,2021-02-07
75149,58,0.9229191386500859,0.8329253327984165,0.6278377411335351,2021-02-07
75150,66,0.9290623523187364,0.9406087590741542,1.0263517016556076,2021-02-07
75152,44,0.5571412759363741,0.22583589218095182,0.22909260849087712,2021-02-07
75154,52,0.8665602062064519,0.48742170084134756,0.4822301224454908,2021-02-07
75155,35,0.2884870307633673,0.18308772347067137,0.18495057189662506,2021-02-07
75156,40,0.0549446686012359,0.07153024194752686,0.02518754354893508,2021-02-07
75157,0,0.13556897855328193,0.05060568743628765,0.15548389524885256,2021-02-07
75158,63,0.07247777825179333,0.03807513323910781,0.15282228680030868,2021-02-07
75159,67,0.6959710159643901,0.45482324166919486,0.4022266370837426,2021-02-07
75160,55,0.5170094509922599,0.20343723462394636,0.21006987287471943,2021-02-07
75161,59,0.3824686621428844,0.11312808249014215,0.1402791462271874,2021-02-07
75163,13,0.09072410695885744,0.14263286567462644,0.17452635486924806,2021-02-07
75165,47,0.6970128806042948,0.27481438914800166,0.47878135555768514,2021-02-07
75166,30,0.5819054386499788,0.3362039659025357,0.5565293127254498,2021-02-07
75167,49,0.6970128806042948,0.2499432522588954,0.5707386199276466,2021-02-07
75169,44,0.17065322898434762,0.04308238647147867,0.050124344034181166,2021-02-07
75172,73,0.93555521093828,0.5362844485419621,0.36778215284858023,2021-02-07
75173,33,0.5159895368180152,0.2201032055062927,0.27418712343822327,2021-02-07
75180,58,0.958365385134586,0.7685161112158443,0.6366422310009469,2021-02-07
75181,41,0.7590164336753168,0.5295509225344539,0.5588262031331905,2021-02-07
75182,43,0.7727980163950644,0.627492853735209,0.7477793420527622,2021-02-07
75189,42,0.6401426856072243,0.31948077160595817,0.37485769753819953,2021-02-07
75201,79,0.9622732033649163,1.3359370474778893,0.9857876436182104,2021-02-07
75202,110,0.9622732033649163,1.3482277833938048,1.0098391747201825,2021-02-07
75203,78,0.9560873007114896,1.177328423139353,1.0026750468319001,2021-02-07
75204,119,1.0008200696988043,1.3360423929024658,1.0454970559667827,2021-02-07
75205,76,0.9245491019183666,1.2741212617367939,1.1455117714848957,2021-02-07
75206,87,0.9245491019183666,1.2433125776768061,1.134737943949869,2021-02-07
75207,44,0.9622732033649163,1.2830954829438113,1.0202361812210576,2021-02-07
75208,76,0.9560873007114896,1.1388999691703852,1.0042000145776737,2021-02-07
75209,50,0.9622732033649163,1.2007528999477148,0.8995282580332419,2021-02-07
75210,106,0.9946341670453777,1.0465906705006074,0.9555120125182321,2021-02-07
75211,72,0.9560873007114896,1.0137840672390142,0.6810366738417485,2021-02-07
75212,56,0.9622732033649163,1.0874830703875458,0.7572027620518924,2021-02-07
