ZCTA,IP_COV_DEMAND,2SFCA_60min_inpatient_beds_7_day_avg_interp,E2SFCA_inpatient_beds_7_day_avg_interp,3SFCA_inpatient_beds_7_day_avg_interp,COLLECTION_WEEK
75001,75,0.5876419732149971,0.7976551627572075,0.6394462140739928,2022-01-23
75002,52,0.5759161279812293,0.5071473441542957,0.6991273911493585,2022-01-23
75006,75,0.584805093782373,0.6920269712734338,0.6406515286667003,2022-01-23
75007,51,0.5770119220851934,0.6788315980256131,0.5866314031712202,2022-01-23
75009,61,0.4814428022961087,0.2837729578117856,0.482698066537186,2022-01-23
75010,64,0.5753717135443932,0.6291549737495672,0.5956867035099133,2022-01-23
75013,67,0.5786611626978448,0.6192345505414839,0.7910220458848889,2022-01-23
75019,53,0.6023736927706452,0.646878109975674,0.46298572349628486,2022-01-23
75020,101,0.17818903735747227,0.4391166285555607,0.8234951107862868,2022-01-23
75021,108,0.15543647493245286,0.33396948066382875,0.6947123234707732,2022-01-23
75022,55,0.5929403125326654,0.39636497035833307,0.46096239578345105,2022-01-23
75023,69,0.5997091784838567,0.6676500665288418,0.9125264793518316,2022-01-23
75024,61,0.614039387678976,0.6708940263661323,0.7754979543312019,2022-01-23
75025,63,0.6134045427261865,0.6031036991483743,0.7956818288034689,2022-01-23
75028,45,0.6029939318356146,0.47788962778743427,0.5450175762668517,2022-01-23
75032,59,0.39651492460920884,0.20679709074228034,0.3598470943477792,2022-01-23
75034,67,0.5759365184621216,0.5577821367479628,0.5810819857389354,2022-01-23
75035,53,0.6134045427261865,0.5439580477031482,0.7679285484466134,2022-01-23
75038,34,0.6023736927706452,0.6755873176105215,0.4503380623336214,2022-01-23
75039,42,0.6052105722032693,0.6974797134505778,0.42408002002547823,2022-01-23
75040,59,0.48463676982116427,0.5331676518575368,0.7970368956611213,2022-01-23
75041,105,0.5060312582330124,0.5383336168058384,0.595165006973696,2022-01-23
75042,71,0.542668459912956,0.5835799482582624,0.5355935554720731,2022-01-23
75043,98,0.5010034885750176,0.4906033634295165,0.4841120076639408,2022-01-23
75044,37,0.5053400367458987,0.637716030881695,0.6505871890212379,2022-01-23
75048,47,0.45305054762135727,0.4208243318941741,0.4172429273914125,2022-01-23
75050,80,0.616970451869617,0.6882031586779161,0.43748232434667356,2022-01-23
75051,86,0.5932192984831864,0.5717852213079537,0.3929392335942778,2022-01-23
75052,97,0.6138840160017404,0.5611069266299468,0.44974996660385597,2022-01-23
75054,87,0.5390689803270451,0.3947759370400694,0.5111547360268719,2022-01-23
75056,61,0.581110367875494,0.6364701182406557,0.6018901809322951,2022-01-23
75057,49,0.6046341403764147,0.6680140038818485,0.5955809189182348,2022-01-23
75058,70,0.28577874846840673,0.19612773726389743,0.08233262401330153,2022-01-23
75060,46,0.6052105722032693,0.6330740360597776,0.413044299540355,2022-01-23
75061,42,0.6052105722032693,0.6882726621128131,0.4776771694329062,2022-01-23
75062,53,0.6052105722032693,0.6879126918501723,0.41334118845248524,2022-01-23
75063,32,0.6023736927706452,0.6649631473952733,0.5398942361198162,2022-01-23
75065,55,0.5703714235776602,0.5091521742777799,0.6046472865333197,2022-01-23
75067,46,0.6046341403764147,0.6335746474126264,0.5059324263808298,2022-01-23
75068,55,0.4319272267861442,0.3569012498642945,0.35646390525366406,2022-01-23
75069,62,0.5599485267435783,0.5433157262639033,0.8000157957560134,2022-01-23
75070,61,0.5759161279812293,0.5324808857838449,0.8420879587926269,2022-01-23
75071,74,0.545463002868564,0.45759845587605097,0.8630662398360281,2022-01-23
75074,58,0.5997091784838567,0.630967112066932,0.7481074653218688,2022-01-23
75075,78,0.4975879318823423,0.6888194312590986,0.8595237204819474,2022-01-23
75076,100,0.14275397972525627,0.22374250004028823,0.2971451348500489,2022-01-23
75077,45,0.5703714235776602,0.4794921629969904,0.5276550015243723,2022-01-23
75078,60,0.5475084395206089,0.3760159657815599,0.45481316571276514,2022-01-23
75080,89,0.5933806275460979,0.7148153797271763,0.6607978173150323,2022-01-23
75081,82,0.5933806275460979,0.7052885719936717,0.661333486419313,2022-01-23
75082,14,0.5261326003466815,0.6972568289604182,0.7124499856872596,2022-01-23
75087,82,0.39651492460920884,0.2572647569078763,0.4263876282252234,2022-01-23
75088,55,0.47778708822433225,0.3998517211005677,0.49854034252663093,2022-01-23
75089,61,0.48463676982116427,0.4695493579196383,0.4865129381542166,2022-01-23
75090,107,0.19416549556279675,0.4569893422348213,0.5299035078605895,2022-01-23
75092,102,0.19416549556279675,0.462570455231009,0.4988091571468376,2022-01-23
75093,69,0.569751184512691,0.6806405679244807,0.7610152625383395,2022-01-23
75094,33,0.47100623178951595,0.4702767527302266,0.658717512606852,2022-01-23
75098,35,0.41125786173817847,0.32947777468653955,0.4326388334300762,2022-01-23
75102,58,0.040472347377844525,0.04964824377420681,0.07472349220381039,2022-01-23
75103,102,0.315063377344261,0.03372540403042889,0.037054175191463395,2022-01-23
75104,81,0.5931668055991142,0.455693300329818,0.3973527523834409,2022-01-23
75105,26,0.07398396849692584,0.03288572243953435,0.020441226192516995,2022-01-23
75109,60,0.07448752060598851,0.06962408308050876,0.06891484557595377,2022-01-23
75110,41,0.08950375033034616,0.1188139691808683,0.19158593627170575,2022-01-23
75114,113,0.4027043040216468,0.16777303536349233,0.11020452940428296,2022-01-23
75115,98,0.5497367983787347,0.3030808586303709,0.270753023234355,2022-01-23
75116,86,0.5991966176598426,0.475808043911247,0.3883640440237666,2022-01-23
75117,97,0.023615873181602225,0.019758619916166564,0.019250891386931618,2022-01-23
