"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2021-11-28","75001",14
"2021-11-28","75002",12
"2021-11-28","75006",14
"2021-11-28","75007",14
"2021-11-28","75009",26
"2021-11-28","75010",17
"2021-11-28","75013",15
"2021-11-28","75019",10
"2021-11-28","75020",27
"2021-11-28","75021",29
"2021-11-28","75022",8
"2021-11-28","75023",12
"2021-11-28","75024",14
"2021-11-28","75025",11
"2021-11-28","75028",9
"2021-11-28","75032",11
"2021-11-28","75034",13
"2021-11-28","75035",10
"2021-11-28","75038",8
"2021-11-28","75039",19
"2021-11-28","75040",10
"2021-11-28","75041",18
"2021-11-28","75042",13
"2021-11-28","75043",18
"2021-11-28","75044",6
"2021-11-28","75048",6
"2021-11-28","75050",14
"2021-11-28","75051",21
"2021-11-28","75052",23
"2021-11-28","75054",22
"2021-11-28","75056",15
"2021-11-28","75057",8
"2021-11-28","75058",34
"2021-11-28","75060",5
"2021-11-28","75061",4
"2021-11-28","75062",5
"2021-11-28","75063",11
"2021-11-28","75065",13
"2021-11-28","75067",9
"2021-11-28","75068",12
"2021-11-28","75069",18
"2021-11-28","75070",22
"2021-11-28","75071",29
"2021-11-28","75074",11
"2021-11-28","75075",13
"2021-11-28","75076",11
"2021-11-28","75077",9
"2021-11-28","75078",20
"2021-11-28","75080",12
"2021-11-28","75081",11
"2021-11-28","75082",3
"2021-11-28","75087",14
"2021-11-28","75088",14
"2021-11-28","75089",13
"2021-11-28","75090",26
"2021-11-28","75092",25
"2021-11-28","75093",16
"2021-11-28","75094",4
"2021-11-28","75098",8
"2021-11-28","75102",0
"2021-11-28","75103",24
"2021-11-28","75104",18
"2021-11-28","75105",0
"2021-11-28","75109",9
"2021-11-28","75110",8
"2021-11-28","75114",21
"2021-11-28","75115",18
"2021-11-28","75116",20
"2021-11-28","75117",37
"2021-11-28","75119",12
"2021-11-28","75124",11
"2021-11-28","75125",15
"2021-11-28","75126",14
"2021-11-28","75127",5
"2021-11-28","75134",20
"2021-11-28","75135",8
"2021-11-28","75137",16
"2021-11-28","75140",24
"2021-11-28","75141",22
"2021-11-28","75142",11
"2021-11-28","75143",12
"2021-11-28","75144",6
"2021-11-28","75146",17
"2021-11-28","75147",8
"2021-11-28","75148",14
"2021-11-28","75149",17
"2021-11-28","75150",20
"2021-11-28","75152",8
"2021-11-28","75154",14
"2021-11-28","75155",6
"2021-11-28","75156",11
"2021-11-28","75157",0
"2021-11-28","75158",12
"2021-11-28","75159",18
"2021-11-28","75160",13
"2021-11-28","75161",13
"2021-11-28","75163",12
"2021-11-28","75165",10
"2021-11-28","75166",17
"2021-11-28","75167",12
"2021-11-28","75169",22
"2021-11-28","75172",40
"2021-11-28","75173",11
"2021-11-28","75180",22
"2021-11-28","75181",17
"2021-11-28","75182",7
"2021-11-28","75189",12
"2021-11-28","75201",18
"2021-11-28","75202",31
"2021-11-28","75203",21
"2021-11-28","75204",34
"2021-11-28","75205",27
"2021-11-28","75206",36
"2021-11-28","75207",19
"2021-11-28","75208",20
"2021-11-28","75209",23
"2021-11-28","75210",44
"2021-11-28","75211",18
"2021-11-28","75212",20
"2021-11-28","75214",31
"2021-11-28","75215",38
"2021-11-28","75216",27
"2021-11-28","75217",27
"2021-11-28","75218",20
"2021-11-28","75219",22
"2021-11-28","75220",19
"2021-11-28","75223",41
"2021-11-28","75224",22
"2021-11-28","75225",21
"2021-11-28","75226",37
"2021-11-28","75227",30
"2021-11-28","75228",24
"2021-11-28","75229",19
"2021-11-28","75230",24
"2021-11-28","75231",19
"2021-11-28","75232",19
"2021-11-28","75233",17
"2021-11-28","75234",13
"2021-11-28","75235",23
"2021-11-28","75236",17
"2021-11-28","75237",20
"2021-11-28","75238",23
"2021-11-28","75240",19
"2021-11-28","75241",25
"2021-11-28","75243",22
"2021-11-28","75244",13
"2021-11-28","75246",51
"2021-11-28","75247",10
"2021-11-28","75248",13
