"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2022-04-10","75001",7
"2022-04-10","75002",4
"2022-04-10","75006",4
"2022-04-10","75007",0
"2022-04-10","75009",11
"2022-04-10","75010",3
"2022-04-10","75013",6
"2022-04-10","75019",17
"2022-04-10","75020",6
"2022-04-10","75021",7
"2022-04-10","75022",7
"2022-04-10","75023",4
"2022-04-10","75024",5
"2022-04-10","75025",8
"2022-04-10","75028",3
"2022-04-10","75032",5
"2022-04-10","75034",7
"2022-04-10","75035",9
"2022-04-10","75038",7
"2022-04-10","75039",4
"2022-04-10","75040",3
"2022-04-10","75041",5
"2022-04-10","75042",4
"2022-04-10","75043",5
"2022-04-10","75044",1
"2022-04-10","75048",2
"2022-04-10","75050",2
"2022-04-10","75051",6
"2022-04-10","75052",5
"2022-04-10","75054",8
"2022-04-10","75056",2
"2022-04-10","75057",3
"2022-04-10","75058",17
"2022-04-10","75060",4
"2022-04-10","75061",7
"2022-04-10","75062",4
"2022-04-10","75063",3
"2022-04-10","75065",5
"2022-04-10","75067",4
"2022-04-10","75068",6
"2022-04-10","75069",8
"2022-04-10","75070",14
"2022-04-10","75071",18
"2022-04-10","75074",2
"2022-04-10","75075",5
"2022-04-10","75076",7
"2022-04-10","75077",4
"2022-04-10","75078",15
"2022-04-10","75080",9
"2022-04-10","75081",2
"2022-04-10","75082",0
"2022-04-10","75087",6
"2022-04-10","75088",8
"2022-04-10","75089",2
"2022-04-10","75090",8
"2022-04-10","75092",5
"2022-04-10","75093",1
"2022-04-10","75094",0
"2022-04-10","75098",4
"2022-04-10","75102",0
"2022-04-10","75103",6
"2022-04-10","75104",7
"2022-04-10","75105",0
"2022-04-10","75109",1
"2022-04-10","75110",1
"2022-04-10","75114",0
"2022-04-10","75115",7
"2022-04-10","75116",7
"2022-04-10","75117",8
"2022-04-10","75119",0
"2022-04-10","75124",4
"2022-04-10","75125",0
"2022-04-10","75126",7
"2022-04-10","75127",0
"2022-04-10","75134",6
"2022-04-10","75135",4
"2022-04-10","75137",12
"2022-04-10","75140",3
"2022-04-10","75141",0
"2022-04-10","75142",8
"2022-04-10","75143",9
"2022-04-10","75144",5
"2022-04-10","75146",10
"2022-04-10","75147",3
"2022-04-10","75148",3
"2022-04-10","75149",10
"2022-04-10","75150",11
"2022-04-10","75152",2
"2022-04-10","75154",9
"2022-04-10","75155",0
