"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2020-11-08","75001",44
"2020-11-08","75002",21
"2020-11-08","75006",44
"2020-11-08","75007",42
"2020-11-08","75009",28
"2020-11-08","75010",38
"2020-11-08","75013",21
"2020-11-08","75019",34
"2020-11-08","75020",72
"2020-11-08","75021",69
"2020-11-08","75022",24
"2020-11-08","75023",38
"2020-11-08","75024",37
"2020-11-08","75025",29
"2020-11-08","75028",22
"2020-11-08","75032",36
"2020-11-08","75034",34
"2020-11-08","75035",26
"2020-11-08","75038",32
"2020-11-08","75039",15
"2020-11-08","75040",28
"2020-11-08","75041",46
"2020-11-08","75042",33
"2020-11-08","75043",44
"2020-11-08","75044",17
"2020-11-08","75048",21
"2020-11-08","75050",43
"2020-11-08","75051",55
"2020-11-08","75052",57
"2020-11-08","75054",57
"2020-11-08","75056",35
"2020-11-08","75057",19
"2020-11-08","75058",38
"2020-11-08","75060",21
"2020-11-08","75061",16
"2020-11-08","75062",17
"2020-11-08","75063",20
"2020-11-08","75065",22
"2020-11-08","75067",20
"2020-11-08","75068",26
"2020-11-08","75069",22
"2020-11-08","75070",25
"2020-11-08","75071",29
"2020-11-08","75074",26
"2020-11-08","75075",41
"2020-11-08","75076",76
"2020-11-08","75077",19
"2020-11-08","75078",28
"2020-11-08","75080",37
"2020-11-08","75081",40
"2020-11-08","75082",16
"2020-11-08","75087",41
"2020-11-08","75088",34
"2020-11-08","75089",37
"2020-11-08","75090",64
"2020-11-08","75092",86
"2020-11-08","75093",37
"2020-11-08","75094",19
"2020-11-08","75098",26
"2020-11-08","75102",0
"2020-11-08","75103",61
"2020-11-08","75104",68
"2020-11-08","75105",0
"2020-11-08","75109",35
"2020-11-08","75110",22
"2020-11-08","75114",65
"2020-11-08","75115",71
"2020-11-08","75116",66
"2020-11-08","75117",73
"2020-11-08","75119",44
"2020-11-08","75124",61
"2020-11-08","75125",65
"2020-11-08","75126",37
"2020-11-08","75127",74
"2020-11-08","75134",70
"2020-11-08","75135",37
"2020-11-08","75137",78
"2020-11-08","75140",54
"2020-11-08","75141",79
"2020-11-08","75142",37
"2020-11-08","75143",35
"2020-11-08","75144",21
"2020-11-08","75146",72
"2020-11-08","75147",32
"2020-11-08","75148",26
"2020-11-08","75149",61
"2020-11-08","75150",63
"2020-11-08","75152",64
"2020-11-08","75154",57
"2020-11-08","75155",29
"2020-11-08","75156",33
"2020-11-08","75157",0
"2020-11-08","75158",57
"2020-11-08","75159",81
"2020-11-08","75160",44
"2020-11-08","75161",42
"2020-11-08","75163",22
"2020-11-08","75165",54
"2020-11-08","75166",18
"2020-11-08","75167",45
"2020-11-08","75169",54
"2020-11-08","75172",66
"2020-11-08","75173",44
"2020-11-08","75180",60
"2020-11-08","75181",56
"2020-11-08","75182",54
"2020-11-08","75189",35
"2020-11-08","75201",85
"2020-11-08","75202",0
"2020-11-08","75203",99
"2020-11-08","75204",101
"2020-11-08","75205",101
"2020-11-08","75206",96
"2020-11-08","75207",46
"2020-11-08","75208",73
"2020-11-08","75209",62
"2020-11-08","75210",115
"2020-11-08","75211",71
"2020-11-08","75212",54
"2020-11-08","75214",89
"2020-11-08","75215",117
"2020-11-08","75216",84
"2020-11-08","75217",84
"2020-11-08","75218",61
"2020-11-08","75219",68
"2020-11-08","75220",62
"2020-11-08","75223",123
"2020-11-08","75224",69
"2020-11-08","75225",65
"2020-11-08","75226",143
"2020-11-08","75227",87
"2020-11-08","75228",76
"2020-11-08","75229",50
"2020-11-08","75230",58
"2020-11-08","75231",61
"2020-11-08","75232",72
"2020-11-08","75233",80
"2020-11-08","75234",31
"2020-11-08","75235",82
"2020-11-08","75236",64
"2020-11-08","75237",77
"2020-11-08","75238",69
"2020-11-08","75240",54
"2020-11-08","75241",83
"2020-11-08","75243",67
"2020-11-08","75244",60
"2020-11-08","75246",157
"2020-11-08","75247",50
"2020-11-08","75248",46
"2020-11-08","75249",75
"2020-11-08","75251",53
"2020-11-08","75252",38
"2020-11-08","75253",69
"2020-11-08","75254",48
"2020-11-08","75287",42
"2020-11-08","75401",38
"2020-11-08","75402",37
"2020-11-08","75407",22
"2020-11-08","75409",36
"2020-11-08","75410",36
"2020-11-08","75411",31
"2020-11-08","75414",70
"2020-11-08","75415",0
"2020-11-08","75416",35
"2020-11-08","75417",37
"2020-11-08","75418",57
"2020-11-08","75420",0
"2020-11-08","75421",0
"2020-11-08","75422",29
"2020-11-08","75423",56
"2020-11-08","75424",24
"2020-11-08","75426",28
"2020-11-08","75428",35
"2020-11-08","75431",31
"2020-11-08","75432",36
"2020-11-08","75433",24
"2020-11-08","75435",27
"2020-11-08","75436",28
"2020-11-08","75437",49
"2020-11-08","75438",0
"2020-11-08","75439",98
"2020-11-08","75440",28
"2020-11-08","75442",29
"2020-11-08","75446",29
"2020-11-08","75447",61
"2020-11-08","75448",0
"2020-11-08","75449",0
"2020-11-08","75450",0
"2020-11-08","75451",0
"2020-11-08","75452",38
"2020-11-08","75453",44
"2020-11-08","75454",29
"2020-11-08","75455",21
"2020-11-08","75457",32
"2020-11-08","75459",65
"2020-11-08","75460",29
"2020-11-08","75462",36
"2020-11-08","75468",36
"2020-11-08","75469",0
"2020-11-08","75470",0
"2020-11-08","75471",42
"2020-11-08","75472",33
"2020-11-08","75473",28
"2020-11-08","75474",36
"2020-11-08","75476",62
"2020-11-08","75477",0
"2020-11-08","75478",0
"2020-11-08","75479",56
"2020-11-08","75480",33
"2020-11-08","75481",0
"2020-11-08","75482",21
"2020-11-08","75486",34
"2020-11-08","75487",0
"2020-11-08","75488",46
"2020-11-08","75489",61
"2020-11-08","75490",43
"2020-11-08","75491",52
"2020-11-08","75492",0
"2020-11-08","75493",0
"2020-11-08","75494",35
"2020-11-08","75495",55
"2020-11-08","75496",48
"2020-11-08","75497",20
"2020-11-08","75501",44
"2020-11-08","75503",51
"2020-11-08","75550",0
"2020-11-08","75551",43
"2020-11-08","75554",54
"2020-11-08","75555",34
"2020-11-08","75556",61
"2020-11-08","75558",32
"2020-11-08","75559",41
"2020-11-08","75560",51
"2020-11-08","75561",52
"2020-11-08","75563",37
"2020-11-08","75567",44
"2020-11-08","75568",20
"2020-11-08","75569",54
"2020-11-08","75570",49
"2020-11-08","75571",48
"2020-11-08","75572",42
"2020-11-08","75574",54
"2020-11-08","75601",20
"2020-11-08","75602",19
"2020-11-08","75603",17
"2020-11-08","75604",18
"2020-11-08","75605",19
"2020-11-08","75630",16
"2020-11-08","75631",23
"2020-11-08","75633",20
"2020-11-08","75638",22
"2020-11-08","75639",0
"2020-11-08","75640",25
"2020-11-08","75643",16
"2020-11-08","75644",19
"2020-11-08","75645",22
"2020-11-08","75647",18
"2020-11-08","75650",21
"2020-11-08","75651",14
"2020-11-08","75652",21
"2020-11-08","75654",32
"2020-11-08","75656",17
"2020-11-08","75657",20
"2020-11-08","75661",3
"2020-11-08","75662",19
"2020-11-08","75667",41
"2020-11-08","75668",90
"2020-11-08","75669",0
"2020-11-08","75670",12
"2020-11-08","75672",13
"2020-11-08","75681",22
"2020-11-08","75683",19
"2020-11-08","75684",44
"2020-11-08","75686",28
"2020-11-08","75691",20
"2020-11-08","75692",11
"2020-11-08","75693",18
"2020-11-08","75701",64
"2020-11-08","75702",61
"2020-11-08","75703",60
"2020-11-08","75704",62
"2020-11-08","75705",60
"2020-11-08","75706",61
"2020-11-08","75707",67
"2020-11-08","75708",61
"2020-11-08","75709",59
"2020-11-08","75750",66
"2020-11-08","75751",29
"2020-11-08","75752",37
"2020-11-08","75754",59
"2020-11-08","75755",29
"2020-11-08","75756",47
"2020-11-08","75757",59
"2020-11-08","75758",61
"2020-11-08","75760",34
"2020-11-08","75762",62
"2020-11-08","75763",63
"2020-11-08","75765",38
"2020-11-08","75766",28
"2020-11-08","75770",43
"2020-11-08","75771",61
"2020-11-08","75773",40
"2020-11-08","75778",47
"2020-11-08","75783",39
"2020-11-08","75784",0
"2020-11-08","75785",31
"2020-11-08","75789",53
"2020-11-08","75790",58
"2020-11-08","75791",61
"2020-11-08","75792",44
"2020-11-08","75801",26
"2020-11-08","75803",27
"2020-11-08","75831",16
"2020-11-08","75833",5
"2020-11-08","75835",21
"2020-11-08","75839",34
"2020-11-08","75840",19
"2020-11-08","75844",21
"2020-11-08","75845",14
"2020-11-08","75846",11
"2020-11-08","75847",13
"2020-11-08","75850",0
"2020-11-08","75851",22
"2020-11-08","75852",11
"2020-11-08","75853",35
"2020-11-08","75855",17
"2020-11-08","75859",13
"2020-11-08","75860",20
"2020-11-08","75861",31
"2020-11-08","75862",11
"2020-11-08","75901",14
"2020-11-08","75904",21
"2020-11-08","75925",21
"2020-11-08","75926",8
"2020-11-08","75928",0
"2020-11-08","75929",15
"2020-11-08","75930",12
"2020-11-08","75931",14
"2020-11-08","75932",13
"2020-11-08","75933",22
"2020-11-08","75935",18
"2020-11-08","75936",0
"2020-11-08","75937",0
"2020-11-08","75938",23
"2020-11-08","75939",13
"2020-11-08","75941",14
"2020-11-08","75943",12
"2020-11-08","75944",12
"2020-11-08","75946",15
"2020-11-08","75948",9
"2020-11-08","75949",11
"2020-11-08","75951",15
"2020-11-08","75954",18
"2020-11-08","75956",14
"2020-11-08","75959",0
"2020-11-08","75960",0
"2020-11-08","75961",17
"2020-11-08","75964",16
"2020-11-08","75965",15
"2020-11-08","75966",14
"2020-11-08","75968",14
"2020-11-08","75969",14
"2020-11-08","75972",15
"2020-11-08","75973",15
"2020-11-08","75974",29
"2020-11-08","75975",26
"2020-11-08","75976",13
"2020-11-08","75977",0
"2020-11-08","75979",12
"2020-11-08","75980",10
"2020-11-08","76001",57
"2020-11-08","76002",60
"2020-11-08","76006",44
"2020-11-08","76008",61
"2020-11-08","76009",51
"2020-11-08","76010",49
"2020-11-08","76011",47
"2020-11-08","76012",53
"2020-11-08","76013",51
"2020-11-08","76014",54
"2020-11-08","76015",55
"2020-11-08","76016",55
"2020-11-08","76017",57
"2020-11-08","76018",55
"2020-11-08","76020",41
"2020-11-08","76021",44
"2020-11-08","76022",46
"2020-11-08","76023",23
"2020-11-08","76028",55
"2020-11-08","76031",32
"2020-11-08","76033",32
"2020-11-08","76034",49
"2020-11-08","76035",52
"2020-11-08","76036",49
"2020-11-08","76039",40
"2020-11-08","76040",40
"2020-11-08","76041",0
"2020-11-08","76043",17
"2020-11-08","76044",47
"2020-11-08","76048",28
"2020-11-08","76049",30
"2020-11-08","76050",37
"2020-11-08","76051",42
"2020-11-08","76052",35
"2020-11-08","76053",36
"2020-11-08","76054",42
"2020-11-08","76055",24
"2020-11-08","76058",55
"2020-11-08","76059",25
"2020-11-08","76060",74
"2020-11-08","76061",0
"2020-11-08","76063",68
"2020-11-08","76064",41
"2020-11-08","76065",43
"2020-11-08","76066",51
"2020-11-08","76067",25
"2020-11-08","76070",0
"2020-11-08","76071",26
"2020-11-08","76073",8
"2020-11-08","76077",0
"2020-11-08","76078",25
"2020-11-08","76082",33
"2020-11-08","76084",47
"2020-11-08","76085",46
"2020-11-08","76086",57
"2020-11-08","76087",63
"2020-11-08","76088",46
"2020-11-08","76092",36
"2020-11-08","76093",40
"2020-11-08","76102",57
"2020-11-08","76103",50
"2020-11-08","76104",36
"2020-11-08","76105",57
"2020-11-08","76106",54
"2020-11-08","76107",68
"2020-11-08","76108",66
"2020-11-08","76109",75
"2020-11-08","76110",59
"2020-11-08","76111",61
"2020-11-08","76112",58
"2020-11-08","76114",68
"2020-11-08","76115",54
"2020-11-08","76116",68
"2020-11-08","76117",42
"2020-11-08","76118",32
"2020-11-08","76119",53
"2020-11-08","76120",52
"2020-11-08","76123",55
"2020-11-08","76126",69
"2020-11-08","76131",33
"2020-11-08","76132",64
"2020-11-08","76133",61
"2020-11-08","76134",62
"2020-11-08","76135",90
"2020-11-08","76137",29
"2020-11-08","76140",50
"2020-11-08","76148",27
"2020-11-08","76155",22
"2020-11-08","76164",62
"2020-11-08","76177",22
"2020-11-08","76179",49
"2020-11-08","76180",38
"2020-11-08","76182",38
"2020-11-08","76201",43
"2020-11-08","76205",36
"2020-11-08","76207",36
"2020-11-08","76208",29
"2020-11-08","76209",33
"2020-11-08","76210",26
"2020-11-08","76225",6
"2020-11-08","76226",24
"2020-11-08","76227",27
"2020-11-08","76228",39
"2020-11-08","76230",13
"2020-11-08","76233",49
"2020-11-08","76234",17
"2020-11-08","76239",27
"2020-11-08","76240",22
"2020-11-08","76244",27
"2020-11-08","76245",66
"2020-11-08","76247",31
"2020-11-08","76248",32
"2020-11-08","76249",42
"2020-11-08","76250",8
"2020-11-08","76251",0
"2020-11-08","76252",27
"2020-11-08","76253",0
"2020-11-08","76255",19
"2020-11-08","76258",31
"2020-11-08","76259",36
"2020-11-08","76261",0
"2020-11-08","76262",35
"2020-11-08","76263",0
"2020-11-08","76264",66
"2020-11-08","76265",49
"2020-11-08","76266",39
"2020-11-08","76270",11
"2020-11-08","76271",37
"2020-11-08","76272",38
"2020-11-08","76273",59
"2020-11-08","76301",69
"2020-11-08","76302",72
"2020-11-08","76305",76
"2020-11-08","76306",71
"2020-11-08","76308",74
"2020-11-08","76309",70
"2020-11-08","76310",67
"2020-11-08","76311",76
"2020-11-08","76351",55
"2020-11-08","76354",69
"2020-11-08","76357",0
"2020-11-08","76360",49
"2020-11-08","76365",59
"2020-11-08","76366",76
"2020-11-08","76367",63
"2020-11-08","76371",61
"2020-11-08","76372",0
"2020-11-08","76373",0
"2020-11-08","76374",29
"2020-11-08","76377",60
"2020-11-08","76379",0
"2020-11-08","76380",22
"2020-11-08","76384",24
"2020-11-08","76388",0
"2020-11-08","76389",66
"2020-11-08","76401",23
"2020-11-08","76424",10
"2020-11-08","76426",9
"2020-11-08","76427",0
"2020-11-08","76430",12
"2020-11-08","76431",17
"2020-11-08","76432",0
"2020-11-08","76433",3
"2020-11-08","76435",0
"2020-11-08","76436",0
"2020-11-08","76437",17
"2020-11-08","76442",10
"2020-11-08","76443",5
"2020-11-08","76444",10
"2020-11-08","76445",0
"2020-11-08","76446",19
"2020-11-08","76448",20
"2020-11-08","76449",10
"2020-11-08","76450",21
"2020-11-08","76453",64
"2020-11-08","76454",36
"2020-11-08","76457",4
"2020-11-08","76458",19
"2020-11-08","76459",0
"2020-11-08","76460",0
"2020-11-08","76462",45
"2020-11-08","76464",0
"2020-11-08","76470",44
"2020-11-08","76471",18
"2020-11-08","76472",18
"2020-11-08","76475",0
"2020-11-08","76476",19
"2020-11-08","76483",15
"2020-11-08","76484",0
"2020-11-08","76486",22
"2020-11-08","76487",40
"2020-11-08","76491",0
"2020-11-08","76501",35
"2020-11-08","76502",35
"2020-11-08","76504",37
"2020-11-08","76511",31
"2020-11-08","76513",33
"2020-11-08","76518",37
"2020-11-08","76519",0
"2020-11-08","76520",33
"2020-11-08","76522",15
"2020-11-08","76524",24
"2020-11-08","76525",0
"2020-11-08","76527",11
"2020-11-08","76528",30
"2020-11-08","76530",12
"2020-11-08","76531",7
"2020-11-08","76534",26
"2020-11-08","76537",4
"2020-11-08","76538",6
"2020-11-08","76539",15
"2020-11-08","76541",14
"2020-11-08","76542",16
"2020-11-08","76543",15
"2020-11-08","76544",11
"2020-11-08","76548",20
"2020-11-08","76549",17
"2020-11-08","76550",9
"2020-11-08","76554",37
"2020-11-08","76556",13
"2020-11-08","76557",27
"2020-11-08","76559",34
"2020-11-08","76561",0
"2020-11-08","76567",20
"2020-11-08","76569",32
"2020-11-08","76570",32
"2020-11-08","76571",31
"2020-11-08","76574",12
"2020-11-08","76577",14
"2020-11-08","76578",19
"2020-11-08","76579",28
"2020-11-08","76621",23
"2020-11-08","76622",0
"2020-11-08","76624",31
"2020-11-08","76626",51
"2020-11-08","76627",0
"2020-11-08","76629",19
"2020-11-08","76630",27
"2020-11-08","76631",0
"2020-11-08","76632",12
"2020-11-08","76633",16
"2020-11-08","76634",14
"2020-11-08","76635",0
"2020-11-08","76636",40
"2020-11-08","76637",0
"2020-11-08","76638",19
"2020-11-08","76639",39
"2020-11-08","76640",15
"2020-11-08","76641",29
"2020-11-08","76642",15
"2020-11-08","76643",18
"2020-11-08","76645",22
"2020-11-08","76648",27
"2020-11-08","76649",0
"2020-11-08","76651",59
"2020-11-08","76652",0
"2020-11-08","76653",24
"2020-11-08","76655",20
"2020-11-08","76656",25
"2020-11-08","76657",10
"2020-11-08","76660",0
"2020-11-08","76661",22
