"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2020-09-06","75001",12
"2020-09-06","75002",9
"2020-09-06","75006",18
"2020-09-06","75007",12
"2020-09-06","75009",32
"2020-09-06","75010",11
"2020-09-06","75013",18
"2020-09-06","75019",23
"2020-09-06","75020",47
"2020-09-06","75021",43
"2020-09-06","75022",23
"2020-09-06","75023",15
"2020-09-06","75024",26
"2020-09-06","75025",11
"2020-09-06","75028",7
"2020-09-06","75032",24
"2020-09-06","75034",13
"2020-09-06","75035",13
"2020-09-06","75038",10
"2020-09-06","75039",7
"2020-09-06","75040",20
"2020-09-06","75041",30
"2020-09-06","75042",21
"2020-09-06","75043",54
"2020-09-06","75044",14
"2020-09-06","75048",11
"2020-09-06","75050",24
"2020-09-06","75051",25
"2020-09-06","75052",25
"2020-09-06","75054",91
"2020-09-06","75056",13
"2020-09-06","75057",5
"2020-09-06","75058",23
"2020-09-06","75060",16
"2020-09-06","75061",11
"2020-09-06","75062",20
"2020-09-06","75063",3
"2020-09-06","75065",11
"2020-09-06","75067",11
"2020-09-06","75068",9
"2020-09-06","75069",10
"2020-09-06","75070",35
"2020-09-06","75071",24
"2020-09-06","75074",13
"2020-09-06","75075",16
"2020-09-06","75076",36
"2020-09-06","75077",6
"2020-09-06","75078",30
"2020-09-06","75080",36
"2020-09-06","75081",20
"2020-09-06","75082",2
"2020-09-06","75087",18
"2020-09-06","75088",32
"2020-09-06","75089",33
"2020-09-06","75090",39
"2020-09-06","75092",34
"2020-09-06","75093",11
"2020-09-06","75094",7
"2020-09-06","75098",17
"2020-09-06","75102",8
"2020-09-06","75103",36
"2020-09-06","75104",46
"2020-09-06","75105",0
"2020-09-06","75109",16
"2020-09-06","75110",16
"2020-09-06","75114",40
"2020-09-06","75115",46
"2020-09-06","75116",37
"2020-09-06","75117",28
"2020-09-06","75119",15
"2020-09-06","75124",24
"2020-09-06","75125",80
"2020-09-06","75126",59
"2020-09-06","75127",27
"2020-09-06","75134",34
"2020-09-06","75135",8
"2020-09-06","75137",39
"2020-09-06","75140",24
"2020-09-06","75141",46
"2020-09-06","75142",40
"2020-09-06","75143",45
"2020-09-06","75144",10
"2020-09-06","75146",63
"2020-09-06","75147",45
"2020-09-06","75148",15
"2020-09-06","75149",45
"2020-09-06","75150",64
"2020-09-06","75152",15
"2020-09-06","75154",27
"2020-09-06","75155",14
"2020-09-06","75156",43
"2020-09-06","75157",0
"2020-09-06","75158",4
"2020-09-06","75159",53
"2020-09-06","75160",28
"2020-09-06","75161",77
"2020-09-06","75163",17
"2020-09-06","75165",23
"2020-09-06","75166",8
"2020-09-06","75167",18
"2020-09-06","75169",24
"2020-09-06","75172",52
"2020-09-06","75173",13
"2020-09-06","75180",75
"2020-09-06","75181",64
"2020-09-06","75182",32
"2020-09-06","75189",37
"2020-09-06","75201",140
"2020-09-06","75202",11
"2020-09-06","75203",60
"2020-09-06","75204",85
"2020-09-06","75205",82
"2020-09-06","75206",89
"2020-09-06","75207",34
"2020-09-06","75208",41
"2020-09-06","75209",38
"2020-09-06","75210",148
"2020-09-06","75211",35
"2020-09-06","75212",37
"2020-09-06","75214",101
"2020-09-06","75215",152
"2020-09-06","75216",63
"2020-09-06","75217",126
"2020-09-06","75218",54
"2020-09-06","75219",96
"2020-09-06","75220",26
"2020-09-06","75223",194
"2020-09-06","75224",47
"2020-09-06","75225",52
"2020-09-06","75226",180
"2020-09-06","75227",116
"2020-09-06","75228",82
"2020-09-06","75229",33
"2020-09-06","75230",38
"2020-09-06","75231",31
"2020-09-06","75232",39
"2020-09-06","75233",62
"2020-09-06","75234",15
"2020-09-06","75235",41
"2020-09-06","75236",44
"2020-09-06","75237",38
"2020-09-06","75238",50
"2020-09-06","75240",40
"2020-09-06","75241",70
"2020-09-06","75243",34
"2020-09-06","75244",83
"2020-09-06","75246",280
"2020-09-06","75247",8
"2020-09-06","75248",21
"2020-09-06","75249",35
"2020-09-06","75251",23
"2020-09-06","75252",26
"2020-09-06","75253",73
"2020-09-06","75254",16
"2020-09-06","75287",17
"2020-09-06","75401",12
"2020-09-06","75402",19
"2020-09-06","75407",17
"2020-09-06","75409",23
"2020-09-06","75410",24
"2020-09-06","75411",13
"2020-09-06","75414",46
"2020-09-06","75415",0
"2020-09-06","75416",20
"2020-09-06","75417",9
"2020-09-06","75418",39
"2020-09-06","75420",17
"2020-09-06","75421",0
"2020-09-06","75422",8
"2020-09-06","75423",11
"2020-09-06","75424",19
"2020-09-06","75426",31
"2020-09-06","75428",9
"2020-09-06","75431",7
"2020-09-06","75432",10
"2020-09-06","75433",10
"2020-09-06","75435",11
"2020-09-06","75436",0
"2020-09-06","75437",6
"2020-09-06","75438",0
"2020-09-06","75439",0
"2020-09-06","75440",69
"2020-09-06","75442",13
"2020-09-06","75446",15
"2020-09-06","75447",36
"2020-09-06","75448",0
"2020-09-06","75449",0
"2020-09-06","75450",0
"2020-09-06","75451",0
"2020-09-06","75452",27
"2020-09-06","75453",6
"2020-09-06","75454",19
"2020-09-06","75455",16
"2020-09-06","75457",23
"2020-09-06","75459",41
"2020-09-06","75460",18
"2020-09-06","75462",13
"2020-09-06","75468",13
"2020-09-06","75469",0
"2020-09-06","75470",0
"2020-09-06","75471",0
"2020-09-06","75472",9
"2020-09-06","75473",19
"2020-09-06","75474",32
"2020-09-06","75476",0
"2020-09-06","75477",0
"2020-09-06","75478",0
"2020-09-06","75479",46
"2020-09-06","75480",16
"2020-09-06","75481",0
"2020-09-06","75482",10
"2020-09-06","75486",12
"2020-09-06","75487",21
"2020-09-06","75488",46
"2020-09-06","75489",46
"2020-09-06","75490",9
"2020-09-06","75491",40
"2020-09-06","75492",0
"2020-09-06","75493",0
"2020-09-06","75494",22
"2020-09-06","75495",28
"2020-09-06","75496",4
"2020-09-06","75497",20
"2020-09-06","75501",64
"2020-09-06","75503",65
"2020-09-06","75550",0
"2020-09-06","75551",54
"2020-09-06","75554",49
"2020-09-06","75555",85
"2020-09-06","75556",32
"2020-09-06","75558",0
"2020-09-06","75559",53
"2020-09-06","75560",0
"2020-09-06","75561",51
"2020-09-06","75563",43
"2020-09-06","75567",77
"2020-09-06","75568",18
"2020-09-06","75569",74
"2020-09-06","75570",60
"2020-09-06","75571",13
"2020-09-06","75572",68
"2020-09-06","75574",6
"2020-09-06","75601",10
"2020-09-06","75602",8
"2020-09-06","75603",14
"2020-09-06","75604",12
"2020-09-06","75605",12
"2020-09-06","75630",20
"2020-09-06","75631",19
"2020-09-06","75633",13
"2020-09-06","75638",9
"2020-09-06","75639",2
"2020-09-06","75640",6
"2020-09-06","75643",19
"2020-09-06","75644",18
"2020-09-06","75645",19
"2020-09-06","75647",13
"2020-09-06","75650",9
"2020-09-06","75651",10
"2020-09-06","75652",16
"2020-09-06","75654",14
"2020-09-06","75656",9
"2020-09-06","75657",6
"2020-09-06","75661",0
"2020-09-06","75662",14
"2020-09-06","75667",13
"2020-09-06","75668",11
"2020-09-06","75669",0
"2020-09-06","75670",8
"2020-09-06","75672",5
"2020-09-06","75681",8
"2020-09-06","75683",0
"2020-09-06","75684",22
"2020-09-06","75686",10
"2020-09-06","75691",9
"2020-09-06","75692",0
"2020-09-06","75693",10
"2020-09-06","75701",36
"2020-09-06","75702",41
"2020-09-06","75703",42
"2020-09-06","75704",38
"2020-09-06","75705",29
"2020-09-06","75706",40
"2020-09-06","75707",38
"2020-09-06","75708",30
"2020-09-06","75709",42
"2020-09-06","75750",42
"2020-09-06","75751",25
"2020-09-06","75752",16
"2020-09-06","75754",39
"2020-09-06","75755",13
"2020-09-06","75756",30
"2020-09-06","75757",37
"2020-09-06","75758",35
"2020-09-06","75760",20
"2020-09-06","75762",41
"2020-09-06","75763",39
"2020-09-06","75765",32
"2020-09-06","75766",29
"2020-09-06","75770",27
"2020-09-06","75771",36
"2020-09-06","75773",29
"2020-09-06","75778",46
"2020-09-06","75783",20
"2020-09-06","75784",0
"2020-09-06","75785",21
"2020-09-06","75789",32
"2020-09-06","75790",37
"2020-09-06","75791",35
"2020-09-06","75792",34
"2020-09-06","75801",22
"2020-09-06","75803",22
"2020-09-06","75831",19
"2020-09-06","75833",8
"2020-09-06","75835",13
"2020-09-06","75839",27
"2020-09-06","75840",13
"2020-09-06","75844",18
"2020-09-06","75845",8
"2020-09-06","75846",0
"2020-09-06","75847",5
"2020-09-06","75850",0
"2020-09-06","75851",26
"2020-09-06","75852",6
"2020-09-06","75853",0
"2020-09-06","75855",38
"2020-09-06","75859",18
"2020-09-06","75860",16
"2020-09-06","75861",18
"2020-09-06","75862",18
"2020-09-06","75901",7
"2020-09-06","75904",9
"2020-09-06","75925",29
"2020-09-06","75926",14
"2020-09-06","75928",9
"2020-09-06","75929",0
"2020-09-06","75930",10
"2020-09-06","75931",3
"2020-09-06","75932",20
"2020-09-06","75933",27
"2020-09-06","75935",20
"2020-09-06","75936",0
"2020-09-06","75937",13
"2020-09-06","75938",23
"2020-09-06","75939",9
"2020-09-06","75941",8
"2020-09-06","75943",0
"2020-09-06","75944",28
"2020-09-06","75946",17
"2020-09-06","75948",7
"2020-09-06","75949",6
"2020-09-06","75951",11
"2020-09-06","75954",24
"2020-09-06","75956",21
"2020-09-06","75959",0
"2020-09-06","75960",0
"2020-09-06","75961",22
"2020-09-06","75964",16
"2020-09-06","75965",20
"2020-09-06","75966",19
"2020-09-06","75968",0
"2020-09-06","75969",15
"2020-09-06","75972",8
"2020-09-06","75973",26
"2020-09-06","75974",18
"2020-09-06","75975",12
"2020-09-06","75976",9
"2020-09-06","75977",0
"2020-09-06","75979",46
"2020-09-06","75980",6
"2020-09-06","76001",26
"2020-09-06","76002",34
"2020-09-06","76006",25
"2020-09-06","76008",26
"2020-09-06","76009",22
"2020-09-06","76010",25
"2020-09-06","76011",22
"2020-09-06","76012",26
"2020-09-06","76013",25
"2020-09-06","76014",23
"2020-09-06","76015",22
"2020-09-06","76016",24
"2020-09-06","76017",24
"2020-09-06","76018",32
"2020-09-06","76020",20
"2020-09-06","76021",12
"2020-09-06","76022",10
"2020-09-06","76023",2
"2020-09-06","76028",19
"2020-09-06","76031",13
"2020-09-06","76033",13
"2020-09-06","76034",15
"2020-09-06","76035",7
"2020-09-06","76036",16
"2020-09-06","76039",13
"2020-09-06","76040",13
"2020-09-06","76041",0
"2020-09-06","76043",11
"2020-09-06","76044",14
"2020-09-06","76048",17
"2020-09-06","76049",21
"2020-09-06","76050",10
"2020-09-06","76051",16
"2020-09-06","76052",24
"2020-09-06","76053",9
"2020-09-06","76054",12
"2020-09-06","76055",9
"2020-09-06","76058",18
"2020-09-06","76059",11
"2020-09-06","76060",28
"2020-09-06","76061",0
"2020-09-06","76063",28
"2020-09-06","76064",100
"2020-09-06","76065",33
"2020-09-06","76066",13
"2020-09-06","76067",11
"2020-09-06","76070",0
"2020-09-06","76071",11
"2020-09-06","76073",6
"2020-09-06","76077",0
"2020-09-06","76078",9
"2020-09-06","76082",17
"2020-09-06","76084",26
"2020-09-06","76085",16
"2020-09-06","76086",17
"2020-09-06","76087",25
"2020-09-06","76088",30
"2020-09-06","76092",13
"2020-09-06","76093",11
"2020-09-06","76102",28
"2020-09-06","76103",18
"2020-09-06","76104",10
"2020-09-06","76105",24
"2020-09-06","76106",22
"2020-09-06","76107",25
"2020-09-06","76108",22
"2020-09-06","76109",24
"2020-09-06","76110",25
"2020-09-06","76111",25
"2020-09-06","76112",26
"2020-09-06","76114",28
"2020-09-06","76115",17
"2020-09-06","76116",21
"2020-09-06","76117",19
"2020-09-06","76118",11
"2020-09-06","76119",22
"2020-09-06","76120",32
"2020-09-06","76123",20
"2020-09-06","76126",22
"2020-09-06","76131",18
"2020-09-06","76132",18
"2020-09-06","76133",19
"2020-09-06","76134",25
"2020-09-06","76135",34
"2020-09-06","76137",12
"2020-09-06","76140",19
"2020-09-06","76148",17
"2020-09-06","76155",8
"2020-09-06","76164",24
"2020-09-06","76177",11
"2020-09-06","76179",14
"2020-09-06","76180",14
"2020-09-06","76182",14
"2020-09-06","76201",17
"2020-09-06","76205",16
"2020-09-06","76207",17
"2020-09-06","76208",11
"2020-09-06","76209",17
"2020-09-06","76210",13
"2020-09-06","76225",0
"2020-09-06","76226",9
"2020-09-06","76227",16
"2020-09-06","76228",0
"2020-09-06","76230",9
"2020-09-06","76233",30
"2020-09-06","76234",6
"2020-09-06","76239",0
"2020-09-06","76240",19
"2020-09-06","76244",22
"2020-09-06","76245",32
"2020-09-06","76247",12
"2020-09-06","76248",10
"2020-09-06","76249",14
"2020-09-06","76250",0
"2020-09-06","76251",0
"2020-09-06","76252",12
"2020-09-06","76253",0
"2020-09-06","76255",6
"2020-09-06","76258",12
"2020-09-06","76259",21
"2020-09-06","76261",0
"2020-09-06","76262",13
"2020-09-06","76263",0
"2020-09-06","76264",46
"2020-09-06","76265",21
"2020-09-06","76266",17
"2020-09-06","76270",0
"2020-09-06","76271",13
"2020-09-06","76272",8
"2020-09-06","76273",32
"2020-09-06","76301",25
"2020-09-06","76302",22
"2020-09-06","76305",22
"2020-09-06","76306",27
"2020-09-06","76308",25
"2020-09-06","76309",26
