"COLLECTION_WEEK","THCIC_ID","inpatient_beds_7_day_avg_interp"
"2021-08-08","000102",624
"2021-08-08","000105",775
"2021-08-08","000112",50
"2021-08-08","001000",323
"2021-08-08","006000",47
"2021-08-08","007000",315
"2021-08-08","008001",0
"2021-08-08","014000",23
"2021-08-08","019000",139
"2021-08-08","023000",28
"2021-08-08","026000",21
"2021-08-08","029000",48
"2021-08-08","030000",37
"2021-08-08","034000",46
"2021-08-08","035000",444
"2021-08-08","038001",26
"2021-08-08","041000",0
"2021-08-08","044000",62
"2021-08-08","046000",33
"2021-08-08","047000",183
"2021-08-08","049000",19
"2021-08-08","058000",0
"2021-08-08","059000",10
"2021-08-08","061000",62
"2021-08-08","063000",48
"2021-08-08","064000",361
"2021-08-08","066000",0
"2021-08-08","070000",30
"2021-08-08","072000",0
"2021-08-08","074000",53
"2021-08-08","075000",0
"2021-08-08","076000",152
"2021-08-08","078000",37
"2021-08-08","084000",28
"2021-08-08","085000",140
"2021-08-08","089001",12
"2021-08-08","091001",0
"2021-08-08","094000",0
"2021-08-08","095003",153
"2021-08-08","098000",24
"2021-08-08","100093",0
"2021-08-08","103000",24
"2021-08-08","106001",23
"2021-08-08","106100",0
"2021-08-08","113000",8
"2021-08-08","114001",1476
"2021-08-08","117000",793
"2021-08-08","118000",511
"2021-08-08","124000",916
"2021-08-08","124100",39
"2021-08-08","129000",117
"2021-08-08","130000",188
"2021-08-08","137000",67
"2021-08-08","140002",660
"2021-08-08","141000",26
"2021-08-08","142000",287
"2021-08-08","143000",274
"2021-08-08","143001",65
"2021-08-08","144000",103
"2021-08-08","145000",673
"2021-08-08","146000",58
"2021-08-08","151000",18
"2021-08-08","154000",2145
"2021-08-08","155000",161
"2021-08-08","156000",34
"2021-08-08","158000",797
"2021-08-08","168000",597
"2021-08-08","180000",0
"2021-08-08","181000",237
"2021-08-08","182000",158
"2021-08-08","187000",24
"2021-08-08","193000",0
"2021-08-08","199000",15
"2021-08-08","206100",168
"2021-08-08","207001",251
"2021-08-08","208100",16
"2021-08-08","212000",420
"2021-08-08","214000",501
"2021-08-08","216001",32
"2021-08-08","217000",16
"2021-08-08","219000",90
"2021-08-08","222000",35
"2021-08-08","228001",314
"2021-08-08","229000",238
"2021-08-08","230000",93
"2021-08-08","235000",653
"2021-08-08","246000",276
"2021-08-08","255000",283
"2021-08-08","256000",36
"2021-08-08","262000",18
"2021-08-08","263000",407
"2021-08-08","266000",150
"2021-08-08","285000",124
"2021-08-08","286000",554
"2021-08-08","294000",32
"2021-08-08","297000",91
"2021-08-08","298000",26
"2021-08-08","301000",119
"2021-08-08","302000",333
"2021-08-08","303000",25
"2021-08-08","307000",16
"2021-08-08","314001",166
"2021-08-08","315003",152
"2021-08-08","318000",217
"2021-08-08","319000",0
"2021-08-08","323000",48
"2021-08-08","331000",675
"2021-08-08","332000",368
"2021-08-08","336001",141
"2021-08-08","337001",203
"2021-08-08","339001",493
"2021-08-08","340000",773
"2021-08-08","341000",10
"2021-08-08","346000",9
"2021-08-08","347000",995
"2021-08-08","348000",21
"2021-08-08","349001",271
"2021-08-08","356000",44
"2021-08-08","357000",26
"2021-08-08","363000",297
"2021-08-08","370000",192
"2021-08-08","383000",25
"2021-08-08","388000",18
"2021-08-08","389000",264
"2021-08-08","390000",65
"2021-08-08","392000",76
"2021-08-08","393000",41
"2021-08-08","394000",143
"2021-08-08","395000",0
"2021-08-08","397000",26
"2021-08-08","397001",110
"2021-08-08","405000",259
"2021-08-08","406000",116
"2021-08-08","407000",1307
"2021-08-08","417000",238
"2021-08-08","420000",29
"2021-08-08","422000",331
"2021-08-08","424000",49
"2021-08-08","424500",0
"2021-08-08","425000",189
"2021-08-08","426000",32
"2021-08-08","427000",36
"2021-08-08","429001",44
"2021-08-08","430000",19
"2021-08-08","431000",494
"2021-08-08","433000",26
"2021-08-08","436000",79
"2021-08-08","437000",115
"2021-08-08","439000",17
"2021-08-08","441000",33
"2021-08-08","444001",244
"2021-08-08","446001",30
"2021-08-08","449000",27
"2021-08-08","452000",271
"2021-08-08","453000",227
"2021-08-08","459000",596
"2021-08-08","462000",25
"2021-08-08","465000",299
"2021-08-08","466000",23
"2021-08-08","468000",71
"2021-08-08","469000",38
"2021-08-08","471000",25
"2021-08-08","474000",787
"2021-08-08","477000",197
"2021-08-08","478000",72
"2021-08-08","480000",218
"2021-08-08","481000",87
"2021-08-08","485000",30
"2021-08-08","487000",28
"2021-08-08","488000",141
"2021-08-08","495001",36
"2021-08-08","497000",372
"2021-08-08","502000",364
"2021-08-08","505000",15
"2021-08-08","506001",238
"2021-08-08","508001",233
"2021-08-08","513000",207
"2021-08-08","522000",0
"2021-08-08","525000",235
"2021-08-08","527000",38
"2021-08-08","534001",208
"2021-08-08","537000",589
"2021-08-08","546000",33
"2021-08-08","547001",115
"2021-08-08","559000",0
"2021-08-08","560000",0
"2021-08-08","569000",19
"2021-08-08","572000",15
"2021-08-08","597000",16
"2021-08-08","601000",209
"2021-08-08","602000",287
"2021-08-08","608000",161
"2021-08-08","609001",162
"2021-08-08","627000",227
"2021-08-08","629001",94
"2021-08-08","631000",0
"2021-08-08","634000",217
"2021-08-08","640000",28
"2021-08-08","645000",46
"2021-08-08","653001",0
"2021-08-08","654000",27
"2021-08-08","657000",0
"2021-08-08","664000",256
"2021-08-08","672000",52
"2021-08-08","675000",532
"2021-08-08","676000",89
"2021-08-08","681400",43
"2021-08-08","686000",122
"2021-08-08","689401",39
"2021-08-08","690000",102
"2021-08-08","698004",0
"2021-08-08","706000",0
"2021-08-08","711900",32
"2021-08-08","714500",9
"2021-08-08","720402",50
"2021-08-08","724200",47
"2021-08-08","724700",360
"2021-08-08","725400",30
"2021-08-08","727100",34
"2021-08-08","728800",0
"2021-08-08","730001",48
"2021-08-08","740000",99
"2021-08-08","750000",0
