"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2022-03-13","75001",8
"2022-03-13","75002",7
"2022-03-13","75006",9
"2022-03-13","75007",6
"2022-03-13","75009",18
"2022-03-13","75010",7
"2022-03-13","75013",10
"2022-03-13","75019",8
"2022-03-13","75020",17
"2022-03-13","75021",17
"2022-03-13","75022",7
"2022-03-13","75023",7
"2022-03-13","75024",7
"2022-03-13","75025",6
"2022-03-13","75028",6
"2022-03-13","75032",9
"2022-03-13","75034",7
"2022-03-13","75035",8
"2022-03-13","75038",5
"2022-03-13","75039",8
"2022-03-13","75040",8
"2022-03-13","75041",14
"2022-03-13","75042",9
"2022-03-13","75043",13
"2022-03-13","75044",5
"2022-03-13","75048",5
"2022-03-13","75050",8
"2022-03-13","75051",8
"2022-03-13","75052",11
"2022-03-13","75054",9
"2022-03-13","75056",6
"2022-03-13","75057",5
"2022-03-13","75058",18
"2022-03-13","75060",6
"2022-03-13","75061",6
"2022-03-13","75062",6
"2022-03-13","75063",5
"2022-03-13","75065",5
"2022-03-13","75067",5
"2022-03-13","75068",7
"2022-03-13","75069",9
"2022-03-13","75070",13
"2022-03-13","75071",20
"2022-03-13","75074",6
"2022-03-13","75075",6
"2022-03-13","75076",15
"2022-03-13","75077",5
"2022-03-13","75078",12
"2022-03-13","75080",10
"2022-03-13","75081",11
"2022-03-13","75082",2
"2022-03-13","75087",12
"2022-03-13","75088",6
"2022-03-13","75089",7
"2022-03-13","75090",17
"2022-03-13","75092",17
"2022-03-13","75093",7
"2022-03-13","75094",5
"2022-03-13","75098",5
"2022-03-13","75102",14
"2022-03-13","75103",21
"2022-03-13","75104",9
"2022-03-13","75105",2
"2022-03-13","75109",9
"2022-03-13","75110",8
"2022-03-13","75114",17
"2022-03-13","75115",10
"2022-03-13","75116",7
"2022-03-13","75117",16
"2022-03-13","75119",12
"2022-03-13","75124",11
"2022-03-13","75125",8
"2022-03-13","75126",12
"2022-03-13","75127",15
"2022-03-13","75134",10
"2022-03-13","75135",9
"2022-03-13","75137",9
"2022-03-13","75140",19
"2022-03-13","75141",14
"2022-03-13","75142",8
"2022-03-13","75143",9
"2022-03-13","75144",3
"2022-03-13","75146",12
"2022-03-13","75147",12
"2022-03-13","75148",7
"2022-03-13","75149",13
"2022-03-13","75150",16
"2022-03-13","75152",11
"2022-03-13","75154",11
"2022-03-13","75155",2
"2022-03-13","75156",7
"2022-03-13","75157",0
"2022-03-13","75158",8
"2022-03-13","75159",15
"2022-03-13","75160",13
"2022-03-13","75161",11
"2022-03-13","75163",8
"2022-03-13","75165",7
"2022-03-13","75166",9
"2022-03-13","75167",6
"2022-03-13","75169",16
"2022-03-13","75172",20
"2022-03-13","75173",6
"2022-03-13","75180",14
"2022-03-13","75181",10
"2022-03-13","75182",10
"2022-03-13","75189",10
"2022-03-13","75201",25
"2022-03-13","75202",34
"2022-03-13","75203",19
"2022-03-13","75204",26
"2022-03-13","75205",25
"2022-03-13","75206",23
"2022-03-13","75207",37
"2022-03-13","75208",14
"2022-03-13","75209",14
"2022-03-13","75210",35
"2022-03-13","75211",14
"2022-03-13","75212",12
"2022-03-13","75214",27
"2022-03-13","75215",33
"2022-03-13","75216",19
"2022-03-13","75217",25
"2022-03-13","75218",19
"2022-03-13","75219",19
"2022-03-13","75220",13
"2022-03-13","75223",32
"2022-03-13","75224",14
"2022-03-13","75225",18
"2022-03-13","75226",30
"2022-03-13","75227",24
"2022-03-13","75228",19
"2022-03-13","75229",14
"2022-03-13","75230",27
"2022-03-13","75231",15
"2022-03-13","75232",12
"2022-03-13","75233",12
"2022-03-13","75234",9
"2022-03-13","75235",18
"2022-03-13","75236",12
"2022-03-13","75237",7
"2022-03-13","75238",18
"2022-03-13","75240",21
"2022-03-13","75241",19
"2022-03-13","75243",20
"2022-03-13","75244",22
"2022-03-13","75246",46
"2022-03-13","75247",9
"2022-03-13","75248",10
"2022-03-13","75249",9
"2022-03-13","75251",17
"2022-03-13","75252",9
"2022-03-13","75253",14
"2022-03-13","75254",17
"2022-03-13","75287",8
"2022-03-13","75401",6
"2022-03-13","75402",6
"2022-03-13","75407",13
