"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2021-04-04","75001",17
"2021-04-04","75002",10
"2021-04-04","75006",10
"2021-04-04","75007",9
"2021-04-04","75009",10
"2021-04-04","75010",12
"2021-04-04","75013",8
"2021-04-04","75019",9
"2021-04-04","75020",5
"2021-04-04","75021",8
"2021-04-04","75022",15
"2021-04-04","75023",15
"2021-04-04","75024",16
"2021-04-04","75025",9
"2021-04-04","75028",6
"2021-04-04","75032",12
"2021-04-04","75034",10
"2021-04-04","75035",8
"2021-04-04","75038",3
"2021-04-04","75039",12
"2021-04-04","75040",10
"2021-04-04","75041",12
"2021-04-04","75042",9
"2021-04-04","75043",17
"2021-04-04","75044",5
"2021-04-04","75048",7
"2021-04-04","75050",8
"2021-04-04","75051",16
"2021-04-04","75052",16
"2021-04-04","75054",23
"2021-04-04","75056",11
"2021-04-04","75057",9
"2021-04-04","75058",11
"2021-04-04","75060",6
"2021-04-04","75061",5
"2021-04-04","75062",6
"2021-04-04","75063",5
"2021-04-04","75065",7
"2021-04-04","75067",7
"2021-04-04","75068",7
"2021-04-04","75069",10
"2021-04-04","75070",10
"2021-04-04","75071",9
"2021-04-04","75074",11
"2021-04-04","75075",18
"2021-04-04","75076",8
"2021-04-04","75077",7
"2021-04-04","75078",7
"2021-04-04","75080",11
"2021-04-04","75081",9
"2021-04-04","75082",2
"2021-04-04","75087",7
"2021-04-04","75088",10
"2021-04-04","75089",8
"2021-04-04","75090",6
"2021-04-04","75092",6
"2021-04-04","75093",13
"2021-04-04","75094",1
"2021-04-04","75098",9
"2021-04-04","75102",0
"2021-04-04","75103",25
"2021-04-04","75104",25
"2021-04-04","75105",0
"2021-04-04","75109",20
"2021-04-04","75110",10
"2021-04-04","75114",8
"2021-04-04","75115",25
"2021-04-04","75116",24
"2021-04-04","75117",15
"2021-04-04","75119",13
"2021-04-04","75124",16
"2021-04-04","75125",20
"2021-04-04","75126",13
"2021-04-04","75127",20
"2021-04-04","75134",29
"2021-04-04","75135",5
"2021-04-04","75137",28
"2021-04-04","75140",19
"2021-04-04","75141",28
"2021-04-04","75142",8
"2021-04-04","75143",12
"2021-04-04","75144",24
"2021-04-04","75146",21
"2021-04-04","75147",14
"2021-04-04","75148",5
"2021-04-04","75149",16
"2021-04-04","75150",24
"2021-04-04","75152",15
"2021-04-04","75154",17
"2021-04-04","75155",14
"2021-04-04","75156",12
"2021-04-04","75157",0
"2021-04-04","75158",8
"2021-04-04","75159",14
"2021-04-04","75160",12
"2021-04-04","75161",8
"2021-04-04","75163",9
"2021-04-04","75165",14
"2021-04-04","75166",13
"2021-04-04","75167",16
"2021-04-04","75169",11
"2021-04-04","75172",21
"2021-04-04","75173",6
"2021-04-04","75180",13
"2021-04-04","75181",18
"2021-04-04","75182",11
"2021-04-04","75189",6
"2021-04-04","75201",54
"2021-04-04","75202",14
"2021-04-04","75203",34
"2021-04-04","75204",36
"2021-04-04","75205",24
"2021-04-04","75206",26
"2021-04-04","75207",54
"2021-04-04","75208",19
"2021-04-04","75209",23
"2021-04-04","75210",42
"2021-04-04","75211",20
"2021-04-04","75212",18
"2021-04-04","75214",32
"2021-04-04","75215",32
"2021-04-04","75216",27
"2021-04-04","75217",29
"2021-04-04","75218",31
"2021-04-04","75219",27
"2021-04-04","75220",11
"2021-04-04","75223",36
"2021-04-04","75224",20
"2021-04-04","75225",29
"2021-04-04","75226",0
"2021-04-04","75227",25
"2021-04-04","75228",24
"2021-04-04","75229",14
"2021-04-04","75230",20
"2021-04-04","75231",19
"2021-04-04","75232",28
"2021-04-04","75233",23
"2021-04-04","75234",10
"2021-04-04","75235",22
"2021-04-04","75236",23
"2021-04-04","75237",33
"2021-04-04","75238",16
"2021-04-04","75240",21
"2021-04-04","75241",28
"2021-04-04","75243",18
"2021-04-04","75244",9
"2021-04-04","75246",42
"2021-04-04","75247",17
"2021-04-04","75248",10
"2021-04-04","75249",30
"2021-04-04","75251",14
"2021-04-04","75252",13
"2021-04-04","75253",16
"2021-04-04","75254",14
"2021-04-04","75287",15
"2021-04-04","75401",7
"2021-04-04","75402",11
"2021-04-04","75407",9
"2021-04-04","75409",10
"2021-04-04","75410",11
"2021-04-04","75411",0
"2021-04-04","75414",8
"2021-04-04","75415",0
"2021-04-04","75416",4
"2021-04-04","75417",2
"2021-04-04","75418",7
"2021-04-04","75420",0
"2021-04-04","75421",0
"2021-04-04","75422",0
"2021-04-04","75423",6
"2021-04-04","75424",7
"2021-04-04","75426",4
"2021-04-04","75428",6
"2021-04-04","75431",11
"2021-04-04","75432",4
"2021-04-04","75433",11
"2021-04-04","75435",0
"2021-04-04","75436",4
"2021-04-04","75437",0
"2021-04-04","75438",0
"2021-04-04","75439",0
"2021-04-04","75440",8
"2021-04-04","75442",11
"2021-04-04","75446",4
"2021-04-04","75447",0
"2021-04-04","75448",0
"2021-04-04","75449",0
"2021-04-04","75450",0
"2021-04-04","75451",4
"2021-04-04","75452",0
"2021-04-04","75453",6
"2021-04-04","75454",7
"2021-04-04","75455",11
"2021-04-04","75457",12
"2021-04-04","75459",0
"2021-04-04","75460",7
"2021-04-04","75462",4
"2021-04-04","75468",0
"2021-04-04","75469",0
"2021-04-04","75470",0
"2021-04-04","75471",0
"2021-04-04","75472",22
"2021-04-04","75473",0
"2021-04-04","75474",9
"2021-04-04","75476",0
"2021-04-04","75477",0
"2021-04-04","75478",0
"2021-04-04","75479",0
"2021-04-04","75480",4
"2021-04-04","75481",0
"2021-04-04","75482",11
"2021-04-04","75486",4
"2021-04-04","75487",0
"2021-04-04","75488",8
"2021-04-04","75489",0
"2021-04-04","75490",7
"2021-04-04","75491",9
"2021-04-04","75492",0
"2021-04-04","75493",0
"2021-04-04","75494",12
"2021-04-04","75495",9
"2021-04-04","75496",6
"2021-04-04","75497",6
"2021-04-04","75501",9
"2021-04-04","75503",10
"2021-04-04","75550",0
"2021-04-04","75551",7
"2021-04-04","75554",10
"2021-04-04","75555",0
"2021-04-04","75556",0
"2021-04-04","75558",18
"2021-04-04","75559",9
"2021-04-04","75560",0
"2021-04-04","75561",5
"2021-04-04","75563",0
"2021-04-04","75567",12
"2021-04-04","75568",0
"2021-04-04","75569",12
"2021-04-04","75570",11
"2021-04-04","75571",0
"2021-04-04","75572",11
"2021-04-04","75574",6
"2021-04-04","75601",2
"2021-04-04","75602",1
"2021-04-04","75603",5
"2021-04-04","75604",3
"2021-04-04","75605",6
"2021-04-04","75630",5
"2021-04-04","75631",1
"2021-04-04","75633",2
"2021-04-04","75638",8
