"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2021-11-07","75001",15
"2021-11-07","75002",10
"2021-11-07","75006",13
"2021-11-07","75007",11
"2021-11-07","75009",13
"2021-11-07","75010",15
"2021-11-07","75013",12
"2021-11-07","75019",9
"2021-11-07","75020",26
"2021-11-07","75021",28
"2021-11-07","75022",7
"2021-11-07","75023",13
"2021-11-07","75024",14
"2021-11-07","75025",11
"2021-11-07","75028",8
"2021-11-07","75032",9
"2021-11-07","75034",12
"2021-11-07","75035",9
"2021-11-07","75038",8
"2021-11-07","75039",20
"2021-11-07","75040",10
"2021-11-07","75041",18
"2021-11-07","75042",14
"2021-11-07","75043",18
"2021-11-07","75044",5
"2021-11-07","75048",6
"2021-11-07","75050",14
"2021-11-07","75051",22
"2021-11-07","75052",25
"2021-11-07","75054",24
"2021-11-07","75056",12
"2021-11-07","75057",6
"2021-11-07","75058",16
"2021-11-07","75060",6
"2021-11-07","75061",5
"2021-11-07","75062",5
"2021-11-07","75063",13
"2021-11-07","75065",11
"2021-11-07","75067",8
"2021-11-07","75068",9
"2021-11-07","75069",15
"2021-11-07","75070",15
"2021-11-07","75071",15
"2021-11-07","75074",12
"2021-11-07","75075",16
"2021-11-07","75076",11
"2021-11-07","75077",7
"2021-11-07","75078",14
"2021-11-07","75080",14
"2021-11-07","75081",10
"2021-11-07","75082",3
"2021-11-07","75087",13
"2021-11-07","75088",10
"2021-11-07","75089",11
"2021-11-07","75090",25
"2021-11-07","75092",23
"2021-11-07","75093",13
"2021-11-07","75094",4
"2021-11-07","75098",8
"2021-11-07","75102",0
"2021-11-07","75103",25
"2021-11-07","75104",18
"2021-11-07","75105",0
"2021-11-07","75109",14
"2021-11-07","75110",8
"2021-11-07","75114",20
"2021-11-07","75115",17
"2021-11-07","75116",18
"2021-11-07","75117",34
"2021-11-07","75119",15
"2021-11-07","75124",14
"2021-11-07","75125",19
"2021-11-07","75126",14
"2021-11-07","75127",8
"2021-11-07","75134",18
"2021-11-07","75135",8
"2021-11-07","75137",14
"2021-11-07","75140",25
"2021-11-07","75141",21
"2021-11-07","75142",11
"2021-11-07","75143",14
"2021-11-07","75144",6
"2021-11-07","75146",15
"2021-11-07","75147",11
