"COLLECTION_WEEK","THCIC_ID","inpatient_beds_7_day_avg_interp"
"2021-05-09","000102",655
"2021-05-09","000105",711
"2021-05-09","000112",47
"2021-05-09","001000",284
"2021-05-09","006000",37
"2021-05-09","007000",513
"2021-05-09","008001",0
"2021-05-09","014000",25
"2021-05-09","019000",136
"2021-05-09","023000",33
"2021-05-09","026000",24
"2021-05-09","029000",45
"2021-05-09","030000",28
"2021-05-09","034000",56
"2021-05-09","035000",483
"2021-05-09","038001",34
"2021-05-09","041000",0
"2021-05-09","044000",60
"2021-05-09","046000",0
"2021-05-09","047000",179
"2021-05-09","049000",0
"2021-05-09","058000",0
"2021-05-09","059000",10
"2021-05-09","061000",73
"2021-05-09","063000",52
"2021-05-09","064000",354
"2021-05-09","066000",0
"2021-05-09","070000",32
"2021-05-09","072000",0
"2021-05-09","074000",55
"2021-05-09","075000",0
"2021-05-09","076000",158
"2021-05-09","078000",43
"2021-05-09","084000",29
"2021-05-09","085000",127
"2021-05-09","089001",0
"2021-05-09","091001",0
"2021-05-09","094000",0
"2021-05-09","095003",147
"2021-05-09","098000",24
"2021-05-09","100093",0
"2021-05-09","103000",27
"2021-05-09","106001",0
"2021-05-09","106100",0
"2021-05-09","113000",8
"2021-05-09","114001",1759
"2021-05-09","117000",795
"2021-05-09","118000",403
"2021-05-09","124000",917
"2021-05-09","124100",39
"2021-05-09","129000",151
"2021-05-09","130000",205
"2021-05-09","137000",76
"2021-05-09","140002",785
"2021-05-09","141000",24
"2021-05-09","142000",290
"2021-05-09","143000",323
"2021-05-09","143001",72
"2021-05-09","144000",147
"2021-05-09","145000",504
"2021-05-09","146000",100
"2021-05-09","151000",0
"2021-05-09","154000",2114
"2021-05-09","155000",165
"2021-05-09","156000",52
"2021-05-09","158000",740
"2021-05-09","168000",625
"2021-05-09","180000",0
"2021-05-09","181000",293
"2021-05-09","182000",166
"2021-05-09","187000",33
"2021-05-09","193000",0
"2021-05-09","199000",0
"2021-05-09","206100",158
"2021-05-09","207001",213
"2021-05-09","208100",15
"2021-05-09","212000",438
"2021-05-09","214000",527
"2021-05-09","216001",44
"2021-05-09","217000",0
"2021-05-09","219000",89
"2021-05-09","222000",0
"2021-05-09","228001",310
"2021-05-09","229000",232
"2021-05-09","230000",103
"2021-05-09","235000",642
"2021-05-09","246000",235
"2021-05-09","255000",278
"2021-05-09","256000",48
"2021-05-09","262000",19
"2021-05-09","263000",409
"2021-05-09","266000",172
