"COLLECTION_WEEK","THCIC_ID","inpatient_beds_7_day_avg_interp"
"2022-01-30","000102",569
"2022-01-30","000105",831
"2022-01-30","000112",42
"2022-01-30","001000",338
"2022-01-30","006000",35
"2022-01-30","007000",513
"2022-01-30","008001",0
"2022-01-30","014000",22
"2022-01-30","019000",169
"2022-01-30","023000",24
"2022-01-30","026000",23
"2022-01-30","029000",36
"2022-01-30","030000",19
"2022-01-30","034000",42
"2022-01-30","035000",465
"2022-01-30","038001",33
"2022-01-30","041000",0
"2022-01-30","044000",24
"2022-01-30","046000",18
"2022-01-30","047000",209
"2022-01-30","049000",18
"2022-01-30","058000",0
"2022-01-30","059000",9
"2022-01-30","061000",77
"2022-01-30","063000",39
"2022-01-30","064000",353
"2022-01-30","066000",0
"2022-01-30","070000",15
"2022-01-30","072000",0
"2022-01-30","074000",54
"2022-01-30","075000",0
"2022-01-30","076000",145
"2022-01-30","078000",41
"2022-01-30","084000",17
"2022-01-30","085000",157
"2022-01-30","089001",0
"2022-01-30","091001",0
"2022-01-30","094000",0
"2022-01-30","095003",111
"2022-01-30","098000",24
"2022-01-30","100093",0
"2022-01-30","103000",18
"2022-01-30","106001",20
"2022-01-30","106100",0
"2022-01-30","113000",20
"2022-01-30","114001",1876
"2022-01-30","117000",824
"2022-01-30","118000",459
"2022-01-30","124000",891
"2022-01-30","124100",37
"2022-01-30","129000",101
"2022-01-30","130000",199
"2022-01-30","137000",65
"2022-01-30","140002",487
"2022-01-30","141000",30
"2022-01-30","142000",276
"2022-01-30","143000",244
"2022-01-30","143001",61
"2022-01-30","144000",94
"2022-01-30","145000",649
"2022-01-30","146000",42
"2022-01-30","151000",0
"2022-01-30","154000",2081
"2022-01-30","155000",167
"2022-01-30","156000",22
"2022-01-30","158000",681
"2022-01-30","168000",506
"2022-01-30","180000",0
"2022-01-30","181000",236
"2022-01-30","182000",167
"2022-01-30","187000",45
"2022-01-30","193000",26
"2022-01-30","199000",13
"2022-01-30","206100",157
"2022-01-30","207001",248
"2022-01-30","208100",17
"2022-01-30","212000",408
"2022-01-30","214000",497
"2022-01-30","216001",50
"2022-01-30","217000",22
"2022-01-30","219000",94
"2022-01-30","222000",27
"2022-01-30","228001",327
"2022-01-30","229000",219
"2022-01-30","230000",89
"2022-01-30","235000",669
"2022-01-30","246000",275
"2022-01-30","255000",322
"2022-01-30","256000",37
"2022-01-30","262000",17
"2022-01-30","263000",411
"2022-01-30","266000",153
"2022-01-30","285000",116
"2022-01-30","286000",503
"2022-01-30","294000",25
"2022-01-30","297000",82
"2022-01-30","298000",31
"2022-01-30","301000",109
"2022-01-30","302000",326
"2022-01-30","303000",26
"2022-01-30","307000",31
"2022-01-30","314001",172
"2022-01-30","315003",118
"2022-01-30","318000",261
"2022-01-30","319000",0
"2022-01-30","323000",56
"2022-01-30","331000",715
"2022-01-30","332000",346
"2022-01-30","336001",150
"2022-01-30","337001",152
"2022-01-30","339001",467
"2022-01-30","340000",1206
"2022-01-30","341000",11
"2022-01-30","346000",8
"2022-01-30","347000",1077
"2022-01-30","348000",18
"2022-01-30","349001",250
"2022-01-30","356000",31
"2022-01-30","357000",28
"2022-01-30","363000",281
"2022-01-30","370000",200
"2022-01-30","383000",25
"2022-01-30","388000",16
"2022-01-30","389000",274
"2022-01-30","390000",69
"2022-01-30","392000",105
"2022-01-30","393000",37
"2022-01-30","394000",133
"2022-01-30","395000",0
"2022-01-30","397000",25
"2022-01-30","397001",93
"2022-01-30","405000",243
"2022-01-30","406000",145
"2022-01-30","407000",1260
"2022-01-30","417000",257
"2022-01-30","420000",22
"2022-01-30","422000",240
"2022-01-30","424000",62
"2022-01-30","424500",0
"2022-01-30","425000",211
"2022-01-30","426000",28
"2022-01-30","427000",22
"2022-01-30","429001",33
"2022-01-30","430000",21
"2022-01-30","431000",523
"2022-01-30","433000",38
"2022-01-30","436000",64
"2022-01-30","437000",127
"2022-01-30","439000",19
"2022-01-30","441000",29
"2022-01-30","444001",218
"2022-01-30","446001",17
"2022-01-30","449000",33
"2022-01-30","452000",257
"2022-01-30","453000",216
"2022-01-30","459000",564
"2022-01-30","462000",50
"2022-01-30","465000",304
"2022-01-30","466000",22
"2022-01-30","468000",54
"2022-01-30","469000",28
"2022-01-30","471000",20
"2022-01-30","474000",784
"2022-01-30","477000",191
"2022-01-30","478000",75
"2022-01-30","480000",248
"2022-01-30","481000",109
"2022-01-30","485000",29
"2022-01-30","487000",30
"2022-01-30","488000",136
"2022-01-30","495001",0
"2022-01-30","497000",388
"2022-01-30","502000",356
"2022-01-30","505000",12
"2022-01-30","506001",243
"2022-01-30","508001",213
"2022-01-30","513000",219
"2022-01-30","522000",0
"2022-01-30","525000",173
"2022-01-30","527000",26
"2022-01-30","534001",232
"2022-01-30","537000",597
"2022-01-30","546000",23
"2022-01-30","547001",109
"2022-01-30","559000",0
"2022-01-30","560000",0
"2022-01-30","569000",19
"2022-01-30","572000",0
"2022-01-30","597000",15
"2022-01-30","601000",339
"2022-01-30","602000",316
"2022-01-30","608000",178
"2022-01-30","609001",182
"2022-01-30","627000",213
"2022-01-30","629001",89
"2022-01-30","631000",0
"2022-01-30","634000",212
"2022-01-30","640000",34
"2022-01-30","645000",61
"2022-01-30","653001",0
"2022-01-30","654000",19
"2022-01-30","657000",0
"2022-01-30","664000",270
"2022-01-30","672000",43
"2022-01-30","675000",597
"2022-01-30","676000",80
"2022-01-30","681400",14
"2022-01-30","686000",127
"2022-01-30","689401",36
"2022-01-30","690000",84
"2022-01-30","698004",0
"2022-01-30","706000",0
"2022-01-30","711900",34
"2022-01-30","714500",7
"2022-01-30","720402",51
"2022-01-30","724200",64
"2022-01-30","724700",381
"2022-01-30","725400",39
"2022-01-30","727100",0
"2022-01-30","728800",0
"2022-01-30","730001",49
"2022-01-30","740000",109
"2022-01-30","750000",0
"2022-01-30","784400",34
"2022-01-30","786200",0
"2022-01-30","787400",42
"2022-01-30","788001",316
"2022-01-30","788002",102
"2022-01-30","790200",0
"2022-01-30","792000",0
"2022-01-30","792700",92
"2022-01-30","793100",199
"2022-01-30","794600",0
"2022-01-30","797100",570
"2022-01-30","797500",15
"2022-01-30","797600",83
"2022-01-30","799001",50
"2022-01-30","800010",221
"2022-01-30","801500",59
"2022-01-30","804500",0
"2022-01-30","805100",0
"2022-01-30","806002",0
"2022-01-30","806500",63
"2022-01-30","813800",0
"2022-01-30","814000",74
"2022-01-30","814001",125
"2022-01-30","816300",58
"2022-01-30","820800",197
"2022-01-30","822001",0
"2022-01-30","822800",5
"2022-01-30","823000",287
"2022-01-30","823400",18
"2022-01-30","829900",370
"2022-01-30","832900",113
