"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2021-10-10","75001",26
"2021-10-10","75002",15
"2021-10-10","75006",21
"2021-10-10","75007",18
"2021-10-10","75009",32
"2021-10-10","75010",26
"2021-10-10","75013",20
"2021-10-10","75019",21
"2021-10-10","75020",49
"2021-10-10","75021",54
"2021-10-10","75022",13
"2021-10-10","75023",18
"2021-10-10","75024",22
"2021-10-10","75025",16
"2021-10-10","75028",15
"2021-10-10","75032",22
"2021-10-10","75034",21
"2021-10-10","75035",16
"2021-10-10","75038",16
"2021-10-10","75039",42
"2021-10-10","75040",20
"2021-10-10","75041",35
"2021-10-10","75042",23
"2021-10-10","75043",35
"2021-10-10","75044",9
"2021-10-10","75048",12
"2021-10-10","75050",34
"2021-10-10","75051",48
"2021-10-10","75052",53
"2021-10-10","75054",51
"2021-10-10","75056",18
"2021-10-10","75057",15
"2021-10-10","75058",41
"2021-10-10","75060",11
"2021-10-10","75061",10
"2021-10-10","75062",10
"2021-10-10","75063",23
"2021-10-10","75065",27
"2021-10-10","75067",16
"2021-10-10","75068",19
"2021-10-10","75069",28
"2021-10-10","75070",32
"2021-10-10","75071",36
"2021-10-10","75074",17
"2021-10-10","75075",21
"2021-10-10","75076",21
"2021-10-10","75077",15
"2021-10-10","75078",27
"2021-10-10","75080",20
"2021-10-10","75081",17
"2021-10-10","75082",5
"2021-10-10","75087",29
"2021-10-10","75088",21
"2021-10-10","75089",24
"2021-10-10","75090",48
"2021-10-10","75092",46
"2021-10-10","75093",20
"2021-10-10","75094",7
"2021-10-10","75098",13
"2021-10-10","75102",0
"2021-10-10","75103",59
"2021-10-10","75104",43
"2021-10-10","75105",0
"2021-10-10","75109",29
"2021-10-10","75110",16
"2021-10-10","75114",43
"2021-10-10","75115",44
"2021-10-10","75116",52
"2021-10-10","75117",85
"2021-10-10","75119",32
"2021-10-10","75124",28
"2021-10-10","75125",41
"2021-10-10","75126",26
"2021-10-10","75127",15
"2021-10-10","75134",47
"2021-10-10","75135",29
"2021-10-10","75137",40
"2021-10-10","75140",60
"2021-10-10","75141",52
"2021-10-10","75142",21
"2021-10-10","75143",30
"2021-10-10","75144",12
"2021-10-10","75146",41
"2021-10-10","75147",21
"2021-10-10","75148",35
"2021-10-10","75149",35
"2021-10-10","75150",38
"2021-10-10","75152",21
"2021-10-10","75154",35
"2021-10-10","75155",15
"2021-10-10","75156",27
"2021-10-10","75157",0
"2021-10-10","75158",23
"2021-10-10","75159",39
"2021-10-10","75160",29
"2021-10-10","75161",24
"2021-10-10","75163",31
"2021-10-10","75165",29
"2021-10-10","75166",23
"2021-10-10","75167",33
"2021-10-10","75169",53
"2021-10-10","75172",91
"2021-10-10","75173",21
"2021-10-10","75180",48
"2021-10-10","75181",34
"2021-10-10","75182",19
"2021-10-10","75189",27
"2021-10-10","75201",53
"2021-10-10","75202",65
"2021-10-10","75203",50
"2021-10-10","75204",71
"2021-10-10","75205",50
"2021-10-10","75206",73
"2021-10-10","75207",47
"2021-10-10","75208",51
"2021-10-10","75209",64
"2021-10-10","75210",93
"2021-10-10","75211",46
"2021-10-10","75212",48
"2021-10-10","75214",65
"2021-10-10","75215",82
"2021-10-10","75216",63
"2021-10-10","75217",59
"2021-10-10","75218",35
"2021-10-10","75219",54
"2021-10-10","75220",50
"2021-10-10","75223",90
"2021-10-10","75224",52
"2021-10-10","75225",38
"2021-10-10","75226",81
"2021-10-10","75227",64
"2021-10-10","75228",48
"2021-10-10","75229",39
"2021-10-10","75230",38
"2021-10-10","75231",34
"2021-10-10","75232",48
"2021-10-10","75233",41
"2021-10-10","75234",20
"2021-10-10","75235",66
"2021-10-10","75236",37
"2021-10-10","75237",49
"2021-10-10","75238",40
"2021-10-10","75240",29
"2021-10-10","75241",59
