"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2021-08-08","75001",44
"2021-08-08","75002",26
"2021-08-08","75006",32
"2021-08-08","75007",36
"2021-08-08","75009",24
"2021-08-08","75010",28
"2021-08-08","75013",28
"2021-08-08","75019",27
"2021-08-08","75020",57
"2021-08-08","75021",64
"2021-08-08","75022",26
"2021-08-08","75023",38
"2021-08-08","75024",35
"2021-08-08","75025",28
"2021-08-08","75028",25
"2021-08-08","75032",45
"2021-08-08","75034",36
"2021-08-08","75035",30
"2021-08-08","75038",16
"2021-08-08","75039",29
"2021-08-08","75040",29
"2021-08-08","75041",50
"2021-08-08","75042",31
"2021-08-08","75043",48
"2021-08-08","75044",10
"2021-08-08","75048",19
"2021-08-08","75050",44
"2021-08-08","75051",56
"2021-08-08","75052",59
"2021-08-08","75054",75
"2021-08-08","75056",30
"2021-08-08","75057",23
"2021-08-08","75058",36
"2021-08-08","75060",21
"2021-08-08","75061",14
"2021-08-08","75062",19
"2021-08-08","75063",27
"2021-08-08","75065",38
"2021-08-08","75067",26
"2021-08-08","75068",28
"2021-08-08","75069",34
"2021-08-08","75070",30
"2021-08-08","75071",24
"2021-08-08","75074",25
"2021-08-08","75075",39
"2021-08-08","75076",69
"2021-08-08","75077",26
"2021-08-08","75078",26
"2021-08-08","75080",32
"2021-08-08","75081",34
"2021-08-08","75082",6
"2021-08-08","75087",49
"2021-08-08","75088",40
"2021-08-08","75089",37
"2021-08-08","75090",62
"2021-08-08","75092",59
"2021-08-08","75093",34
"2021-08-08","75094",23
"2021-08-08","75098",23
"2021-08-08","75102",32
"2021-08-08","75103",79
"2021-08-08","75104",68
"2021-08-08","75105",0
"2021-08-08","75109",31
"2021-08-08","75110",27
"2021-08-08","75114",39
"2021-08-08","75115",70
"2021-08-08","75116",75
"2021-08-08","75117",69
"2021-08-08","75119",44
"2021-08-08","75124",41
"2021-08-08","75125",81
"2021-08-08","75126",45
"2021-08-08","75127",68
"2021-08-08","75134",74
"2021-08-08","75135",43
"2021-08-08","75137",76
"2021-08-08","75140",64
"2021-08-08","75141",80
"2021-08-08","75142",32
"2021-08-08","75143",40
"2021-08-08","75144",25
"2021-08-08","75146",58
"2021-08-08","75147",43
"2021-08-08","75148",46
"2021-08-08","75149",57
"2021-08-08","75150",60
"2021-08-08","75152",47
"2021-08-08","75154",54
"2021-08-08","75155",66
"2021-08-08","75156",47
"2021-08-08","75157",0
"2021-08-08","75158",36
"2021-08-08","75159",54
"2021-08-08","75160",50
"2021-08-08","75161",47
"2021-08-08","75163",49
"2021-08-08","75165",55
"2021-08-08","75166",31
"2021-08-08","75167",50
"2021-08-08","75169",65
"2021-08-08","75172",89
"2021-08-08","75173",36
"2021-08-08","75180",57
"2021-08-08","75181",55
"2021-08-08","75182",41
"2021-08-08","75189",47
"2021-08-08","75201",71
"2021-08-08","75202",134
"2021-08-08","75203",71
"2021-08-08","75204",98
"2021-08-08","75205",66
"2021-08-08","75206",67
"2021-08-08","75207",84
"2021-08-08","75208",62
"2021-08-08","75209",74
"2021-08-08","75210",99
"2021-08-08","75211",61
"2021-08-08","75212",60
"2021-08-08","75214",74
"2021-08-08","75215",104
"2021-08-08","75216",78
"2021-08-08","75217",80
"2021-08-08","75218",58
"2021-08-08","75219",83
"2021-08-08","75220",64
"2021-08-08","75223",104
"2021-08-08","75224",74
"2021-08-08","75225",52
"2021-08-08","75226",134
"2021-08-08","75227",88
"2021-08-08","75228",64
"2021-08-08","75229",42
"2021-08-08","75230",56
"2021-08-08","75231",58
"2021-08-08","75232",79
"2021-08-08","75233",72
"2021-08-08","75234",42
"2021-08-08","75235",95
"2021-08-08","75236",80
"2021-08-08","75237",89
"2021-08-08","75238",54
"2021-08-08","75240",64
"2021-08-08","75241",88
"2021-08-08","75243",64
"2021-08-08","75244",49
"2021-08-08","75246",133
"2021-08-08","75247",48
"2021-08-08","75248",42
"2021-08-08","75249",80
"2021-08-08","75251",70
"2021-08-08","75252",36
"2021-08-08","75253",76
"2021-08-08","75254",53
"2021-08-08","75287",36
"2021-08-08","75401",50
"2021-08-08","75402",51
"2021-08-08","75407",31
"2021-08-08","75409",31
"2021-08-08","75410",59
"2021-08-08","75411",0
"2021-08-08","75414",49
"2021-08-08","75415",0
"2021-08-08","75416",20
"2021-08-08","75417",36
"2021-08-08","75418",45
"2021-08-08","75420",14
"2021-08-08","75421",24
"2021-08-08","75422",49
"2021-08-08","75423",54
"2021-08-08","75424",17
"2021-08-08","75426",29
"2021-08-08","75428",47
"2021-08-08","75431",26
"2021-08-08","75432",22
"2021-08-08","75433",26
"2021-08-08","75435",24
"2021-08-08","75436",20
"2021-08-08","75437",0
"2021-08-08","75438",40
"2021-08-08","75439",57
"2021-08-08","75440",35
"2021-08-08","75442",34
"2021-08-08","75446",16
"2021-08-08","75447",14
"2021-08-08","75448",0
"2021-08-08","75449",41
"2021-08-08","75450",0
"2021-08-08","75451",37
"2021-08-08","75452",35
"2021-08-08","75453",50
"2021-08-08","75454",31
"2021-08-08","75455",48
"2021-08-08","75457",38
"2021-08-08","75459",47
"2021-08-08","75460",25
"2021-08-08","75462",26
"2021-08-08","75468",24
"2021-08-08","75469",0
"2021-08-08","75470",0
