"COLLECTION_WEEK","THCIC_ID","inpatient_beds_7_day_avg_interp"
"2021-07-11","000102",586
"2021-07-11","000105",751
"2021-07-11","000112",40
"2021-07-11","001000",313
"2021-07-11","006000",29
"2021-07-11","007000",248
"2021-07-11","008001",0
"2021-07-11","014000",23
"2021-07-11","019000",147
"2021-07-11","023000",34
"2021-07-11","026000",24
"2021-07-11","029000",46
"2021-07-11","030000",15
"2021-07-11","034000",60
"2021-07-11","035000",470
"2021-07-11","038001",33
"2021-07-11","041000",0
"2021-07-11","044000",63
"2021-07-11","046000",28
"2021-07-11","047000",175
"2021-07-11","049000",26
"2021-07-11","058000",0
"2021-07-11","059000",10
"2021-07-11","061000",74
"2021-07-11","063000",50
"2021-07-11","064000",334
"2021-07-11","066000",0
"2021-07-11","070000",30
"2021-07-11","072000",0
"2021-07-11","074000",57
"2021-07-11","075000",0
"2021-07-11","076000",151
"2021-07-11","078000",40
"2021-07-11","084000",28
"2021-07-11","085000",139
"2021-07-11","089001",15
"2021-07-11","091001",0
"2021-07-11","094000",0
"2021-07-11","095003",150
"2021-07-11","098000",24
"2021-07-11","100093",0
"2021-07-11","103000",29
"2021-07-11","106001",29
"2021-07-11","106100",0
"2021-07-11","113000",8
"2021-07-11","114001",1503
"2021-07-11","117000",810
"2021-07-11","118000",502
"2021-07-11","124000",903
"2021-07-11","124100",37
"2021-07-11","129000",135
"2021-07-11","130000",189
"2021-07-11","137000",83
"2021-07-11","140002",738
"2021-07-11","141000",26
"2021-07-11","142000",287
"2021-07-11","143000",366
"2021-07-11","143001",73
"2021-07-11","144000",145
"2021-07-11","145000",488
"2021-07-11","146000",88
"2021-07-11","151000",10
"2021-07-11","154000",2137
"2021-07-11","155000",168
"2021-07-11","156000",27
"2021-07-11","158000",756
"2021-07-11","168000",581
"2021-07-11","180000",0
"2021-07-11","181000",251
"2021-07-11","182000",172
"2021-07-11","187000",40
"2021-07-11","193000",0
"2021-07-11","199000",18
"2021-07-11","206100",164
"2021-07-11","207001",245
"2021-07-11","208100",16
"2021-07-11","212000",452
"2021-07-11","214000",548
"2021-07-11","216001",44
"2021-07-11","217000",17
"2021-07-11","219000",93
"2021-07-11","222000",33
"2021-07-11","228001",339
"2021-07-11","229000",225
"2021-07-11","230000",97
"2021-07-11","235000",643
"2021-07-11","246000",256
"2021-07-11","255000",285
"2021-07-11","256000",36
"2021-07-11","262000",15
"2021-07-11","263000",408
"2021-07-11","266000",144
"2021-07-11","285000",106
"2021-07-11","286000",546
"2021-07-11","294000",32
"2021-07-11","297000",81
"2021-07-11","298000",41
"2021-07-11","301000",134
"2021-07-11","302000",338
"2021-07-11","303000",30
"2021-07-11","307000",19
"2021-07-11","314001",196
"2021-07-11","315003",202
"2021-07-11","318000",227
"2021-07-11","319000",0
"2021-07-11","323000",42
"2021-07-11","331000",688
"2021-07-11","332000",376
"2021-07-11","336001",138
"2021-07-11","337001",184
"2021-07-11","339001",460
"2021-07-11","340000",806
"2021-07-11","341000",11
"2021-07-11","346000",13
"2021-07-11","347000",985
"2021-07-11","348000",21
"2021-07-11","349001",255
"2021-07-11","356000",47
"2021-07-11","357000",27
"2021-07-11","363000",284
"2021-07-11","370000",200
"2021-07-11","383000",25
"2021-07-11","388000",16
"2021-07-11","389000",270
"2021-07-11","390000",53
"2021-07-11","392000",79
"2021-07-11","393000",37
"2021-07-11","394000",133
"2021-07-11","395000",0
"2021-07-11","397000",25
"2021-07-11","397001",102
"2021-07-11","405000",251
"2021-07-11","406000",116
"2021-07-11","407000",1256
"2021-07-11","417000",221
"2021-07-11","420000",26
"2021-07-11","422000",308
"2021-07-11","424000",60
"2021-07-11","424500",0
"2021-07-11","425000",178
"2021-07-11","426000",50
"2021-07-11","427000",49
"2021-07-11","429001",59
"2021-07-11","430000",17
"2021-07-11","431000",499
"2021-07-11","433000",52
"2021-07-11","436000",49
"2021-07-11","437000",104
"2021-07-11","439000",16
"2021-07-11","441000",43
"2021-07-11","444001",217
"2021-07-11","446001",40
"2021-07-11","449000",17
"2021-07-11","452000",303
"2021-07-11","453000",229
"2021-07-11","459000",590
"2021-07-11","462000",47
"2021-07-11","465000",355
"2021-07-11","466000",25
"2021-07-11","468000",89
"2021-07-11","469000",33
"2021-07-11","471000",34
"2021-07-11","474000",714
"2021-07-11","477000",202
"2021-07-11","478000",91
"2021-07-11","480000",227
"2021-07-11","481000",82
"2021-07-11","485000",34
"2021-07-11","487000",27
"2021-07-11","488000",120
"2021-07-11","495001",41
"2021-07-11","497000",401
"2021-07-11","502000",352
"2021-07-11","505000",22
"2021-07-11","506001",225
"2021-07-11","508001",238
"2021-07-11","513000",192
"2021-07-11","522000",0
"2021-07-11","525000",250
"2021-07-11","527000",38
"2021-07-11","534001",199
"2021-07-11","537000",602
"2021-07-11","546000",33
"2021-07-11","547001",106
"2021-07-11","559000",0
"2021-07-11","560000",0
"2021-07-11","569000",18
"2021-07-11","572000",11
"2021-07-11","597000",19
"2021-07-11","601000",181
"2021-07-11","602000",305
"2021-07-11","608000",152
"2021-07-11","609001",170
"2021-07-11","627000",201
"2021-07-11","629001",110
"2021-07-11","631000",0
"2021-07-11","634000",227
"2021-07-11","640000",30
"2021-07-11","645000",61
"2021-07-11","653001",0
"2021-07-11","654000",25
"2021-07-11","657000",0
"2021-07-11","664000",249
"2021-07-11","672000",44
"2021-07-11","675000",500
"2021-07-11","676000",133
"2021-07-11","681400",43
"2021-07-11","686000",123
"2021-07-11","689401",40
"2021-07-11","690000",97
"2021-07-11","698004",0
"2021-07-11","706000",0
"2021-07-11","711900",33
"2021-07-11","714500",8
"2021-07-11","720402",62
"2021-07-11","724200",64
"2021-07-11","724700",348
"2021-07-11","725400",40
"2021-07-11","727100",38
"2021-07-11","728800",0
"2021-07-11","730001",48
"2021-07-11","740000",94
"2021-07-11","750000",0
"2021-07-11","784400",52
"2021-07-11","786200",0
"2021-07-11","787400",50
"2021-07-11","788001",363
"2021-07-11","788002",112
"2021-07-11","790200",0
"2021-07-11","792000",0
"2021-07-11","792700",0
"2021-07-11","793100",213
"2021-07-11","794600",0
"2021-07-11","797100",537
"2021-07-11","797500",12
"2021-07-11","797600",75
"2021-07-11","799001",22
"2021-07-11","800010",211
