"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2021-02-14","75001",35
"2021-02-14","75002",27
"2021-02-14","75006",31
"2021-02-14","75007",28
"2021-02-14","75009",51
"2021-02-14","75010",28
"2021-02-14","75013",29
"2021-02-14","75019",26
"2021-02-14","75020",33
"2021-02-14","75021",36
"2021-02-14","75022",24
"2021-02-14","75023",36
"2021-02-14","75024",30
"2021-02-14","75025",31
"2021-02-14","75028",20
"2021-02-14","75032",36
"2021-02-14","75034",24
"2021-02-14","75035",28
"2021-02-14","75038",15
"2021-02-14","75039",19
"2021-02-14","75040",24
"2021-02-14","75041",40
"2021-02-14","75042",29
"2021-02-14","75043",40
"2021-02-14","75044",15
"2021-02-14","75048",15
"2021-02-14","75050",47
"2021-02-14","75051",55
"2021-02-14","75052",55
"2021-02-14","75054",84
"2021-02-14","75056",28
"2021-02-14","75057",25
"2021-02-14","75058",49
"2021-02-14","75060",16
"2021-02-14","75061",13
"2021-02-14","75062",10
"2021-02-14","75063",30
"2021-02-14","75065",31
"2021-02-14","75067",26
"2021-02-14","75068",26
"2021-02-14","75069",39
"2021-02-14","75070",49
"2021-02-14","75071",50
"2021-02-14","75074",30
"2021-02-14","75075",37
"2021-02-14","75076",42
"2021-02-14","75077",19
"2021-02-14","75078",41
"2021-02-14","75080",36
"2021-02-14","75081",33
"2021-02-14","75082",13
"2021-02-14","75087",36
"2021-02-14","75088",41
"2021-02-14","75089",30
"2021-02-14","75090",28
"2021-02-14","75092",29
"2021-02-14","75093",34
"2021-02-14","75094",29
"2021-02-14","75098",26
"2021-02-14","75102",26
"2021-02-14","75103",51
"2021-02-14","75104",72
"2021-02-14","75105",0
"2021-02-14","75109",20
"2021-02-14","75110",25
"2021-02-14","75114",43
"2021-02-14","75115",68
"2021-02-14","75116",72
"2021-02-14","75117",62
"2021-02-14","75119",35
"2021-02-14","75124",33
"2021-02-14","75125",47
"2021-02-14","75126",38
"2021-02-14","75127",9
"2021-02-14","75134",63
"2021-02-14","75135",31
"2021-02-14","75137",71
"2021-02-14","75140",47
"2021-02-14","75141",64
"2021-02-14","75142",36
"2021-02-14","75143",20
"2021-02-14","75144",21
"2021-02-14","75146",59
"2021-02-14","75147",25
"2021-02-14","75148",25
"2021-02-14","75149",50
"2021-02-14","75150",56
"2021-02-14","75152",38
"2021-02-14","75154",46
"2021-02-14","75155",34
"2021-02-14","75156",36
"2021-02-14","75157",0
"2021-02-14","75158",56
"2021-02-14","75159",58
"2021-02-14","75160",47
"2021-02-14","75161",51
"2021-02-14","75163",9
"2021-02-14","75165",40
"2021-02-14","75166",24
"2021-02-14","75167",43
"2021-02-14","75169",41
"2021-02-14","75172",65
"2021-02-14","75173",27
"2021-02-14","75180",50
"2021-02-14","75181",34
"2021-02-14","75182",36
"2021-02-14","75189",35
"2021-02-14","75201",68
"2021-02-14","75202",96
"2021-02-14","75203",63
"2021-02-14","75204",103
"2021-02-14","75205",64
"2021-02-14","75206",73
"2021-02-14","75207",34
"2021-02-14","75208",58
"2021-02-14","75209",39
"2021-02-14","75210",92
"2021-02-14","75211",57
"2021-02-14","75212",44
"2021-02-14","75214",95
"2021-02-14","75215",87
"2021-02-14","75216",78
"2021-02-14","75217",74
"2021-02-14","75218",56
"2021-02-14","75219",52
"2021-02-14","75220",54
"2021-02-14","75223",95
"2021-02-14","75224",69
"2021-02-14","75225",57
"2021-02-14","75226",111
"2021-02-14","75227",77
"2021-02-14","75228",55
"2021-02-14","75229",34
"2021-02-14","75230",52
"2021-02-14","75231",54
"2021-02-14","75232",72
"2021-02-14","75233",68
"2021-02-14","75234",28
"2021-02-14","75235",68
"2021-02-14","75236",70
"2021-02-14","75237",79
"2021-02-14","75238",54
"2021-02-14","75240",49
"2021-02-14","75241",73
"2021-02-14","75243",52
"2021-02-14","75244",36
"2021-02-14","75246",126
"2021-02-14","75247",19
"2021-02-14","75248",39
"2021-02-14","75249",69
"2021-02-14","75251",38
"2021-02-14","75252",31
"2021-02-14","75253",56
"2021-02-14","75254",39
"2021-02-14","75287",39
"2021-02-14","75401",28
"2021-02-14","75402",26
"2021-02-14","75407",39
"2021-02-14","75409",50
"2021-02-14","75410",38
"2021-02-14","75411",0
"2021-02-14","75414",36
"2021-02-14","75415",0
"2021-02-14","75416",28
"2021-02-14","75417",25
"2021-02-14","75418",22
"2021-02-14","75420",0
"2021-02-14","75421",0
"2021-02-14","75422",27
"2021-02-14","75423",32
"2021-02-14","75424",40
"2021-02-14","75426",31
"2021-02-14","75428",25
"2021-02-14","75431",46
"2021-02-14","75432",22
"2021-02-14","75433",24
"2021-02-14","75435",45
"2021-02-14","75436",30
"2021-02-14","75437",16
"2021-02-14","75438",36
"2021-02-14","75439",0
"2021-02-14","75440",26
"2021-02-14","75442",42
"2021-02-14","75446",20
"2021-02-14","75447",36
"2021-02-14","75448",0
"2021-02-14","75449",30
"2021-02-14","75450",0
"2021-02-14","75451",19
"2021-02-14","75452",32
"2021-02-14","75453",23
"2021-02-14","75454",41
"2021-02-14","75455",25
"2021-02-14","75457",19
"2021-02-14","75459",36
"2021-02-14","75460",24
"2021-02-14","75462",26
"2021-02-14","75468",35
"2021-02-14","75469",0
"2021-02-14","75470",0
"2021-02-14","75471",20
"2021-02-14","75472",23
"2021-02-14","75473",28
"2021-02-14","75474",31
"2021-02-14","75476",41
"2021-02-14","75477",0
"2021-02-14","75478",0
"2021-02-14","75479",28
"2021-02-14","75480",29
"2021-02-14","75481",0
"2021-02-14","75482",26
"2021-02-14","75486",30
"2021-02-14","75487",21
"2021-02-14","75488",32
"2021-02-14","75489",34
"2021-02-14","75490",42
"2021-02-14","75491",41
"2021-02-14","75492",0
"2021-02-14","75493",0
"2021-02-14","75494",37
"2021-02-14","75495",42
"2021-02-14","75496",29
"2021-02-14","75497",25
"2021-02-14","75501",32
"2021-02-14","75503",34
"2021-02-14","75550",0
"2021-02-14","75551",21
"2021-02-14","75554",51
"2021-02-14","75555",29
"2021-02-14","75556",0
"2021-02-14","75558",23
"2021-02-14","75559",31
"2021-02-14","75560",0
"2021-02-14","75561",33
"2021-02-14","75563",25
"2021-02-14","75567",33
"2021-02-14","75568",35
"2021-02-14","75569",40
"2021-02-14","75570",34
"2021-02-14","75571",22
"2021-02-14","75572",32
"2021-02-14","75574",39
"2021-02-14","75601",15
"2021-02-14","75602",15
"2021-02-14","75603",20
"2021-02-14","75604",24
"2021-02-14","75605",22
"2021-02-14","75630",7
"2021-02-14","75631",11
"2021-02-14","75633",19
"2021-02-14","75638",45
"2021-02-14","75639",4
"2021-02-14","75640",25
"2021-02-14","75643",20
"2021-02-14","75644",29
"2021-02-14","75645",18
"2021-02-14","75647",19
"2021-02-14","75650",18
"2021-02-14","75651",15
"2021-02-14","75652",24
"2021-02-14","75654",29
"2021-02-14","75656",25
"2021-02-14","75657",11
"2021-02-14","75661",15
"2021-02-14","75662",14
"2021-02-14","75667",0
"2021-02-14","75668",36
"2021-02-14","75669",0
"2021-02-14","75670",13
"2021-02-14","75672",10
"2021-02-14","75681",23
"2021-02-14","75683",22
"2021-02-14","75684",21
"2021-02-14","75686",33
"2021-02-14","75691",22
"2021-02-14","75692",11
"2021-02-14","75693",13
"2021-02-14","75701",55
"2021-02-14","75702",57
"2021-02-14","75703",57
"2021-02-14","75704",60
"2021-02-14","75705",38
"2021-02-14","75706",52
"2021-02-14","75707",55
"2021-02-14","75708",54
"2021-02-14","75709",44
"2021-02-14","75750",51
