"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2021-02-28","75001",26
"2021-02-28","75002",18
"2021-02-28","75006",22
"2021-02-28","75007",20
"2021-02-28","75009",44
"2021-02-28","75010",20
"2021-02-28","75013",21
"2021-02-28","75019",19
"2021-02-28","75020",18
"2021-02-28","75021",20
"2021-02-28","75022",15
"2021-02-28","75023",33
"2021-02-28","75024",25
"2021-02-28","75025",25
"2021-02-28","75028",12
"2021-02-28","75032",23
"2021-02-28","75034",18
"2021-02-28","75035",19
"2021-02-28","75038",10
"2021-02-28","75039",14
"2021-02-28","75040",18
"2021-02-28","75041",27
"2021-02-28","75042",23
"2021-02-28","75043",27
"2021-02-28","75044",13
"2021-02-28","75048",13
"2021-02-28","75050",29
"2021-02-28","75051",33
"2021-02-28","75052",33
"2021-02-28","75054",49
"2021-02-28","75056",20
"2021-02-28","75057",15
"2021-02-28","75058",38
"2021-02-28","75060",10
"2021-02-28","75061",8
"2021-02-28","75062",6
"2021-02-28","75063",20
"2021-02-28","75065",20
"2021-02-28","75067",17
"2021-02-28","75068",19
"2021-02-28","75069",26
"2021-02-28","75070",40
"2021-02-28","75071",43
"2021-02-28","75074",28
"2021-02-28","75075",38
"2021-02-28","75076",26
"2021-02-28","75077",13
"2021-02-28","75078",34
"2021-02-28","75080",31
"2021-02-28","75081",26
"2021-02-28","75082",11
"2021-02-28","75087",22
"2021-02-28","75088",23
"2021-02-28","75089",18
"2021-02-28","75090",15
"2021-02-28","75092",17
"2021-02-28","75093",29
"2021-02-28","75094",21
"2021-02-28","75098",20
"2021-02-28","75102",13
"2021-02-28","75103",29
"2021-02-28","75104",47
"2021-02-28","75105",0
"2021-02-28","75109",13
"2021-02-28","75110",15
"2021-02-28","75114",30
"2021-02-28","75115",47
"2021-02-28","75116",49
"2021-02-28","75117",34
"2021-02-28","75119",20
"2021-02-28","75124",17
"2021-02-28","75125",29
"2021-02-28","75126",25
"2021-02-28","75127",7
"2021-02-28","75134",44
"2021-02-28","75135",22
"2021-02-28","75137",49
"2021-02-28","75140",24
"2021-02-28","75141",44
