"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2022-05-22","75001",4
"2022-05-22","75002",4
"2022-05-22","75006",4
"2022-05-22","75007",4
"2022-05-22","75009",12
"2022-05-22","75010",7
"2022-05-22","75013",6
"2022-05-22","75019",15
"2022-05-22","75020",4
"2022-05-22","75021",5
"2022-05-22","75022",6
"2022-05-22","75023",6
"2022-05-22","75024",7
"2022-05-22","75025",12
"2022-05-22","75028",4
"2022-05-22","75032",7
"2022-05-22","75034",8
"2022-05-22","75035",9
"2022-05-22","75038",6
"2022-05-22","75039",4
"2022-05-22","75040",2
"2022-05-22","75041",4
"2022-05-22","75042",3
"2022-05-22","75043",5
"2022-05-22","75044",1
"2022-05-22","75048",1
"2022-05-22","75050",3
"2022-05-22","75051",7
"2022-05-22","75052",7
"2022-05-22","75054",9
"2022-05-22","75056",4
"2022-05-22","75057",3
"2022-05-22","75058",16
"2022-05-22","75060",3
"2022-05-22","75061",6
"2022-05-22","75062",3
"2022-05-22","75063",3
"2022-05-22","75065",4
"2022-05-22","75067",5
"2022-05-22","75068",5
"2022-05-22","75069",8
"2022-05-22","75070",14
"2022-05-22","75071",18
"2022-05-22","75074",2
"2022-05-22","75075",6
"2022-05-22","75076",5
"2022-05-22","75077",4
"2022-05-22","75078",17
"2022-05-22","75080",6
"2022-05-22","75081",2
"2022-05-22","75082",0
"2022-05-22","75087",6
"2022-05-22","75088",9
"2022-05-22","75089",3
"2022-05-22","75090",6
"2022-05-22","75092",4
"2022-05-22","75093",5
"2022-05-22","75094",0
"2022-05-22","75098",4
"2022-05-22","75102",3
"2022-05-22","75103",6
"2022-05-22","75104",8
"2022-05-22","75105",0
"2022-05-22","75109",0
"2022-05-22","75110",0
"2022-05-22","75114",0
"2022-05-22","75115",7
"2022-05-22","75116",8
"2022-05-22","75117",5
"2022-05-22","75119",2
"2022-05-22","75124",7
"2022-05-22","75125",0
"2022-05-22","75126",6
"2022-05-22","75127",0
"2022-05-22","75134",5
"2022-05-22","75135",5
"2022-05-22","75137",11
"2022-05-22","75140",3
"2022-05-22","75141",0
"2022-05-22","75142",6
"2022-05-22","75143",9
"2022-05-22","75144",8
"2022-05-22","75146",10
"2022-05-22","75147",3
"2022-05-22","75148",4
"2022-05-22","75149",9
"2022-05-22","75150",9
"2022-05-22","75152",4
"2022-05-22","75154",10
"2022-05-22","75155",0
"2022-05-22","75156",6
"2022-05-22","75157",0
"2022-05-22","75158",0
"2022-05-22","75159",12
"2022-05-22","75160",5
"2022-05-22","75161",9
"2022-05-22","75163",0
"2022-05-22","75165",8
"2022-05-22","75166",6
"2022-05-22","75167",4
"2022-05-22","75169",4
"2022-05-22","75172",15
"2022-05-22","75173",7
"2022-05-22","75180",4
"2022-05-22","75181",7
"2022-05-22","75182",0
"2022-05-22","75189",10
"2022-05-22","75201",4
"2022-05-22","75202",0
"2022-05-22","75203",15
"2022-05-22","75204",15
"2022-05-22","75205",10
"2022-05-22","75206",11
"2022-05-22","75207",11
"2022-05-22","75208",9
"2022-05-22","75209",3
"2022-05-22","75210",7
"2022-05-22","75211",10
"2022-05-22","75212",5
"2022-05-22","75214",14
"2022-05-22","75215",19
"2022-05-22","75216",10
"2022-05-22","75217",10
"2022-05-22","75218",10
"2022-05-22","75219",2
"2022-05-22","75220",6
"2022-05-22","75223",13
"2022-05-22","75224",9
"2022-05-22","75225",7
"2022-05-22","75226",11
"2022-05-22","75227",11
"2022-05-22","75228",4
"2022-05-22","75229",6
"2022-05-22","75230",7
"2022-05-22","75231",6
"2022-05-22","75232",8
"2022-05-22","75233",4
"2022-05-22","75234",5
"2022-05-22","75235",5
"2022-05-22","75236",5
"2022-05-22","75237",5
"2022-05-22","75238",5
"2022-05-22","75240",5
"2022-05-22","75241",5
"2022-05-22","75243",6
"2022-05-22","75244",6
"2022-05-22","75246",20
"2022-05-22","75247",0
"2022-05-22","75248",5
"2022-05-22","75249",0
"2022-05-22","75251",5
"2022-05-22","75252",6
"2022-05-22","75253",9
"2022-05-22","75254",10
"2022-05-22","75287",6
"2022-05-22","75401",5
"2022-05-22","75402",5
"2022-05-22","75407",14
"2022-05-22","75409",27
"2022-05-22","75410",0
"2022-05-22","75411",2
"2022-05-22","75414",0
"2022-05-22","75415",0
"2022-05-22","75416",8
"2022-05-22","75417",0
"2022-05-22","75418",5
"2022-05-22","75420",0
"2022-05-22","75421",0
"2022-05-22","75422",6
"2022-05-22","75423",6
"2022-05-22","75424",27
"2022-05-22","75426",0
"2022-05-22","75428",5
"2022-05-22","75431",0
"2022-05-22","75432",0
"2022-05-22","75433",4
"2022-05-22","75435",0
"2022-05-22","75436",0
"2022-05-22","75437",0
"2022-05-22","75438",0
"2022-05-22","75439",5
"2022-05-22","75440",11
"2022-05-22","75442",15
"2022-05-22","75446",2
"2022-05-22","75447",0
"2022-05-22","75448",0
"2022-05-22","75449",0
"2022-05-22","75450",0
"2022-05-22","75451",0
"2022-05-22","75452",0
"2022-05-22","75453",0
"2022-05-22","75454",6
"2022-05-22","75455",0
"2022-05-22","75457",0
"2022-05-22","75459",5
"2022-05-22","75460",2
"2022-05-22","75462",2
"2022-05-22","75468",0
"2022-05-22","75469",0
"2022-05-22","75470",0
"2022-05-22","75471",0
"2022-05-22","75472",0
"2022-05-22","75473",1
"2022-05-22","75474",11
"2022-05-22","75476",5
"2022-05-22","75477",0
"2022-05-22","75478",0
"2022-05-22","75479",4
"2022-05-22","75480",0
"2022-05-22","75481",0
"2022-05-22","75482",6
"2022-05-22","75486",0
"2022-05-22","75487",0
"2022-05-22","75488",0
"2022-05-22","75489",0
"2022-05-22","75490",6
"2022-05-22","75491",5
"2022-05-22","75492",0
"2022-05-22","75493",0
"2022-05-22","75494",5
"2022-05-22","75495",27
"2022-05-22","75496",0
"2022-05-22","75497",2
"2022-05-22","75501",5
"2022-05-22","75503",9
"2022-05-22","75550",0
"2022-05-22","75551",2
"2022-05-22","75554",6
"2022-05-22","75555",0
"2022-05-22","75556",0
"2022-05-22","75558",0
"2022-05-22","75559",3
"2022-05-22","75560",0
"2022-05-22","75561",2
"2022-05-22","75563",1
"2022-05-22","75567",3
"2022-05-22","75568",0
"2022-05-22","75569",3
"2022-05-22","75570",3
"2022-05-22","75571",0
"2022-05-22","75572",0
"2022-05-22","75574",8
"2022-05-22","75601",0
"2022-05-22","75602",1
"2022-05-22","75603",0
"2022-05-22","75604",0
"2022-05-22","75605",1
"2022-05-22","75630",2
"2022-05-22","75631",9
"2022-05-22","75633",0
"2022-05-22","75638",30
"2022-05-22","75639",0
"2022-05-22","75640",0
"2022-05-22","75643",3
"2022-05-22","75644",0
"2022-05-22","75645",0
"2022-05-22","75647",2
"2022-05-22","75650",0
"2022-05-22","75651",0
"2022-05-22","75652",0
"2022-05-22","75654",0
"2022-05-22","75656",0
"2022-05-22","75657",0
"2022-05-22","75661",0
"2022-05-22","75662",1
"2022-05-22","75667",0
"2022-05-22","75668",0
"2022-05-22","75669",0
"2022-05-22","75670",0
"2022-05-22","75672",0
"2022-05-22","75681",7
"2022-05-22","75683",0
"2022-05-22","75684",3
"2022-05-22","75686",0
"2022-05-22","75691",0
"2022-05-22","75692",0
"2022-05-22","75693",8
"2022-05-22","75701",5
"2022-05-22","75702",4
"2022-05-22","75703",4
"2022-05-22","75704",5
"2022-05-22","75705",5
"2022-05-22","75706",5
"2022-05-22","75707",6
"2022-05-22","75708",5
"2022-05-22","75709",0
"2022-05-22","75750",3
"2022-05-22","75751",2
"2022-05-22","75752",6
"2022-05-22","75754",5
"2022-05-22","75755",3
"2022-05-22","75756",5
"2022-05-22","75757",5
"2022-05-22","75758",5
"2022-05-22","75760",18
"2022-05-22","75762",6
"2022-05-22","75763",0
"2022-05-22","75765",5
"2022-05-22","75766",4
"2022-05-22","75770",0
"2022-05-22","75771",10
"2022-05-22","75773",5
"2022-05-22","75778",0
"2022-05-22","75783",0
"2022-05-22","75784",0
"2022-05-22","75785",0
"2022-05-22","75789",12
"2022-05-22","75790",5
"2022-05-22","75791",8
"2022-05-22","75792",5
"2022-05-22","75801",3
"2022-05-22","75803",4
"2022-05-22","75831",0
"2022-05-22","75833",5
"2022-05-22","75835",7
"2022-05-22","75839",7
"2022-05-22","75840",0
"2022-05-22","75844",0
"2022-05-22","75845",5
"2022-05-22","75846",0
