"COLLECTION_WEEK","THCIC_ID","inpatient_beds_7_day_avg_interp"
"2020-11-08","000102",682
"2020-11-08","000105",744
"2020-11-08","000112",44
"2020-11-08","001000",375
"2020-11-08","006000",50
"2020-11-08","007000",513
"2020-11-08","008001",0
"2020-11-08","014000",23
"2020-11-08","019000",187
"2020-11-08","023000",21
"2020-11-08","026000",22
"2020-11-08","029000",22
"2020-11-08","030000",34
"2020-11-08","034000",40
"2020-11-08","035000",478
"2020-11-08","038001",30
"2020-11-08","041000",0
"2020-11-08","044000",59
"2020-11-08","046000",22
"2020-11-08","047000",274
"2020-11-08","049000",28
"2020-11-08","058000",0
"2020-11-08","059000",10
"2020-11-08","061000",62
"2020-11-08","063000",37
"2020-11-08","064000",181
"2020-11-08","066000",0
"2020-11-08","070000",42
"2020-11-08","072000",0
"2020-11-08","074000",41
"2020-11-08","075000",36
"2020-11-08","076000",158
"2020-11-08","078000",21
"2020-11-08","084000",42
"2020-11-08","085000",129
"2020-11-08","089001",0
"2020-11-08","091001",86
"2020-11-08","094000",0
"2020-11-08","095003",129
"2020-11-08","098000",23
"2020-11-08","100093",0
"2020-11-08","103000",22
"2020-11-08","106001",30
"2020-11-08","106100",0
"2020-11-08","113000",18
"2020-11-08","114001",1259
"2020-11-08","117000",971
"2020-11-08","118000",427
"2020-11-08","124000",1874
"2020-11-08","124100",40
"2020-11-08","129000",124
"2020-11-08","130000",261
"2020-11-08","137000",97
"2020-11-08","140002",818
"2020-11-08","141000",27
"2020-11-08","142000",288
"2020-11-08","143000",338
"2020-11-08","143001",63
"2020-11-08","144000",133
"2020-11-08","145000",566
"2020-11-08","146000",59
"2020-11-08","151000",0
"2020-11-08","154000",1705
"2020-11-08","155000",88
"2020-11-08","156000",47
"2020-11-08","158000",713
"2020-11-08","168000",529
"2020-11-08","180000",0
"2020-11-08","181000",276
"2020-11-08","182000",208
"2020-11-08","187000",23
"2020-11-08","193000",0
"2020-11-08","199000",24
"2020-11-08","206100",152
"2020-11-08","207001",264
"2020-11-08","208100",26
