"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2022-06-19","75001",8
"2022-06-19","75002",5
"2022-06-19","75006",8
"2022-06-19","75007",4
"2022-06-19","75009",13
"2022-06-19","75010",8
"2022-06-19","75013",8
"2022-06-19","75019",19
"2022-06-19","75020",9
"2022-06-19","75021",11
"2022-06-19","75022",8
"2022-06-19","75023",9
"2022-06-19","75024",8
"2022-06-19","75025",18
"2022-06-19","75028",6
"2022-06-19","75032",11
"2022-06-19","75034",15
"2022-06-19","75035",11
"2022-06-19","75038",7
"2022-06-19","75039",7
"2022-06-19","75040",3
"2022-06-19","75041",8
"2022-06-19","75042",7
"2022-06-19","75043",8
"2022-06-19","75044",2
"2022-06-19","75048",2
"2022-06-19","75050",7
"2022-06-19","75051",11
"2022-06-19","75052",14
"2022-06-19","75054",19
"2022-06-19","75056",6
"2022-06-19","75057",4
"2022-06-19","75058",19
"2022-06-19","75060",6
"2022-06-19","75061",8
"2022-06-19","75062",6
"2022-06-19","75063",3
"2022-06-19","75065",6
"2022-06-19","75067",6
"2022-06-19","75068",8
"2022-06-19","75069",8
"2022-06-19","75070",15
"2022-06-19","75071",19
"2022-06-19","75074",3
"2022-06-19","75075",10
"2022-06-19","75076",11
"2022-06-19","75077",5
"2022-06-19","75078",17
"2022-06-19","75080",10
"2022-06-19","75081",3
"2022-06-19","75082",0
"2022-06-19","75087",10
"2022-06-19","75088",13
"2022-06-19","75089",4
"2022-06-19","75090",12
"2022-06-19","75092",9
"2022-06-19","75093",6
"2022-06-19","75094",0
"2022-06-19","75098",6
"2022-06-19","75102",5
"2022-06-19","75103",11
"2022-06-19","75104",16
"2022-06-19","75105",0
"2022-06-19","75109",0
"2022-06-19","75110",0
"2022-06-19","75114",0
"2022-06-19","75115",13
"2022-06-19","75116",16
"2022-06-19","75117",13
"2022-06-19","75119",3
"2022-06-19","75124",8
"2022-06-19","75125",0
"2022-06-19","75126",9
"2022-06-19","75127",0
"2022-06-19","75134",11
"2022-06-19","75135",7
"2022-06-19","75137",17
"2022-06-19","75140",4
"2022-06-19","75141",0
"2022-06-19","75142",12
"2022-06-19","75143",14
"2022-06-19","75144",21
"2022-06-19","75146",15
"2022-06-19","75147",4
"2022-06-19","75148",6
"2022-06-19","75149",10
"2022-06-19","75150",14
"2022-06-19","75152",5
"2022-06-19","75154",18
"2022-06-19","75155",0
"2022-06-19","75156",12
"2022-06-19","75157",0
"2022-06-19","75158",0
"2022-06-19","75159",15
"2022-06-19","75160",8
"2022-06-19","75161",15
"2022-06-19","75163",0
"2022-06-19","75165",11
"2022-06-19","75166",6
"2022-06-19","75167",5
"2022-06-19","75169",7
"2022-06-19","75172",25
"2022-06-19","75173",14
"2022-06-19","75180",8
"2022-06-19","75181",11
"2022-06-19","75182",0
"2022-06-19","75189",12
"2022-06-19","75201",5
"2022-06-19","75202",0
"2022-06-19","75203",22
"2022-06-19","75204",23
"2022-06-19","75205",13
"2022-06-19","75206",19
"2022-06-19","75207",14
"2022-06-19","75208",14
"2022-06-19","75209",4
"2022-06-19","75210",12
"2022-06-19","75211",15
"2022-06-19","75212",13
"2022-06-19","75214",22
"2022-06-19","75215",25
"2022-06-19","75216",15
"2022-06-19","75217",13
"2022-06-19","75218",18
"2022-06-19","75219",6
"2022-06-19","75220",15
"2022-06-19","75223",24
"2022-06-19","75224",15
"2022-06-19","75225",17
"2022-06-19","75226",16
"2022-06-19","75227",15
"2022-06-19","75228",11
"2022-06-19","75229",11
"2022-06-19","75230",14
"2022-06-19","75231",15
"2022-06-19","75232",16
"2022-06-19","75233",12
"2022-06-19","75234",7
"2022-06-19","75235",19
"2022-06-19","75236",13
"2022-06-19","75237",11
"2022-06-19","75238",10
"2022-06-19","75240",9
"2022-06-19","75241",10
"2022-06-19","75243",13
"2022-06-19","75244",11
"2022-06-19","75246",28
"2022-06-19","75247",0
"2022-06-19","75248",8
"2022-06-19","75249",0
"2022-06-19","75251",4
"2022-06-19","75252",9
"2022-06-19","75253",15
"2022-06-19","75254",15
"2022-06-19","75287",11
"2022-06-19","75401",6
"2022-06-19","75402",6
"2022-06-19","75407",16
"2022-06-19","75409",27
"2022-06-19","75410",0
"2022-06-19","75411",4
"2022-06-19","75414",0
"2022-06-19","75415",0
"2022-06-19","75416",10
"2022-06-19","75417",0
"2022-06-19","75418",5
"2022-06-19","75420",0
"2022-06-19","75421",0
"2022-06-19","75422",6
"2022-06-19","75423",6
"2022-06-19","75424",27
