"COLLECTION_WEEK","THCIC_ID","inpatient_beds_7_day_avg_interp"
"2022-04-24","000102",602
"2022-04-24","000105",859
"2022-04-24","000112",47
"2022-04-24","001000",319
"2022-04-24","006000",36
"2022-04-24","007000",513
"2022-04-24","008001",0
"2022-04-24","014000",17
"2022-04-24","019000",171
"2022-04-24","023000",24
"2022-04-24","026000",22
"2022-04-24","029000",38
"2022-04-24","030000",8
"2022-04-24","034000",45
"2022-04-24","035000",412
"2022-04-24","038001",27
"2022-04-24","041000",0
"2022-04-24","044000",19
"2022-04-24","046000",27
"2022-04-24","047000",169
"2022-04-24","049000",0
"2022-04-24","058000",0
"2022-04-24","059000",0
"2022-04-24","061000",65
"2022-04-24","063000",38
"2022-04-24","064000",366
"2022-04-24","066000",0
"2022-04-24","070000",15
"2022-04-24","072000",0
"2022-04-24","074000",54
"2022-04-24","075000",0
"2022-04-24","076000",141
"2022-04-24","078000",43
"2022-04-24","084000",18
"2022-04-24","085000",119
"2022-04-24","089001",0
"2022-04-24","091001",0
"2022-04-24","094000",0
"2022-04-24","095003",122
"2022-04-24","098000",24
"2022-04-24","100093",0
"2022-04-24","103000",0
"2022-04-24","106001",0
"2022-04-24","106100",0
"2022-04-24","113000",20
"2022-04-24","114001",1833
"2022-04-24","117000",857
"2022-04-24","118000",468
"2022-04-24","124000",819
"2022-04-24","124100",37
"2022-04-24","129000",114
"2022-04-24","130000",148
"2022-04-24","137000",53
"2022-04-24","140002",484
"2022-04-24","141000",27
"2022-04-24","142000",221
"2022-04-24","143000",254
"2022-04-24","143001",69
"2022-04-24","144000",89
"2022-04-24","145000",659
"2022-04-24","146000",49
"2022-04-24","151000",0
"2022-04-24","154000",2078
"2022-04-24","155000",163
"2022-04-24","156000",25
"2022-04-24","158000",874
"2022-04-24","168000",498
"2022-04-24","180000",0
"2022-04-24","181000",222
"2022-04-24","182000",158
"2022-04-24","187000",46
"2022-04-24","193000",0
"2022-04-24","199000",0
"2022-04-24","206100",151
"2022-04-24","207001",234
"2022-04-24","208100",19
"2022-04-24","212000",364
"2022-04-24","214000",479
"2022-04-24","216001",49
"2022-04-24","217000",0
"2022-04-24","219000",92
"2022-04-24","222000",0
"2022-04-24","228001",312
"2022-04-24","229000",192
"2022-04-24","230000",87
"2022-04-24","235000",683
"2022-04-24","246000",259
"2022-04-24","255000",293
"2022-04-24","256000",39
"2022-04-24","262000",0
"2022-04-24","263000",299
"2022-04-24","266000",134
"2022-04-24","285000",114
"2022-04-24","286000",474
"2022-04-24","294000",0
"2022-04-24","297000",87
"2022-04-24","298000",32
"2022-04-24","301000",84
"2022-04-24","302000",302
"2022-04-24","303000",19
"2022-04-24","307000",33
"2022-04-24","314001",183
"2022-04-24","315003",104
"2022-04-24","318000",216
