"COLLECTION_WEEK","THCIC_ID","inpatient_beds_7_day_avg_interp"
"2021-03-28","000102",622
"2021-03-28","000105",774
"2021-03-28","000112",42
"2021-03-28","001000",316
"2021-03-28","006000",40
"2021-03-28","007000",513
"2021-03-28","008001",0
"2021-03-28","014000",26
"2021-03-28","019000",188
"2021-03-28","023000",32
"2021-03-28","026000",24
"2021-03-28","029000",50
"2021-03-28","030000",37
"2021-03-28","034000",57
"2021-03-28","035000",535
"2021-03-28","038001",33
"2021-03-28","041000",0
"2021-03-28","044000",68
"2021-03-28","046000",19
"2021-03-28","047000",264
"2021-03-28","049000",24
"2021-03-28","058000",0
"2021-03-28","059000",11
"2021-03-28","061000",74
"2021-03-28","063000",48
"2021-03-28","064000",362
"2021-03-28","066000",0
"2021-03-28","070000",27
"2021-03-28","072000",0
"2021-03-28","074000",52
"2021-03-28","075000",24
"2021-03-28","076000",145
"2021-03-28","078000",42
"2021-03-28","084000",26
"2021-03-28","085000",133
"2021-03-28","089001",0
"2021-03-28","091001",0
"2021-03-28","094000",0
"2021-03-28","095003",153
"2021-03-28","098000",24
"2021-03-28","100093",0
"2021-03-28","103000",40
"2021-03-28","106001",34
"2021-03-28","106100",0
"2021-03-28","113000",10
"2021-03-28","114001",1729
"2021-03-28","117000",808
"2021-03-28","118000",480
"2021-03-28","124000",907
"2021-03-28","124100",17
"2021-03-28","129000",168
"2021-03-28","130000",193
"2021-03-28","137000",73
"2021-03-28","140002",852
"2021-03-28","141000",26
"2021-03-28","142000",290
"2021-03-28","143000",324
"2021-03-28","143001",76
"2021-03-28","144000",155
"2021-03-28","145000",496
"2021-03-28","146000",101
"2021-03-28","151000",0
"2021-03-28","154000",2100
"2021-03-28","155000",166
"2021-03-28","156000",51
"2021-03-28","158000",752
"2021-03-28","168000",626
"2021-03-28","180000",0
"2021-03-28","181000",214
"2021-03-28","182000",166
"2021-03-28","187000",34
"2021-03-28","193000",23
"2021-03-28","199000",18
"2021-03-28","206100",152
"2021-03-28","207001",221
"2021-03-28","208100",15
"2021-03-28","212000",383
"2021-03-28","214000",551
"2021-03-28","216001",52
"2021-03-28","217000",18
"2021-03-28","219000",91
"2021-03-28","222000",29
"2021-03-28","228001",285
"2021-03-28","229000",245
"2021-03-28","230000",97
"2021-03-28","235000",613
"2021-03-28","246000",244
"2021-03-28","255000",258
"2021-03-28","256000",47
"2021-03-28","262000",19
"2021-03-28","263000",409
"2021-03-28","266000",179
"2021-03-28","285000",97
"2021-03-28","286000",648
"2021-03-28","294000",32
"2021-03-28","297000",95
"2021-03-28","298000",42
"2021-03-28","301000",142
"2021-03-28","302000",463
"2021-03-28","303000",36
"2021-03-28","307000",20
"2021-03-28","314001",189
"2021-03-28","315003",101
"2021-03-28","318000",275
"2021-03-28","319000",0
"2021-03-28","323000",49
"2021-03-28","331000",691
"2021-03-28","332000",299
"2021-03-28","336001",140
"2021-03-28","337001",224
"2021-03-28","339001",503
"2021-03-28","340000",781
"2021-03-28","341000",11
"2021-03-28","346000",7
"2021-03-28","347000",1472
"2021-03-28","348000",18
"2021-03-28","349001",235
"2021-03-28","356000",16
"2021-03-28","357000",23
"2021-03-28","363000",259
"2021-03-28","370000",233
"2021-03-28","383000",25
"2021-03-28","388000",0
"2021-03-28","389000",302
"2021-03-28","390000",54
"2021-03-28","392000",159
"2021-03-28","393000",30
"2021-03-28","394000",211
"2021-03-28","395000",0
"2021-03-28","397000",25
"2021-03-28","397001",112
"2021-03-28","405000",250
"2021-03-28","406000",139
"2021-03-28","407000",1526
"2021-03-28","417000",263
"2021-03-28","420000",26
"2021-03-28","422000",271
"2021-03-28","424000",73
"2021-03-28","424500",0
"2021-03-28","425000",212
"2021-03-28","426000",52
"2021-03-28","427000",47
"2021-03-28","429001",80
"2021-03-28","430000",19
"2021-03-28","431000",507
"2021-03-28","433000",54
"2021-03-28","436000",50
"2021-03-28","437000",104
"2021-03-28","439000",20
"2021-03-28","441000",36
"2021-03-28","444001",250
"2021-03-28","446001",41
"2021-03-28","449000",57
"2021-03-28","452000",295
"2021-03-28","453000",244
"2021-03-28","459000",552
"2021-03-28","462000",47
"2021-03-28","465000",367
"2021-03-28","466000",20
"2021-03-28","468000",81
"2021-03-28","469000",41
"2021-03-28","471000",42
"2021-03-28","474000",737
"2021-03-28","477000",196
"2021-03-28","478000",116
"2021-03-28","480000",227
"2021-03-28","481000",90
"2021-03-28","485000",38
"2021-03-28","487000",26
"2021-03-28","488000",123
"2021-03-28","495001",43
"2021-03-28","497000",398
"2021-03-28","502000",340
"2021-03-28","505000",25
"2021-03-28","506001",207
"2021-03-28","508001",227
"2021-03-28","513000",196
"2021-03-28","522000",14
"2021-03-28","525000",217
"2021-03-28","527000",44
"2021-03-28","534001",213
"2021-03-28","537000",559
"2021-03-28","546000",32
"2021-03-28","547001",124
"2021-03-28","559000",0
"2021-03-28","560000",0
"2021-03-28","569000",19
"2021-03-28","572000",16
"2021-03-28","597000",18
"2021-03-28","601000",351
"2021-03-28","602000",337
"2021-03-28","608000",146
"2021-03-28","609001",163
"2021-03-28","627000",209
"2021-03-28","629001",106
"2021-03-28","631000",0
"2021-03-28","634000",222
"2021-03-28","640000",32
"2021-03-28","645000",82
"2021-03-28","653001",0
"2021-03-28","654000",29
"2021-03-28","657000",34
"2021-03-28","664000",269
"2021-03-28","672000",35
"2021-03-28","675000",597
"2021-03-28","676000",96
"2021-03-28","681400",43
"2021-03-28","686000",124
"2021-03-28","689401",40
"2021-03-28","690000",105
"2021-03-28","698004",0
"2021-03-28","706000",0
"2021-03-28","711900",36
"2021-03-28","714500",22
"2021-03-28","720402",64
"2021-03-28","724200",55
"2021-03-28","724700",354
"2021-03-28","725400",33
"2021-03-28","727100",45
"2021-03-28","728800",0
"2021-03-28","730001",45
"2021-03-28","740000",100
"2021-03-28","750000",0
"2021-03-28","784400",51
"2021-03-28","786200",0
"2021-03-28","787400",42
"2021-03-28","788001",416
"2021-03-28","788002",167
"2021-03-28","790200",0
"2021-03-28","792000",0
"2021-03-28","792700",91
"2021-03-28","793100",205
"2021-03-28","794600",0
"2021-03-28","797100",735
"2021-03-28","797500",27
"2021-03-28","797600",103
"2021-03-28","799001",19
"2021-03-28","800010",196
"2021-03-28","801500",66
"2021-03-28","804500",0
"2021-03-28","805100",0
"2021-03-28","806002",0
"2021-03-28","806500",73
"2021-03-28","813800",0
"2021-03-28","814000",70
"2021-03-28","814001",120
"2021-03-28","816300",54
"2021-03-28","820800",151
"2021-03-28","822001",0
"2021-03-28","822800",21
"2021-03-28","823000",297
"2021-03-28","823400",37
"2021-03-28","829900",343
"2021-03-28","832900",133
"2021-03-28","835700",0
"2021-03-28","838400",0
"2021-03-28","838600",267
"2021-03-28","839100",0
"2021-03-28","842800",242
"2021-03-28","844000",124
"2021-03-28","846100",68
"2021-03-28","846200",11
"2021-03-28","847000",313
"2021-03-28","847100",247
"2021-03-28","848100",35
"2021-03-28","850300",47
"2021-03-28","852000",161
"2021-03-28","852100",17
"2021-03-28","852600",155
"2021-03-28","854100",0
"2021-03-28","854400",0
"2021-03-28","858300",186
"2021-03-28","859900",60
"2021-03-28","860600",0
"2021-03-28","861700",138
"2021-03-28","861900",0
"2021-03-28","862000",0
"2021-03-28","864600",33
"2021-03-28","865000",202
"2021-03-28","869700",69
"2021-03-28","873800",0
"2021-03-28","874100",278
"2021-03-28","914000",49
"2021-03-28","919000",70
"2021-03-28","921000",155
"2021-03-28","923000",0
"2021-03-28","943000",70
"2021-03-28","957000",0
"2021-03-28","969500",0
"2021-03-28","969700",36
"2021-03-28","971000",104
"2021-03-28","971900",115
"2021-03-28","972900",90
"2021-03-28","972960",63
"2021-03-28","973180",47
"2021-03-28","973310",0
"2021-03-28","973320",23
"2021-03-28","973340",37
"2021-03-28","973420",0
"2021-03-28","973430",0
"2021-03-28","973450",0
"2021-03-28","973590",22
"2021-03-28","973620",93
"2021-03-28","973640",165
"2021-03-28","973850",135
"2021-03-28","973900",0
"2021-03-28","974260",0
"2021-03-28","974290",0
"2021-03-28","974350",118
"2021-03-28","974360",83
"2021-03-28","974390",53
"2021-03-28","974490",65
"2021-03-28","974500",0
"2021-03-28","974530",56
"2021-03-28","974720",30
"2021-03-28","974730",0
"2021-03-28","974940",64
"2021-03-28","974980",0
"2021-03-28","975020",0
"2021-03-28","975149",0
"2021-03-28","975153",46
"2021-03-28","975155",7
"2021-03-28","975159",91
"2021-03-28","975188",120
"2021-03-28","975198",27
"2021-03-28","975208",202
"2021-03-28","975221",67
"2021-03-28","975241",70
"2021-03-28","975255",24
"2021-03-28","975258",8
"2021-03-28","975259",0
"2021-03-28","975268",70
"2021-03-28","975271",0
"2021-03-28","975285",61
"2021-03-28","975286",109
"2021-03-28","975288",0
"2021-03-28","975293",66
"2021-03-28","975294",28
"2021-03-28","975295",48
"2021-03-28","975296",92
"2021-03-28","975297",16
"2021-03-28","975298",28
"2021-03-28","975299",460
"2021-03-28","975301",53
"2021-03-28","975325",0
"2021-03-28","975340",15
"2021-03-28","975372",105
"2021-03-28","975374",0
"2021-03-28","975386",0
"2021-03-28","975390",0
"2021-03-28","975391",15
"2021-03-28","975400",0
"2021-03-28","975403",139
"2021-03-28","975779",63
"2021-03-28","975782",0
"2021-03-28","975783",48
"2021-03-28","975789",11
"2021-03-28","975791",145
"2021-03-28","975805",0
"2021-03-28","975813",55
"2021-03-28","975814",188
"2021-03-28","975836",0
"2021-03-28","975870",0
"2021-03-28","975878",43
"2021-03-28","975879",24
