"COLLECTION_WEEK","THCIC_ID","inpatient_beds_7_day_avg_interp"
"2022-03-20","000102",573
"2022-03-20","000105",843
"2022-03-20","000112",47
"2022-03-20","001000",313
"2022-03-20","006000",36
"2022-03-20","007000",513
"2022-03-20","008001",0
"2022-03-20","014000",25
"2022-03-20","019000",155
"2022-03-20","023000",22
"2022-03-20","026000",20
"2022-03-20","029000",47
"2022-03-20","030000",9
"2022-03-20","034000",40
"2022-03-20","035000",428
"2022-03-20","038001",28
"2022-03-20","041000",0
"2022-03-20","044000",15
"2022-03-20","046000",25
"2022-03-20","047000",177
"2022-03-20","049000",19
"2022-03-20","058000",0
"2022-03-20","059000",10
"2022-03-20","061000",59
"2022-03-20","063000",35
"2022-03-20","064000",354
"2022-03-20","066000",0
"2022-03-20","070000",15
"2022-03-20","072000",0
"2022-03-20","074000",54
"2022-03-20","075000",0
"2022-03-20","076000",134
"2022-03-20","078000",42
"2022-03-20","084000",13
"2022-03-20","085000",130
"2022-03-20","089001",0
"2022-03-20","091001",0
"2022-03-20","094000",0
"2022-03-20","095003",119
"2022-03-20","098000",24
"2022-03-20","100093",0
"2022-03-20","103000",19
"2022-03-20","106001",21
"2022-03-20","106100",0
"2022-03-20","113000",31
"2022-03-20","114001",1844
"2022-03-20","117000",848
"2022-03-20","118000",445
"2022-03-20","124000",826
"2022-03-20","124100",37
"2022-03-20","129000",125
"2022-03-20","130000",165
"2022-03-20","137000",64
"2022-03-20","140002",482
"2022-03-20","141000",29
"2022-03-20","142000",273
"2022-03-20","143000",269
"2022-03-20","143001",72
"2022-03-20","144000",94
"2022-03-20","145000",657
"2022-03-20","146000",47
"2022-03-20","151000",0
"2022-03-20","154000",2084
"2022-03-20","155000",166
"2022-03-20","156000",24
"2022-03-20","158000",1142
"2022-03-20","168000",499
"2022-03-20","180000",0
"2022-03-20","181000",241
"2022-03-20","182000",162
"2022-03-20","187000",46
"2022-03-20","193000",29
"2022-03-20","199000",16
"2022-03-20","206100",160
"2022-03-20","207001",242
"2022-03-20","208100",15
"2022-03-20","212000",352
"2022-03-20","214000",493
"2022-03-20","216001",54
"2022-03-20","217000",36
"2022-03-20","219000",90
"2022-03-20","222000",32
"2022-03-20","228001",309
"2022-03-20","229000",220
"2022-03-20","230000",95
"2022-03-20","235000",655
"2022-03-20","246000",257
"2022-03-20","255000",298
"2022-03-20","256000",39
"2022-03-20","262000",17
"2022-03-20","263000",334
"2022-03-20","266000",135
"2022-03-20","285000",119
"2022-03-20","286000",485
"2022-03-20","294000",18
"2022-03-20","297000",89
"2022-03-20","298000",23
"2022-03-20","301000",103
"2022-03-20","302000",309
"2022-03-20","303000",19
"2022-03-20","307000",29
"2022-03-20","314001",178
"2022-03-20","315003",114
"2022-03-20","318000",223
"2022-03-20","319000",0
"2022-03-20","323000",49
"2022-03-20","331000",701
"2022-03-20","332000",345
"2022-03-20","336001",141
"2022-03-20","337001",130
"2022-03-20","339001",455
"2022-03-20","340000",632
"2022-03-20","341000",11
"2022-03-20","346000",10
"2022-03-20","347000",1077
"2022-03-20","348000",21
"2022-03-20","349001",167
"2022-03-20","356000",46
"2022-03-20","357000",38
"2022-03-20","363000",285
"2022-03-20","370000",203
"2022-03-20","383000",26
"2022-03-20","388000",19
"2022-03-20","389000",245
"2022-03-20","390000",66
"2022-03-20","392000",97
"2022-03-20","393000",39
"2022-03-20","394000",146
"2022-03-20","395000",0
"2022-03-20","397000",29
"2022-03-20","397001",81
"2022-03-20","405000",250
"2022-03-20","406000",137
"2022-03-20","407000",1228
"2022-03-20","417000",220
"2022-03-20","420000",17
"2022-03-20","422000",222
"2022-03-20","424000",74
"2022-03-20","424500",0
"2022-03-20","425000",183
"2022-03-20","426000",32
"2022-03-20","427000",24
"2022-03-20","429001",49
"2022-03-20","430000",26
"2022-03-20","431000",501
"2022-03-20","433000",37
"2022-03-20","436000",57
"2022-03-20","437000",111
"2022-03-20","439000",26
"2022-03-20","441000",29
"2022-03-20","444001",235
"2022-03-20","446001",23
"2022-03-20","449000",58
"2022-03-20","452000",232
"2022-03-20","453000",201
"2022-03-20","459000",609
"2022-03-20","462000",55
"2022-03-20","465000",268
"2022-03-20","466000",24
"2022-03-20","468000",63
"2022-03-20","469000",29
"2022-03-20","471000",23
"2022-03-20","474000",762
"2022-03-20","477000",191
"2022-03-20","478000",75
"2022-03-20","480000",248
"2022-03-20","481000",80
"2022-03-20","485000",29
"2022-03-20","487000",32
"2022-03-20","488000",120
"2022-03-20","495001",0
"2022-03-20","497000",357
"2022-03-20","502000",317
"2022-03-20","505000",18
"2022-03-20","506001",234
"2022-03-20","508001",215
"2022-03-20","513000",203
"2022-03-20","522000",0
"2022-03-20","525000",183
"2022-03-20","527000",33
"2022-03-20","534001",228
"2022-03-20","537000",570
"2022-03-20","546000",34
"2022-03-20","547001",116
"2022-03-20","559000",0
"2022-03-20","560000",0
"2022-03-20","569000",20
"2022-03-20","572000",0
"2022-03-20","597000",18
"2022-03-20","601000",339
"2022-03-20","602000",285
"2022-03-20","608000",163
"2022-03-20","609001",210
"2022-03-20","627000",222
"2022-03-20","629001",93
"2022-03-20","631000",0
"2022-03-20","634000",204
"2022-03-20","640000",32
"2022-03-20","645000",59
"2022-03-20","653001",0
"2022-03-20","654000",32
"2022-03-20","657000",0
"2022-03-20","664000",247
"2022-03-20","672000",43
"2022-03-20","675000",597
"2022-03-20","676000",80
"2022-03-20","681400",12
"2022-03-20","686000",116
"2022-03-20","689401",47
"2022-03-20","690000",97
"2022-03-20","698004",0
"2022-03-20","706000",0
"2022-03-20","711900",39
"2022-03-20","714500",14
"2022-03-20","720402",47
"2022-03-20","724200",55
"2022-03-20","724700",370
"2022-03-20","725400",29
"2022-03-20","727100",0
"2022-03-20","728800",0
"2022-03-20","730001",56
"2022-03-20","740000",98
"2022-03-20","750000",0
"2022-03-20","784400",33
"2022-03-20","786200",0
"2022-03-20","787400",42
"2022-03-20","788001",296
"2022-03-20","788002",126
"2022-03-20","790200",0
"2022-03-20","792000",0
"2022-03-20","792700",92
"2022-03-20","793100",209
"2022-03-20","794600",0
"2022-03-20","797100",547
"2022-03-20","797500",10
"2022-03-20","797600",82
"2022-03-20","799001",52
"2022-03-20","800010",204
"2022-03-20","801500",51
"2022-03-20","804500",0
"2022-03-20","805100",0
"2022-03-20","806002",0
"2022-03-20","806500",69
"2022-03-20","813800",0
"2022-03-20","814000",65
"2022-03-20","814001",123
"2022-03-20","816300",60
"2022-03-20","820800",194
"2022-03-20","822001",0
"2022-03-20","822800",12
"2022-03-20","823000",275
"2022-03-20","823400",15
"2022-03-20","829900",374
"2022-03-20","832900",119
"2022-03-20","835700",0
"2022-03-20","838400",0
"2022-03-20","838600",211
"2022-03-20","839100",0
"2022-03-20","842800",222
"2022-03-20","844000",111
"2022-03-20","846100",59
"2022-03-20","846200",10
"2022-03-20","847000",301
"2022-03-20","847100",229
"2022-03-20","848100",0
"2022-03-20","850300",49
"2022-03-20","852000",172
"2022-03-20","852100",0
"2022-03-20","852600",150
