"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2022-01-02","75001",53
"2022-01-02","75002",36
"2022-01-02","75006",55
"2022-01-02","75007",37
"2022-01-02","75009",40
"2022-01-02","75010",40
"2022-01-02","75013",42
"2022-01-02","75019",35
"2022-01-02","75020",49
"2022-01-02","75021",54
"2022-01-02","75022",35
"2022-01-02","75023",44
"2022-01-02","75024",43
"2022-01-02","75025",40
"2022-01-02","75028",31
"2022-01-02","75032",33
"2022-01-02","75034",39
"2022-01-02","75035",34
"2022-01-02","75038",18
"2022-01-02","75039",34
"2022-01-02","75040",39
"2022-01-02","75041",75
"2022-01-02","75042",44
"2022-01-02","75043",61
"2022-01-02","75044",15
"2022-01-02","75048",29
"2022-01-02","75050",66
"2022-01-02","75051",66
"2022-01-02","75052",68
"2022-01-02","75054",87
"2022-01-02","75056",44
"2022-01-02","75057",33
"2022-01-02","75058",41
"2022-01-02","75060",38
"2022-01-02","75061",34
"2022-01-02","75062",42
"2022-01-02","75063",22
"2022-01-02","75065",31
"2022-01-02","75067",30
"2022-01-02","75068",34
"2022-01-02","75069",43
"2022-01-02","75070",39
"2022-01-02","75071",45
"2022-01-02","75074",38
"2022-01-02","75075",47
"2022-01-02","75076",48
"2022-01-02","75077",30
"2022-01-02","75078",41
"2022-01-02","75080",52
"2022-01-02","75081",42
"2022-01-02","75082",7
"2022-01-02","75087",46
"2022-01-02","75088",32
"2022-01-02","75089",36
"2022-01-02","75090",50
"2022-01-02","75092",48
"2022-01-02","75093",50
"2022-01-02","75094",21
"2022-01-02","75098",22
"2022-01-02","75102",34
"2022-01-02","75103",58
"2022-01-02","75104",62
"2022-01-02","75105",13
"2022-01-02","75109",43
"2022-01-02","75110",28
"2022-01-02","75114",58
"2022-01-02","75115",72
"2022-01-02","75116",67
"2022-01-02","75117",55
"2022-01-02","75119",46
"2022-01-02","75124",33
"2022-01-02","75125",55
"2022-01-02","75126",51
"2022-01-02","75127",35
"2022-01-02","75134",61
"2022-01-02","75135",35
"2022-01-02","75137",61
"2022-01-02","75140",50
"2022-01-02","75141",79
"2022-01-02","75142",38
"2022-01-02","75143",33
"2022-01-02","75144",8
"2022-01-02","75146",62
"2022-01-02","75147",35
"2022-01-02","75148",19
"2022-01-02","75149",61
"2022-01-02","75150",65
"2022-01-02","75152",46
"2022-01-02","75154",58
"2022-01-02","75155",11
"2022-01-02","75156",23
"2022-01-02","75157",0
"2022-01-02","75158",34
"2022-01-02","75159",62
"2022-01-02","75160",52
"2022-01-02","75161",42
"2022-01-02","75163",34
"2022-01-02","75165",42
"2022-01-02","75166",46
"2022-01-02","75167",42
"2022-01-02","75169",52
"2022-01-02","75172",105
"2022-01-02","75173",31
"2022-01-02","75180",64
"2022-01-02","75181",47
"2022-01-02","75182",39
"2022-01-02","75189",36
"2022-01-02","75201",102
"2022-01-02","75202",108
"2022-01-02","75203",99
"2022-01-02","75204",97
"2022-01-02","75205",86
"2022-01-02","75206",103
"2022-01-02","75207",115
"2022-01-02","75208",77
"2022-01-02","75209",60
"2022-01-02","75210",125
"2022-01-02","75211",89
"2022-01-02","75212",85
"2022-01-02","75214",108
"2022-01-02","75215",117
"2022-01-02","75216",97
"2022-01-02","75217",104
"2022-01-02","75218",70
"2022-01-02","75219",83
"2022-01-02","75220",99
"2022-01-02","75223",118
"2022-01-02","75224",85
"2022-01-02","75225",83
"2022-01-02","75226",118
"2022-01-02","75227",100
"2022-01-02","75228",94
"2022-01-02","75229",75
"2022-01-02","75230",69
"2022-01-02","75231",93
"2022-01-02","75232",83
"2022-01-02","75233",87
"2022-01-02","75234",40
"2022-01-02","75235",152
"2022-01-02","75236",86
"2022-01-02","75237",83
"2022-01-02","75238",95
"2022-01-02","75240",85
"2022-01-02","75241",93
"2022-01-02","75243",85
"2022-01-02","75244",79
"2022-01-02","75246",136
"2022-01-02","75247",69
"2022-01-02","75248",48
"2022-01-02","75249",77
"2022-01-02","75251",47
"2022-01-02","75252",38
"2022-01-02","75253",81
"2022-01-02","75254",66
"2022-01-02","75287",54
"2022-01-02","75401",36
"2022-01-02","75402",32
"2022-01-02","75407",44
"2022-01-02","75409",47
"2022-01-02","75410",28
"2022-01-02","75411",15
"2022-01-02","75414",48
"2022-01-02","75415",28
"2022-01-02","75416",15
"2022-01-02","75417",41
"2022-01-02","75418",29
"2022-01-02","75420",6
"2022-01-02","75421",0
"2022-01-02","75422",28
"2022-01-02","75423",33
"2022-01-02","75424",44
"2022-01-02","75426",25
"2022-01-02","75428",29
"2022-01-02","75431",6
"2022-01-02","75432",30
"2022-01-02","75433",5
"2022-01-02","75435",43
"2022-01-02","75436",13
"2022-01-02","75437",33
"2022-01-02","75438",17
"2022-01-02","75439",56
"2022-01-02","75440",27
"2022-01-02","75442",41
"2022-01-02","75446",39
"2022-01-02","75447",71
"2022-01-02","75448",18
"2022-01-02","75449",45
"2022-01-02","75450",6
"2022-01-02","75451",11
"2022-01-02","75452",60
"2022-01-02","75453",19
"2022-01-02","75454",43
"2022-01-02","75455",37
"2022-01-02","75457",28
"2022-01-02","75459",52
"2022-01-02","75460",20
"2022-01-02","75462",17
"2022-01-02","75468",12
"2022-01-02","75469",6
"2022-01-02","75470",15
"2022-01-02","75471",10
"2022-01-02","75472",38
"2022-01-02","75473",29
"2022-01-02","75474",34
"2022-01-02","75476",31
"2022-01-02","75477",15
"2022-01-02","75478",8
"2022-01-02","75479",56
"2022-01-02","75480",53
"2022-01-02","75481",51
"2022-01-02","75482",24
"2022-01-02","75486",15
"2022-01-02","75487",35
