"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2022-01-23","75001",75
"2022-01-23","75002",52
"2022-01-23","75006",75
"2022-01-23","75007",51
"2022-01-23","75009",61
"2022-01-23","75010",64
"2022-01-23","75013",67
"2022-01-23","75019",53
"2022-01-23","75020",101
"2022-01-23","75021",108
"2022-01-23","75022",55
"2022-01-23","75023",69
"2022-01-23","75024",61
"2022-01-23","75025",63
"2022-01-23","75028",45
"2022-01-23","75032",59
"2022-01-23","75034",67
"2022-01-23","75035",53
"2022-01-23","75038",34
"2022-01-23","75039",42
"2022-01-23","75040",59
"2022-01-23","75041",105
"2022-01-23","75042",71
"2022-01-23","75043",98
"2022-01-23","75044",37
"2022-01-23","75048",47
"2022-01-23","75050",80
"2022-01-23","75051",86
"2022-01-23","75052",97
"2022-01-23","75054",87
"2022-01-23","75056",61
"2022-01-23","75057",49
"2022-01-23","75058",70
"2022-01-23","75060",46
"2022-01-23","75061",42
"2022-01-23","75062",53
"2022-01-23","75063",32
"2022-01-23","75065",55
"2022-01-23","75067",46
"2022-01-23","75068",55
"2022-01-23","75069",62
"2022-01-23","75070",61
"2022-01-23","75071",74
"2022-01-23","75074",58
"2022-01-23","75075",78
"2022-01-23","75076",100
"2022-01-23","75077",45
"2022-01-23","75078",60
"2022-01-23","75080",89
"2022-01-23","75081",82
"2022-01-23","75082",14
"2022-01-23","75087",82
"2022-01-23","75088",55
"2022-01-23","75089",61
"2022-01-23","75090",107
"2022-01-23","75092",102
"2022-01-23","75093",69
"2022-01-23","75094",33
"2022-01-23","75098",35
"2022-01-23","75102",58
"2022-01-23","75103",102
"2022-01-23","75104",81
"2022-01-23","75105",26
"2022-01-23","75109",60
"2022-01-23","75110",41
"2022-01-23","75114",113
"2022-01-23","75115",98
"2022-01-23","75116",86
"2022-01-23","75117",97
"2022-01-23","75119",83
"2022-01-23","75124",73
"2022-01-23","75125",80
"2022-01-23","75126",85
"2022-01-23","75127",59
"2022-01-23","75134",86
"2022-01-23","75135",70
"2022-01-23","75137",82
"2022-01-23","75140",91
"2022-01-23","75141",104
"2022-01-23","75142",60
"2022-01-23","75143",68
"2022-01-23","75144",15
"2022-01-23","75146",92
"2022-01-23","75147",78
"2022-01-23","75148",51
"2022-01-23","75149",93
"2022-01-23","75150",99
"2022-01-23","75152",86
"2022-01-23","75154",90
"2022-01-23","75155",22
"2022-01-23","75156",54
"2022-01-23","75157",0
"2022-01-23","75158",60
"2022-01-23","75159",97
"2022-01-23","75160",83
"2022-01-23","75161",67
"2022-01-23","75163",65
"2022-01-23","75165",74
"2022-01-23","75166",69
"2022-01-23","75167",66
"2022-01-23","75169",94
"2022-01-23","75172",153
"2022-01-23","75173",47
"2022-01-23","75180",98
"2022-01-23","75181",72
"2022-01-23","75182",57
"2022-01-23","75189",72
"2022-01-23","75201",160
"2022-01-23","75202",187
"2022-01-23","75203",134
"2022-01-23","75204",152
"2022-01-23","75205",141
"2022-01-23","75206",145
"2022-01-23","75207",198
"2022-01-23","75208",112
"2022-01-23","75209",94
"2022-01-23","75210",197
"2022-01-23","75211",113
"2022-01-23","75212",98
"2022-01-23","75214",165
"2022-01-23","75215",187
"2022-01-23","75216",136
"2022-01-23","75217",157
"2022-01-23","75218",111
"2022-01-23","75219",121
"2022-01-23","75220",117
"2022-01-23","75223",184
"2022-01-23","75224",113
"2022-01-23","75225",122
"2022-01-23","75226",179
"2022-01-23","75227",148
"2022-01-23","75228",126
"2022-01-23","75229",115
"2022-01-23","75230",199
"2022-01-23","75231",114
"2022-01-23","75232",111
"2022-01-23","75233",107
"2022-01-23","75234",71
"2022-01-23","75235",159
"2022-01-23","75236",110
"2022-01-23","75237",100
"2022-01-23","75238",130
"2022-01-23","75240",157
"2022-01-23","75241",132
"2022-01-23","75243",152
"2022-01-23","75244",151
"2022-01-23","75246",236
"2022-01-23","75247",74
"2022-01-23","75248",88
"2022-01-23","75249",97
"2022-01-23","75251",133
"2022-01-23","75252",75
"2022-01-23","75253",106
"2022-01-23","75254",133
"2022-01-23","75287",76
"2022-01-23","75401",67
"2022-01-23","75402",61
"2022-01-23","75407",71
"2022-01-23","75409",75
"2022-01-23","75410",54
"2022-01-23","75411",40
"2022-01-23","75414",98
"2022-01-23","75415",57
"2022-01-23","75416",38
"2022-01-23","75417",97
"2022-01-23","75418",58
"2022-01-23","75420",30
"2022-01-23","75421",0
"2022-01-23","75422",57
"2022-01-23","75423",61
"2022-01-23","75424",66
"2022-01-23","75426",56
"2022-01-23","75428",54
"2022-01-23","75431",22
"2022-01-23","75432",61
"2022-01-23","75433",27
"2022-01-23","75435",106
"2022-01-23","75436",36
"2022-01-23","75437",69
"2022-01-23","75438",33
"2022-01-23","75439",118
"2022-01-23","75440",58
"2022-01-23","75442",61
"2022-01-23","75446",80
"2022-01-23","75447",127
"2022-01-23","75448",41
"2022-01-23","75449",118
"2022-01-23","75450",30
"2022-01-23","75451",22
"2022-01-23","75452",106
"2022-01-23","75453",40
"2022-01-23","75454",75
"2022-01-23","75455",80
"2022-01-23","75457",52
"2022-01-23","75459",102
"2022-01-23","75460",46
"2022-01-23","75462",42
"2022-01-23","75468",37
"2022-01-23","75469",30
"2022-01-23","75470",40
"2022-01-23","75471",35
"2022-01-23","75472",73
"2022-01-23","75473",67
"2022-01-23","75474",60
"2022-01-23","75476",65
"2022-01-23","75477",40
"2022-01-23","75478",28
"2022-01-23","75479",118
"2022-01-23","75480",75
"2022-01-23","75481",69
"2022-01-23","75482",57
"2022-01-23","75486",39
"2022-01-23","75487",64
"2022-01-23","75488",98
"2022-01-23","75489",47
"2022-01-23","75490",68
"2022-01-23","75491",92
"2022-01-23","75492",4
"2022-01-23","75493",83
"2022-01-23","75494",62
"2022-01-23","75495",82
"2022-01-23","75496",57
"2022-01-23","75497",47
"2022-01-23","75501",70
"2022-01-23","75503",78
"2022-01-23","75550",32
"2022-01-23","75551",47
"2022-01-23","75554",77
"2022-01-23","75555",103
"2022-01-23","75556",61
"2022-01-23","75558",31
"2022-01-23","75559",70
"2022-01-23","75560",76
"2022-01-23","75561",60
"2022-01-23","75563",89
"2022-01-23","75567",73
"2022-01-23","75568",54
"2022-01-23","75569",73
"2022-01-23","75570",65
"2022-01-23","75571",59
"2022-01-23","75572",78
"2022-01-23","75574",58
"2022-01-23","75601",21
"2022-01-23","75602",23
"2022-01-23","75603",36
"2022-01-23","75604",25
"2022-01-23","75605",30
"2022-01-23","75630",94
"2022-01-23","75631",14
"2022-01-23","75633",28
"2022-01-23","75638",25
"2022-01-23","75639",33
"2022-01-23","75640",24
"2022-01-23","75643",19
"2022-01-23","75644",29
"2022-01-23","75645",24
"2022-01-23","75647",29
"2022-01-23","75650",20
"2022-01-23","75651",43
"2022-01-23","75652",42
"2022-01-23","75654",41
"2022-01-23","75656",27
"2022-01-23","75657",14
"2022-01-23","75661",10
"2022-01-23","75662",23
"2022-01-23","75667",8
"2022-01-23","75668",59
"2022-01-23","75669",124
"2022-01-23","75670",23
"2022-01-23","75672",22
"2022-01-23","75681",34
"2022-01-23","75683",25
"2022-01-23","75684",56
"2022-01-23","75686",46
"2022-01-23","75691",23
"2022-01-23","75692",29
"2022-01-23","75693",31
"2022-01-23","75701",106
"2022-01-23","75702",108
"2022-01-23","75703",105
"2022-01-23","75704",106
"2022-01-23","75705",126
"2022-01-23","75706",100
"2022-01-23","75707",113
"2022-01-23","75708",100
"2022-01-23","75709",115
"2022-01-23","75750",103
"2022-01-23","75751",60
"2022-01-23","75752",55
"2022-01-23","75754",111
"2022-01-23","75755",62
"2022-01-23","75756",124
"2022-01-23","75757",107
"2022-01-23","75758",106
"2022-01-23","75760",35
"2022-01-23","75762",120
"2022-01-23","75763",105
"2022-01-23","75765",100
"2022-01-23","75766",48
"2022-01-23","75770",94
"2022-01-23","75771",95
"2022-01-23","75773",78
"2022-01-23","75778",59
"2022-01-23","75783",48
"2022-01-23","75784",10
"2022-01-23","75785",57
"2022-01-23","75789",101
"2022-01-23","75790",107
"2022-01-23","75791",114
"2022-01-23","75792",51
"2022-01-23","75801",42
"2022-01-23","75803",57
"2022-01-23","75831",26
"2022-01-23","75833",14
"2022-01-23","75835",51
"2022-01-23","75839",43
"2022-01-23","75840",16
"2022-01-23","75844",63
"2022-01-23","75845",29
"2022-01-23","75846",40
"2022-01-23","75847",62
