"COLLECTION_WEEK","THCIC_ID","inpatient_beds_7_day_avg_interp"
"2022-05-08","000102",602
"2022-05-08","000105",758
"2022-05-08","000112",47
"2022-05-08","001000",306
"2022-05-08","006000",37
"2022-05-08","007000",513
"2022-05-08","008001",0
"2022-05-08","014000",22
"2022-05-08","019000",170
"2022-05-08","023000",23
"2022-05-08","026000",22
"2022-05-08","029000",38
"2022-05-08","030000",0
"2022-05-08","034000",50
"2022-05-08","035000",429
"2022-05-08","038001",27
"2022-05-08","041000",0
"2022-05-08","044000",21
"2022-05-08","046000",27
"2022-05-08","047000",174
"2022-05-08","049000",0
"2022-05-08","058000",0
"2022-05-08","059000",0
"2022-05-08","061000",51
"2022-05-08","063000",35
"2022-05-08","064000",362
"2022-05-08","066000",0
"2022-05-08","070000",11
"2022-05-08","072000",0
"2022-05-08","074000",52
"2022-05-08","075000",0
"2022-05-08","076000",137
"2022-05-08","078000",41
"2022-05-08","084000",17
"2022-05-08","085000",129
"2022-05-08","089001",0
"2022-05-08","091001",0
"2022-05-08","094000",0
"2022-05-08","095003",114
"2022-05-08","098000",24
"2022-05-08","100093",0
"2022-05-08","103000",0
"2022-05-08","106001",0
"2022-05-08","106100",0
"2022-05-08","113000",21
"2022-05-08","114001",1851
"2022-05-08","117000",823
"2022-05-08","118000",454
"2022-05-08","124000",827
"2022-05-08","124100",37
"2022-05-08","129000",113
"2022-05-08","130000",143
"2022-05-08","137000",52
"2022-05-08","140002",477
"2022-05-08","141000",25
"2022-05-08","142000",212
"2022-05-08","143000",250
"2022-05-08","143001",71
"2022-05-08","144000",95
"2022-05-08","145000",655
"2022-05-08","146000",51
"2022-05-08","151000",0
"2022-05-08","154000",2069
"2022-05-08","155000",166
"2022-05-08","156000",30
"2022-05-08","158000",725
"2022-05-08","168000",497
"2022-05-08","180000",0
"2022-05-08","181000",238
"2022-05-08","182000",160
"2022-05-08","187000",46
"2022-05-08","193000",0
"2022-05-08","199000",0
"2022-05-08","206100",148
"2022-05-08","207001",228
"2022-05-08","208100",18
"2022-05-08","212000",358
"2022-05-08","214000",487
"2022-05-08","216001",48
"2022-05-08","217000",0
"2022-05-08","219000",93
"2022-05-08","222000",0
"2022-05-08","228001",330
"2022-05-08","229000",226
"2022-05-08","230000",88
"2022-05-08","235000",685
"2022-05-08","246000",258
"2022-05-08","255000",269
"2022-05-08","256000",37
"2022-05-08","262000",0
"2022-05-08","263000",294
"2022-05-08","266000",127
"2022-05-08","285000",117
"2022-05-08","286000",460
"2022-05-08","294000",0
"2022-05-08","297000",78
"2022-05-08","298000",23
"2022-05-08","301000",85
"2022-05-08","302000",310
"2022-05-08","303000",20
"2022-05-08","307000",34
"2022-05-08","314001",183
"2022-05-08","315003",98
"2022-05-08","318000",215
"2022-05-08","319000",0
"2022-05-08","323000",51
"2022-05-08","331000",658
"2022-05-08","332000",348
"2022-05-08","336001",152
"2022-05-08","337001",150
"2022-05-08","339001",459
"2022-05-08","340000",654
"2022-05-08","341000",0
"2022-05-08","346000",11
"2022-05-08","347000",1010
"2022-05-08","348000",22
"2022-05-08","349001",211
"2022-05-08","356000",0
"2022-05-08","357000",0
"2022-05-08","363000",274
"2022-05-08","370000",219
"2022-05-08","383000",25
"2022-05-08","388000",0
"2022-05-08","389000",250
"2022-05-08","390000",66
"2022-05-08","392000",88
"2022-05-08","393000",31
"2022-05-08","394000",126
"2022-05-08","395000",0
"2022-05-08","397000",27
"2022-05-08","397001",87
"2022-05-08","405000",226
"2022-05-08","406000",135
"2022-05-08","407000",1226
"2022-05-08","417000",208
"2022-05-08","420000",0
"2022-05-08","422000",227
"2022-05-08","424000",63
"2022-05-08","424500",0
"2022-05-08","425000",179
"2022-05-08","426000",26
"2022-05-08","427000",0
"2022-05-08","429001",56
"2022-05-08","430000",28
"2022-05-08","431000",479
"2022-05-08","433000",37
"2022-05-08","436000",50
"2022-05-08","437000",103
"2022-05-08","439000",25
"2022-05-08","441000",30
"2022-05-08","444001",231
"2022-05-08","446001",0
"2022-05-08","449000",48
"2022-05-08","452000",230
"2022-05-08","453000",201
"2022-05-08","459000",580
"2022-05-08","462000",55
"2022-05-08","465000",255
"2022-05-08","466000",22
"2022-05-08","468000",0
"2022-05-08","469000",32
"2022-05-08","471000",19
"2022-05-08","474000",771
"2022-05-08","477000",178
"2022-05-08","478000",74
"2022-05-08","480000",227
"2022-05-08","481000",73
"2022-05-08","485000",0
"2022-05-08","487000",32
"2022-05-08","488000",124
"2022-05-08","495001",0
"2022-05-08","497000",306
"2022-05-08","502000",311
"2022-05-08","505000",0
"2022-05-08","506001",240
"2022-05-08","508001",215
"2022-05-08","513000",203
"2022-05-08","522000",0
"2022-05-08","525000",181
"2022-05-08","527000",36
"2022-05-08","534001",219
