"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2022-01-16","75001",79
"2022-01-16","75002",53
"2022-01-16","75006",83
"2022-01-16","75007",55
"2022-01-16","75009",62
"2022-01-16","75010",62
"2022-01-16","75013",65
"2022-01-16","75019",56
"2022-01-16","75020",80
"2022-01-16","75021",89
"2022-01-16","75022",55
"2022-01-16","75023",71
"2022-01-16","75024",61
"2022-01-16","75025",62
"2022-01-16","75028",47
"2022-01-16","75032",53
"2022-01-16","75034",65
"2022-01-16","75035",49
"2022-01-16","75038",30
"2022-01-16","75039",47
"2022-01-16","75040",62
"2022-01-16","75041",113
"2022-01-16","75042",72
"2022-01-16","75043",99
"2022-01-16","75044",30
"2022-01-16","75048",48
"2022-01-16","75050",96
"2022-01-16","75051",97
"2022-01-16","75052",101
"2022-01-16","75054",98
"2022-01-16","75056",64
"2022-01-16","75057",47
"2022-01-16","75058",66
"2022-01-16","75060",55
"2022-01-16","75061",51
"2022-01-16","75062",63
"2022-01-16","75063",34
"2022-01-16","75065",50
"2022-01-16","75067",44
"2022-01-16","75068",55
"2022-01-16","75069",66
"2022-01-16","75070",61
"2022-01-16","75071",72
"2022-01-16","75074",61
"2022-01-16","75075",79
"2022-01-16","75076",79
"2022-01-16","75077",44
"2022-01-16","75078",63
"2022-01-16","75080",87
"2022-01-16","75081",73
"2022-01-16","75082",12
"2022-01-16","75087",78
"2022-01-16","75088",56
"2022-01-16","75089",62
"2022-01-16","75090",85
"2022-01-16","75092",80
"2022-01-16","75093",73
"2022-01-16","75094",34
"2022-01-16","75098",35
"2022-01-16","75102",57
"2022-01-16","75103",91
"2022-01-16","75104",93
"2022-01-16","75105",26
"2022-01-16","75109",68
"2022-01-16","75110",43
"2022-01-16","75114",100
"2022-01-16","75115",115
"2022-01-16","75116",104
"2022-01-16","75117",93
"2022-01-16","75119",83
"2022-01-16","75124",60
"2022-01-16","75125",93
"2022-01-16","75126",83
"2022-01-16","75127",51
"2022-01-16","75134",98
"2022-01-16","75135",63
"2022-01-16","75137",95
"2022-01-16","75140",81
"2022-01-16","75141",123
"2022-01-16","75142",60
"2022-01-16","75143",60
"2022-01-16","75144",14
"2022-01-16","75146",101
"2022-01-16","75147",65
"2022-01-16","75148",40
"2022-01-16","75149",98
"2022-01-16","75150",103
"2022-01-16","75152",86
"2022-01-16","75154",97
"2022-01-16","75155",22
"2022-01-16","75156",44
"2022-01-16","75157",0
"2022-01-16","75158",59
"2022-01-16","75159",102
"2022-01-16","75160",83
"2022-01-16","75161",66
"2022-01-16","75163",60
"2022-01-16","75165",76
"2022-01-16","75166",72
"2022-01-16","75167",68
"2022-01-16","75169",85
"2022-01-16","75172",168
"2022-01-16","75173",49
"2022-01-16","75180",104
"2022-01-16","75181",74
"2022-01-16","75182",58
"2022-01-16","75189",64
"2022-01-16","75201",168
"2022-01-16","75202",185
"2022-01-16","75203",154
"2022-01-16","75204",157
"2022-01-16","75205",136
"2022-01-16","75206",156
"2022-01-16","75207",197
"2022-01-16","75208",121
"2022-01-16","75209",98
"2022-01-16","75210",206
"2022-01-16","75211",135
"2022-01-16","75212",125
"2022-01-16","75214",171
"2022-01-16","75215",193
"2022-01-16","75216",153
"2022-01-16","75217",168
"2022-01-16","75218",109
"2022-01-16","75219",131
"2022-01-16","75220",144
"2022-01-16","75223",193
"2022-01-16","75224",131
"2022-01-16","75225",125
"2022-01-16","75226",192
"2022-01-16","75227",159
"2022-01-16","75228",140
"2022-01-16","75229",120
"2022-01-16","75230",148
"2022-01-16","75231",128
"2022-01-16","75232",131
"2022-01-16","75233",131
"2022-01-16","75234",66
"2022-01-16","75235",216
"2022-01-16","75236",129
"2022-01-16","75237",131
"2022-01-16","75238",140
"2022-01-16","75240",147
"2022-01-16","75241",149
"2022-01-16","75243",143
"2022-01-16","75244",139
"2022-01-16","75246",235
"2022-01-16","75247",96
"2022-01-16","75248",82
"2022-01-16","75249",116
"2022-01-16","75251",100
"2022-01-16","75252",70
"2022-01-16","75253",125
"2022-01-16","75254",117
"2022-01-16","75287",82
"2022-01-16","75401",64
"2022-01-16","75402",58
"2022-01-16","75407",70
"2022-01-16","75409",74
"2022-01-16","75410",49
"2022-01-16","75411",34
"2022-01-16","75414",81
"2022-01-16","75415",53
"2022-01-16","75416",33
"2022-01-16","75417",83
"2022-01-16","75418",47
"2022-01-16","75420",30
"2022-01-16","75421",0
"2022-01-16","75422",53
"2022-01-16","75423",59
"2022-01-16","75424",68
"2022-01-16","75426",54
"2022-01-16","75428",53
"2022-01-16","75431",22
"2022-01-16","75432",58
"2022-01-16","75433",27
"2022-01-16","75435",89
"2022-01-16","75436",31
"2022-01-16","75437",66
"2022-01-16","75438",26
"2022-01-16","75439",92
"2022-01-16","75440",57
"2022-01-16","75442",64
"2022-01-16","75446",68
"2022-01-16","75447",116
"2022-01-16","75448",36
"2022-01-16","75449",91
"2022-01-16","75450",30
"2022-01-16","75451",24
"2022-01-16","75452",102
"2022-01-16","75453",37
"2022-01-16","75454",71
"2022-01-16","75455",74
"2022-01-16","75457",50
"2022-01-16","75459",85
"2022-01-16","75460",40
"2022-01-16","75462",36
"2022-01-16","75468",33
"2022-01-16","75469",30
"2022-01-16","75470",34
"2022-01-16","75471",32
"2022-01-16","75472",67
"2022-01-16","75473",59
"2022-01-16","75474",59
"2022-01-16","75476",52
"2022-01-16","75477",34
"2022-01-16","75478",28
"2022-01-16","75479",92
"2022-01-16","75480",88
"2022-01-16","75481",77
"2022-01-16","75482",53
"2022-01-16","75486",34
"2022-01-16","75487",59
"2022-01-16","75488",83
"2022-01-16","75489",42
"2022-01-16","75490",71
"2022-01-16","75491",80
"2022-01-16","75492",4
"2022-01-16","75493",75
"2022-01-16","75494",56
