"COLLECTION_WEEK","THCIC_ID","inpatient_beds_7_day_avg_interp"
"2020-11-22","000102",652
"2020-11-22","000105",622
"2020-11-22","000112",43
"2020-11-22","001000",359
"2020-11-22","006000",46
"2020-11-22","007000",513
"2020-11-22","008001",0
"2020-11-22","014000",21
"2020-11-22","019000",184
"2020-11-22","023000",25
"2020-11-22","026000",24
"2020-11-22","029000",26
"2020-11-22","030000",40
"2020-11-22","034000",44
"2020-11-22","035000",479
"2020-11-22","038001",35
"2020-11-22","041000",0
"2020-11-22","044000",70
"2020-11-22","046000",29
"2020-11-22","047000",274
"2020-11-22","049000",26
"2020-11-22","058000",0
"2020-11-22","059000",10
"2020-11-22","061000",69
"2020-11-22","063000",42
"2020-11-22","064000",308
"2020-11-22","066000",0
"2020-11-22","070000",41
"2020-11-22","072000",0
"2020-11-22","074000",56
"2020-11-22","075000",25
"2020-11-22","076000",148
"2020-11-22","078000",28
"2020-11-22","084000",29
"2020-11-22","085000",127
"2020-11-22","089001",0
"2020-11-22","091001",86
"2020-11-22","094000",0
"2020-11-22","095003",131
"2020-11-22","098000",23
"2020-11-22","100093",0
"2020-11-22","103000",28
"2020-11-22","106001",32
"2020-11-22","106100",0
"2020-11-22","113000",17
"2020-11-22","114001",1621
"2020-11-22","117000",718
"2020-11-22","118000",431
"2020-11-22","124000",2379
"2020-11-22","124100",40
"2020-11-22","129000",118
"2020-11-22","130000",257
"2020-11-22","137000",109
"2020-11-22","140002",788
"2020-11-22","141000",26
"2020-11-22","142000",260
"2020-11-22","143000",294
"2020-11-22","143001",65
"2020-11-22","144000",154
"2020-11-22","145000",533
"2020-11-22","146000",48
"2020-11-22","151000",0
"2020-11-22","154000",2274
"2020-11-22","155000",163
"2020-11-22","156000",72
"2020-11-22","158000",809
"2020-11-22","168000",593
"2020-11-22","180000",0
"2020-11-22","181000",242
"2020-11-22","182000",167
"2020-11-22","187000",17
"2020-11-22","193000",0
"2020-11-22","199000",24
"2020-11-22","206100",146
"2020-11-22","207001",256
"2020-11-22","208100",26
"2020-11-22","212000",525
"2020-11-22","214000",509
"2020-11-22","216001",50
"2020-11-22","217000",26
"2020-11-22","219000",96
"2020-11-22","222000",32
"2020-11-22","228001",266
"2020-11-22","229000",223
"2020-11-22","230000",99
"2020-11-22","235000",625
"2020-11-22","246000",231
"2020-11-22","255000",313
"2020-11-22","256000",36
"2020-11-22","262000",20
"2020-11-22","263000",438
"2020-11-22","266000",184
"2020-11-22","285000",111
"2020-11-22","286000",528
"2020-11-22","294000",24
"2020-11-22","297000",109
"2020-11-22","298000",31
"2020-11-22","301000",119
"2020-11-22","302000",463
"2020-11-22","303000",38
"2020-11-22","307000",22
"2020-11-22","314001",176
"2020-11-22","315003",126
"2020-11-22","318000",320
"2020-11-22","319000",0
"2020-11-22","323000",51
"2020-11-22","331000",781
"2020-11-22","332000",264
"2020-11-22","336001",157
"2020-11-22","337001",194
"2020-11-22","339001",446
"2020-11-22","340000",744
"2020-11-22","341000",16
"2020-11-22","346000",15
"2020-11-22","347000",1472
"2020-11-22","348000",22
"2020-11-22","349001",246
"2020-11-22","356000",35
"2020-11-22","357000",22
"2020-11-22","363000",318
"2020-11-22","370000",246
"2020-11-22","383000",30
"2020-11-22","388000",0
"2020-11-22","389000",260
"2020-11-22","390000",59
"2020-11-22","392000",142
"2020-11-22","393000",47
"2020-11-22","394000",201
"2020-11-22","395000",15
"2020-11-22","397000",43
"2020-11-22","397001",112
"2020-11-22","405000",683
"2020-11-22","406000",117
"2020-11-22","407000",1526
"2020-11-22","417000",315
"2020-11-22","420000",24
"2020-11-22","422000",264
"2020-11-22","424000",41
"2020-11-22","424500",0
