"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2021-12-05","75001",15
"2021-12-05","75002",12
"2021-12-05","75006",15
"2021-12-05","75007",15
"2021-12-05","75009",23
"2021-12-05","75010",18
"2021-12-05","75013",14
"2021-12-05","75019",9
"2021-12-05","75020",27
"2021-12-05","75021",29
"2021-12-05","75022",8
"2021-12-05","75023",14
"2021-12-05","75024",15
"2021-12-05","75025",12
"2021-12-05","75028",10
"2021-12-05","75032",11
"2021-12-05","75034",14
"2021-12-05","75035",10
"2021-12-05","75038",8
"2021-12-05","75039",19
"2021-12-05","75040",10
"2021-12-05","75041",19
"2021-12-05","75042",13
"2021-12-05","75043",19
"2021-12-05","75044",5
"2021-12-05","75048",6
"2021-12-05","75050",14
"2021-12-05","75051",21
"2021-12-05","75052",24
"2021-12-05","75054",22
"2021-12-05","75056",16
"2021-12-05","75057",8
"2021-12-05","75058",29
"2021-12-05","75060",5
"2021-12-05","75061",5
"2021-12-05","75062",4
"2021-12-05","75063",11
"2021-12-05","75065",15
"2021-12-05","75067",9
"2021-12-05","75068",13
"2021-12-05","75069",20
"2021-12-05","75070",21
"2021-12-05","75071",25
"2021-12-05","75074",13
"2021-12-05","75075",17
"2021-12-05","75076",11
"2021-12-05","75077",8
"2021-12-05","75078",19
"2021-12-05","75080",13
"2021-12-05","75081",11
"2021-12-05","75082",3
"2021-12-05","75087",14
"2021-12-05","75088",14
"2021-12-05","75089",13
"2021-12-05","75090",26
"2021-12-05","75092",25
"2021-12-05","75093",17
"2021-12-05","75094",5
"2021-12-05","75098",9
"2021-12-05","75102",0
"2021-12-05","75103",23
"2021-12-05","75104",18
"2021-12-05","75105",0
"2021-12-05","75109",10
"2021-12-05","75110",8
"2021-12-05","75114",21
"2021-12-05","75115",18
"2021-12-05","75116",19
"2021-12-05","75117",35
"2021-12-05","75119",12
"2021-12-05","75124",12
"2021-12-05","75125",16
"2021-12-05","75126",14
"2021-12-05","75127",7
"2021-12-05","75134",19
"2021-12-05","75135",10
"2021-12-05","75137",16
"2021-12-05","75140",22
"2021-12-05","75141",22
"2021-12-05","75142",12
"2021-12-05","75143",13
"2021-12-05","75144",7
"2021-12-05","75146",16
"2021-12-05","75147",9
"2021-12-05","75148",14
"2021-12-05","75149",19
"2021-12-05","75150",21
"2021-12-05","75152",8
"2021-12-05","75154",14
"2021-12-05","75155",7
"2021-12-05","75156",12
"2021-12-05","75157",0
"2021-12-05","75158",13
"2021-12-05","75159",19
"2021-12-05","75160",14
"2021-12-05","75161",14
"2021-12-05","75163",12
"2021-12-05","75165",10
"2021-12-05","75166",15
"2021-12-05","75167",13
"2021-12-05","75169",22
"2021-12-05","75172",40
"2021-12-05","75173",11
"2021-12-05","75180",23
"2021-12-05","75181",19
"2021-12-05","75182",10
"2021-12-05","75189",13
"2021-12-05","75201",19
"2021-12-05","75202",31
"2021-12-05","75203",21
"2021-12-05","75204",34
"2021-12-05","75205",28
"2021-12-05","75206",36
"2021-12-05","75207",20
"2021-12-05","75208",21
"2021-12-05","75209",24
"2021-12-05","75210",44
"2021-12-05","75211",18
"2021-12-05","75212",20
"2021-12-05","75214",31
"2021-12-05","75215",38
"2021-12-05","75216",27
"2021-12-05","75217",28
"2021-12-05","75218",22
"2021-12-05","75219",22
"2021-12-05","75220",20
"2021-12-05","75223",41
"2021-12-05","75224",22
"2021-12-05","75225",21
"2021-12-05","75226",38
"2021-12-05","75227",31
"2021-12-05","75228",25
"2021-12-05","75229",19
"2021-12-05","75230",24
"2021-12-05","75231",19
"2021-12-05","75232",19
"2021-12-05","75233",17
"2021-12-05","75234",13
"2021-12-05","75235",24
"2021-12-05","75236",16
