"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2022-01-09","75001",71
"2022-01-09","75002",46
"2022-01-09","75006",76
"2022-01-09","75007",51
"2022-01-09","75009",56
"2022-01-09","75010",56
"2022-01-09","75013",55
"2022-01-09","75019",52
"2022-01-09","75020",62
"2022-01-09","75021",70
"2022-01-09","75022",49
"2022-01-09","75023",66
"2022-01-09","75024",58
"2022-01-09","75025",56
"2022-01-09","75028",42
"2022-01-09","75032",47
"2022-01-09","75034",56
"2022-01-09","75035",44
"2022-01-09","75038",24
"2022-01-09","75039",45
"2022-01-09","75040",54
"2022-01-09","75041",101
"2022-01-09","75042",62
"2022-01-09","75043",84
"2022-01-09","75044",21
"2022-01-09","75048",41
"2022-01-09","75050",87
"2022-01-09","75051",86
"2022-01-09","75052",87
"2022-01-09","75054",88
"2022-01-09","75056",61
"2022-01-09","75057",43
"2022-01-09","75058",56
"2022-01-09","75060",51
"2022-01-09","75061",47
"2022-01-09","75062",59
"2022-01-09","75063",30
"2022-01-09","75065",43
"2022-01-09","75067",39
"2022-01-09","75068",48
"2022-01-09","75069",59
"2022-01-09","75070",53
"2022-01-09","75071",63
"2022-01-09","75074",55
"2022-01-09","75075",74
"2022-01-09","75076",61
"2022-01-09","75077",39
"2022-01-09","75078",57
"2022-01-09","75080",74
"2022-01-09","75081",59
"2022-01-09","75082",10
"2022-01-09","75087",66
"2022-01-09","75088",46
"2022-01-09","75089",52
"2022-01-09","75090",65
"2022-01-09","75092",62
"2022-01-09","75093",70
"2022-01-09","75094",29
"2022-01-09","75098",30
"2022-01-09","75102",48
"2022-01-09","75103",75
"2022-01-09","75104",81
"2022-01-09","75105",22
"2022-01-09","75109",62
"2022-01-09","75110",39
"2022-01-09","75114",79
"2022-01-09","75115",102
"2022-01-09","75116",93
"2022-01-09","75117",76
"2022-01-09","75119",69
"2022-01-09","75124",46
"2022-01-09","75125",81
"2022-01-09","75126",70
"2022-01-09","75127",43
"2022-01-09","75134",85
"2022-01-09","75135",51
"2022-01-09","75137",83
"2022-01-09","75140",65
