"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2020-10-18","75001",28
"2020-10-18","75002",15
"2020-10-18","75006",29
"2020-10-18","75007",27
"2020-10-18","75009",20
"2020-10-18","75010",23
"2020-10-18","75013",16
"2020-10-18","75019",23
"2020-10-18","75020",60
"2020-10-18","75021",58
"2020-10-18","75022",17
"2020-10-18","75023",27
"2020-10-18","75024",25
"2020-10-18","75025",20
"2020-10-18","75028",14
"2020-10-18","75032",26
"2020-10-18","75034",25
"2020-10-18","75035",19
"2020-10-18","75038",25
"2020-10-18","75039",12
"2020-10-18","75040",20
"2020-10-18","75041",33
"2020-10-18","75042",22
"2020-10-18","75043",33
"2020-10-18","75044",11
"2020-10-18","75048",16
"2020-10-18","75050",32
"2020-10-18","75051",40
"2020-10-18","75052",40
"2020-10-18","75054",37
"2020-10-18","75056",21
"2020-10-18","75057",14
"2020-10-18","75058",29
"2020-10-18","75060",16
"2020-10-18","75061",11
"2020-10-18","75062",13
"2020-10-18","75063",14
"2020-10-18","75065",17
"2020-10-18","75067",15
"2020-10-18","75068",18
"2020-10-18","75069",16
"2020-10-18","75070",18
"2020-10-18","75071",22
"2020-10-18","75074",19
"2020-10-18","75075",29
"2020-10-18","75076",64
"2020-10-18","75077",13
"2020-10-18","75078",19
"2020-10-18","75080",24
"2020-10-18","75081",28
"2020-10-18","75082",11
"2020-10-18","75087",30
"2020-10-18","75088",24
"2020-10-18","75089",28
"2020-10-18","75090",54
"2020-10-18","75092",70
"2020-10-18","75093",25
"2020-10-18","75094",14
"2020-10-18","75098",19
"2020-10-18","75102",0
"2020-10-18","75103",53
"2020-10-18","75104",46
"2020-10-18","75105",0
"2020-10-18","75109",25
"2020-10-18","75110",15
"2020-10-18","75114",55
"2020-10-18","75115",48
"2020-10-18","75116",45
"2020-10-18","75117",64
"2020-10-18","75119",29
"2020-10-18","75124",53
"2020-10-18","75125",45
"2020-10-18","75126",28
"2020-10-18","75127",64
"2020-10-18","75134",49
"2020-10-18","75135",26
"2020-10-18","75137",53
"2020-10-18","75140",45
"2020-10-18","75141",55
"2020-10-18","75142",30
"2020-10-18","75143",28
"2020-10-18","75144",15
"2020-10-18","75146",49
"2020-10-18","75147",27
"2020-10-18","75148",22
"2020-10-18","75149",47
"2020-10-18","75150",49
"2020-10-18","75152",42
"2020-10-18","75154",37
"2020-10-18","75155",17
"2020-10-18","75156",28
"2020-10-18","75157",0
"2020-10-18","75158",50
"2020-10-18","75159",68
"2020-10-18","75160",34
"2020-10-18","75161",33
"2020-10-18","75163",19
"2020-10-18","75165",32
"2020-10-18","75166",12
"2020-10-18","75167",25
"2020-10-18","75169",44
"2020-10-18","75172",53
"2020-10-18","75173",33
"2020-10-18","75180",45
"2020-10-18","75181",44
"2020-10-18","75182",45
"2020-10-18","75189",26
"2020-10-18","75201",71
"2020-10-18","75202",0
"2020-10-18","75203",81
"2020-10-18","75204",87
"2020-10-18","75205",84
"2020-10-18","75206",80
"2020-10-18","75207",32
"2020-10-18","75208",59
"2020-10-18","75209",47
"2020-10-18","75210",96
"2020-10-18","75211",55
"2020-10-18","75212",41
"2020-10-18","75214",73
"2020-10-18","75215",102
"2020-10-18","75216",67
"2020-10-18","75217",67
"2020-10-18","75218",50
"2020-10-18","75219",57
"2020-10-18","75220",45
"2020-10-18","75223",104
"2020-10-18","75224",52
"2020-10-18","75225",49
"2020-10-18","75226",124
"2020-10-18","75227",71
"2020-10-18","75228",62
"2020-10-18","75229",37
"2020-10-18","75230",36
"2020-10-18","75231",42
"2020-10-18","75232",50
"2020-10-18","75233",62
"2020-10-18","75234",21
"2020-10-18","75235",59
"2020-10-18","75236",46
"2020-10-18","75237",51
"2020-10-18","75238",52
"2020-10-18","75240",34
"2020-10-18","75241",62
"2020-10-18","75243",45
"2020-10-18","75244",45
"2020-10-18","75246",141
"2020-10-18","75247",41
"2020-10-18","75248",31
"2020-10-18","75249",51
"2020-10-18","75251",33
"2020-10-18","75252",27
"2020-10-18","75253",54
"2020-10-18","75254",32
"2020-10-18","75287",27
"2020-10-18","75401",25
"2020-10-18","75402",24
"2020-10-18","75407",16
"2020-10-18","75409",27
"2020-10-18","75410",29
"2020-10-18","75411",26
"2020-10-18","75414",59
"2020-10-18","75415",0
"2020-10-18","75416",29
"2020-10-18","75417",33
"2020-10-18","75418",48
"2020-10-18","75420",0
"2020-10-18","75421",0
"2020-10-18","75422",19
"2020-10-18","75423",41
"2020-10-18","75424",17
"2020-10-18","75426",23
"2020-10-18","75428",24
"2020-10-18","75431",25
"2020-10-18","75432",28
"2020-10-18","75433",16
"2020-10-18","75435",22
"2020-10-18","75436",22
"2020-10-18","75437",40
"2020-10-18","75438",0
"2020-10-18","75439",84
"2020-10-18","75440",18
"2020-10-18","75442",20
"2020-10-18","75446",25
"2020-10-18","75447",51
"2020-10-18","75448",0
"2020-10-18","75449",0
"2020-10-18","75450",0
"2020-10-18","75451",0
"2020-10-18","75452",30
"2020-10-18","75453",32
"2020-10-18","75454",21
"2020-10-18","75455",17
"2020-10-18","75457",24
"2020-10-18","75459",55
"2020-10-18","75460",24
"2020-10-18","75462",30
"2020-10-18","75468",29
"2020-10-18","75469",0
"2020-10-18","75470",0
"2020-10-18","75471",31
"2020-10-18","75472",21
"2020-10-18","75473",23
"2020-10-18","75474",25
"2020-10-18","75476",51
"2020-10-18","75477",0
"2020-10-18","75478",0
"2020-10-18","75479",47
"2020-10-18","75480",28
"2020-10-18","75481",0
"2020-10-18","75482",12
"2020-10-18","75486",26
"2020-10-18","75487",0
"2020-10-18","75488",38
"2020-10-18","75489",51
"2020-10-18","75490",33
"2020-10-18","75491",42
"2020-10-18","75492",0
"2020-10-18","75493",0
"2020-10-18","75494",28
"2020-10-18","75495",45
"2020-10-18","75496",35
"2020-10-18","75497",14
"2020-10-18","75501",46
"2020-10-18","75503",52
"2020-10-18","75550",0
"2020-10-18","75551",43
"2020-10-18","75554",51
"2020-10-18","75555",33
"2020-10-18","75556",63
"2020-10-18","75558",28
"2020-10-18","75559",41
"2020-10-18","75560",53
"2020-10-18","75561",54
"2020-10-18","75563",36
"2020-10-18","75567",46
"2020-10-18","75568",17
"2020-10-18","75569",56
"2020-10-18","75570",49
"2020-10-18","75571",40
"2020-10-18","75572",43
"2020-10-18","75574",54
"2020-10-18","75601",13
"2020-10-18","75602",14
"2020-10-18","75603",12
"2020-10-18","75604",12
"2020-10-18","75605",13
"2020-10-18","75630",10
"2020-10-18","75631",19
"2020-10-18","75633",15
"2020-10-18","75638",16
"2020-10-18","75639",0
"2020-10-18","75640",19
"2020-10-18","75643",16
"2020-10-18","75644",14
"2020-10-18","75645",16
"2020-10-18","75647",12
"2020-10-18","75650",16
"2020-10-18","75651",9
"2020-10-18","75652",17
"2020-10-18","75654",27
"2020-10-18","75656",12
"2020-10-18","75657",17
"2020-10-18","75661",1
"2020-10-18","75662",13
"2020-10-18","75667",37
"2020-10-18","75668",80
"2020-10-18","75669",0
"2020-10-18","75670",9
"2020-10-18","75672",9
"2020-10-18","75681",22
"2020-10-18","75683",12
"2020-10-18","75684",36
"2020-10-18","75686",22
"2020-10-18","75691",15
"2020-10-18","75692",7
"2020-10-18","75693",12
"2020-10-18","75701",54
"2020-10-18","75702",52
"2020-10-18","75703",50
"2020-10-18","75704",52
"2020-10-18","75705",49
"2020-10-18","75706",51
"2020-10-18","75707",58
"2020-10-18","75708",53
"2020-10-18","75709",50
"2020-10-18","75750",58
"2020-10-18","75751",24
"2020-10-18","75752",33
"2020-10-18","75754",51
"2020-10-18","75755",25
"2020-10-18","75756",39
"2020-10-18","75757",50
"2020-10-18","75758",50
"2020-10-18","75760",33
"2020-10-18","75762",53
"2020-10-18","75763",52
"2020-10-18","75765",33
"2020-10-18","75766",24
"2020-10-18","75770",34
"2020-10-18","75771",51
"2020-10-18","75773",33
"2020-10-18","75778",41
"2020-10-18","75783",32
"2020-10-18","75784",0
"2020-10-18","75785",26
"2020-10-18","75789",46
"2020-10-18","75790",50
"2020-10-18","75791",52
"2020-10-18","75792",37
"2020-10-18","75801",19
"2020-10-18","75803",20
"2020-10-18","75831",13
"2020-10-18","75833",3
"2020-10-18","75835",15
"2020-10-18","75839",28
"2020-10-18","75840",15
"2020-10-18","75844",14
"2020-10-18","75845",14
"2020-10-18","75846",8
"2020-10-18","75847",11
"2020-10-18","75850",0
"2020-10-18","75851",20
"2020-10-18","75852",8
"2020-10-18","75853",29
"2020-10-18","75855",12
"2020-10-18","75859",10
"2020-10-18","75860",16
"2020-10-18","75861",24
"2020-10-18","75862",12
"2020-10-18","75901",12
"2020-10-18","75904",21
"2020-10-18","75925",18
"2020-10-18","75926",11
"2020-10-18","75928",0
"2020-10-18","75929",7
"2020-10-18","75930",13
"2020-10-18","75931",10
"2020-10-18","75932",10
"2020-10-18","75933",18
"2020-10-18","75935",19
"2020-10-18","75936",0
"2020-10-18","75937",0
"2020-10-18","75938",15
"2020-10-18","75939",10
"2020-10-18","75941",12
"2020-10-18","75943",14
"2020-10-18","75944",12
"2020-10-18","75946",16
"2020-10-18","75948",7
"2020-10-18","75949",9
"2020-10-18","75951",11
"2020-10-18","75954",20
"2020-10-18","75956",11
"2020-10-18","75959",0
"2020-10-18","75960",0
"2020-10-18","75961",19
"2020-10-18","75964",18
"2020-10-18","75965",18
"2020-10-18","75966",12
"2020-10-18","75968",9
"2020-10-18","75969",8
"2020-10-18","75972",15
"2020-10-18","75973",21
"2020-10-18","75974",22
"2020-10-18","75975",26
"2020-10-18","75976",6
"2020-10-18","75977",0
"2020-10-18","75979",9
"2020-10-18","75980",8
"2020-10-18","76001",40
"2020-10-18","76002",40
"2020-10-18","76006",34
"2020-10-18","76008",44
"2020-10-18","76009",40
"2020-10-18","76010",36
"2020-10-18","76011",38
"2020-10-18","76012",41
"2020-10-18","76013",39
"2020-10-18","76014",39
"2020-10-18","76015",40
"2020-10-18","76016",40
"2020-10-18","76017",40
"2020-10-18","76018",37
"2020-10-18","76020",33
"2020-10-18","76021",26
"2020-10-18","76022",26
"2020-10-18","76023",18
"2020-10-18","76028",46
"2020-10-18","76031",29
"2020-10-18","76033",29
"2020-10-18","76034",29
"2020-10-18","76035",26
"2020-10-18","76036",40
"2020-10-18","76039",22
"2020-10-18","76040",22
"2020-10-18","76041",0
"2020-10-18","76043",16
"2020-10-18","76044",37
"2020-10-18","76048",21
"2020-10-18","76049",23
"2020-10-18","76050",34
"2020-10-18","76051",22
"2020-10-18","76052",24
"2020-10-18","76053",22
"2020-10-18","76054",27
"2020-10-18","76055",22
"2020-10-18","76058",47
"2020-10-18","76059",25
"2020-10-18","76060",52
"2020-10-18","76061",0
"2020-10-18","76063",45
"2020-10-18","76064",26
"2020-10-18","76065",28
"2020-10-18","76066",41
"2020-10-18","76067",21
"2020-10-18","76070",0
"2020-10-18","76071",20
"2020-10-18","76073",5
"2020-10-18","76077",0
"2020-10-18","76078",18
"2020-10-18","76082",27
"2020-10-18","76084",31
"2020-10-18","76085",39
"2020-10-18","76086",48
"2020-10-18","76087",51
"2020-10-18","76088",37
"2020-10-18","76092",19
"2020-10-18","76093",37
"2020-10-18","76102",43
"2020-10-18","76103",41
"2020-10-18","76104",29
"2020-10-18","76105",48
"2020-10-18","76106",44
"2020-10-18","76107",52
"2020-10-18","76108",52
"2020-10-18","76109",55
"2020-10-18","76110",47
"2020-10-18","76111",50
"2020-10-18","76112",46
"2020-10-18","76114",55
"2020-10-18","76115",43
"2020-10-18","76116",52
"2020-10-18","76117",33
"2020-10-18","76118",23
"2020-10-18","76119",43
"2020-10-18","76120",40
"2020-10-18","76123",37
"2020-10-18","76126",45
"2020-10-18","76131",23
"2020-10-18","76132",39
"2020-10-18","76133",42
"2020-10-18","76134",46
"2020-10-18","76135",77
"2020-10-18","76137",21
"2020-10-18","76140",39
"2020-10-18","76148",20
"2020-10-18","76155",13
"2020-10-18","76164",51
"2020-10-18","76177",13
"2020-10-18","76179",37
"2020-10-18","76180",29
"2020-10-18","76182",25
"2020-10-18","76201",30
"2020-10-18","76205",25
"2020-10-18","76207",25
"2020-10-18","76208",22
"2020-10-18","76209",23
"2020-10-18","76210",20
"2020-10-18","76225",5
"2020-10-18","76226",16
"2020-10-18","76227",19
"2020-10-18","76228",37
"2020-10-18","76230",11
"2020-10-18","76233",39
"2020-10-18","76234",12
"2020-10-18","76239",21
"2020-10-18","76240",16
"2020-10-18","76244",17
"2020-10-18","76245",55
"2020-10-18","76247",20
