"COLLECTION_WEEK","THCIC_ID","inpatient_beds_7_day_avg_interp"
"2022-01-23","000102",571
"2022-01-23","000105",803
"2022-01-23","000112",39
"2022-01-23","001000",340
"2022-01-23","006000",37
"2022-01-23","007000",513
"2022-01-23","008001",0
"2022-01-23","014000",23
"2022-01-23","019000",167
"2022-01-23","023000",24
"2022-01-23","026000",19
"2022-01-23","029000",37
"2022-01-23","030000",24
"2022-01-23","034000",45
"2022-01-23","035000",479
"2022-01-23","038001",33
"2022-01-23","041000",0
"2022-01-23","044000",42
"2022-01-23","046000",20
"2022-01-23","047000",206
"2022-01-23","049000",18
"2022-01-23","058000",0
"2022-01-23","059000",10
"2022-01-23","061000",68
"2022-01-23","063000",40
"2022-01-23","064000",336
"2022-01-23","066000",0
"2022-01-23","070000",15
"2022-01-23","072000",0
"2022-01-23","074000",55
"2022-01-23","075000",0
"2022-01-23","076000",157
"2022-01-23","078000",41
"2022-01-23","084000",16
"2022-01-23","085000",151
"2022-01-23","089001",0
"2022-01-23","091001",0
"2022-01-23","094000",0
"2022-01-23","095003",116
"2022-01-23","098000",24
"2022-01-23","100093",0
"2022-01-23","103000",21
"2022-01-23","106001",20
"2022-01-23","106100",0
"2022-01-23","113000",20
"2022-01-23","114001",1867
"2022-01-23","117000",831
"2022-01-23","118000",462
"2022-01-23","124000",852
"2022-01-23","124100",37
"2022-01-23","129000",116
"2022-01-23","130000",208
"2022-01-23","137000",62
"2022-01-23","140002",506
"2022-01-23","141000",29
"2022-01-23","142000",277
"2022-01-23","143000",253
"2022-01-23","143001",66
"2022-01-23","144000",107
"2022-01-23","145000",667
"2022-01-23","146000",39
"2022-01-23","151000",0
"2022-01-23","154000",2028
"2022-01-23","155000",168
"2022-01-23","156000",26
"2022-01-23","158000",698
"2022-01-23","168000",522
"2022-01-23","180000",0
"2022-01-23","181000",248
"2022-01-23","182000",162
"2022-01-23","187000",30
"2022-01-23","193000",23
"2022-01-23","199000",13
"2022-01-23","206100",163
"2022-01-23","207001",244
"2022-01-23","208100",18
"2022-01-23","212000",382
"2022-01-23","214000",527
"2022-01-23","216001",52
"2022-01-23","217000",33
"2022-01-23","219000",89
"2022-01-23","222000",30
"2022-01-23","228001",316
"2022-01-23","229000",216
"2022-01-23","230000",95
"2022-01-23","235000",669
"2022-01-23","246000",273
"2022-01-23","255000",284
"2022-01-23","256000",36
"2022-01-23","262000",13
"2022-01-23","263000",391
"2022-01-23","266000",146
"2022-01-23","285000",126
"2022-01-23","286000",498
"2022-01-23","294000",28
"2022-01-23","297000",85
"2022-01-23","298000",30
"2022-01-23","301000",115
"2022-01-23","302000",314
"2022-01-23","303000",32
"2022-01-23","307000",29
"2022-01-23","314001",175
"2022-01-23","315003",117
"2022-01-23","318000",263
"2022-01-23","319000",0
"2022-01-23","323000",67
"2022-01-23","331000",705
"2022-01-23","332000",323
"2022-01-23","336001",158
"2022-01-23","337001",173
"2022-01-23","339001",455
"2022-01-23","340000",1198
"2022-01-23","341000",11
"2022-01-23","346000",12
"2022-01-23","347000",1089
"2022-01-23","348000",16
"2022-01-23","349001",255
"2022-01-23","356000",32
"2022-01-23","357000",27
"2022-01-23","363000",291
"2022-01-23","370000",199
"2022-01-23","383000",25
"2022-01-23","388000",14
"2022-01-23","389000",263
"2022-01-23","390000",72
"2022-01-23","392000",103
"2022-01-23","393000",42
"2022-01-23","394000",148
"2022-01-23","395000",0
"2022-01-23","397000",28
"2022-01-23","397001",96
"2022-01-23","405000",247
"2022-01-23","406000",133
"2022-01-23","407000",1295
"2022-01-23","417000",248
"2022-01-23","420000",23
"2022-01-23","422000",247
"2022-01-23","424000",60
"2022-01-23","424500",0
"2022-01-23","425000",217
"2022-01-23","426000",27
"2022-01-23","427000",22
"2022-01-23","429001",37
"2022-01-23","430000",18
"2022-01-23","431000",484
"2022-01-23","433000",38
"2022-01-23","436000",64
"2022-01-23","437000",128
"2022-01-23","439000",22
"2022-01-23","441000",24
"2022-01-23","444001",231
"2022-01-23","446001",26
"2022-01-23","449000",29
"2022-01-23","452000",251
"2022-01-23","453000",215
"2022-01-23","459000",588
"2022-01-23","462000",52
"2022-01-23","465000",291
"2022-01-23","466000",22
"2022-01-23","468000",56
"2022-01-23","469000",29
"2022-01-23","471000",19
"2022-01-23","474000",812
"2022-01-23","477000",195
"2022-01-23","478000",78
"2022-01-23","480000",248
"2022-01-23","481000",105
"2022-01-23","485000",29
"2022-01-23","487000",31
"2022-01-23","488000",119
"2022-01-23","495001",0
"2022-01-23","497000",391
"2022-01-23","502000",384
"2022-01-23","505000",11
"2022-01-23","506001",229
"2022-01-23","508001",226
"2022-01-23","513000",211
"2022-01-23","522000",0
"2022-01-23","525000",186
"2022-01-23","527000",26
"2022-01-23","534001",228
"2022-01-23","537000",622
"2022-01-23","546000",33
"2022-01-23","547001",98
"2022-01-23","559000",0
"2022-01-23","560000",0
"2022-01-23","569000",19
"2022-01-23","572000",0
"2022-01-23","597000",14
"2022-01-23","601000",339
"2022-01-23","602000",328
"2022-01-23","608000",174
"2022-01-23","609001",177
"2022-01-23","627000",222
"2022-01-23","629001",89
"2022-01-23","631000",0
"2022-01-23","634000",214
"2022-01-23","640000",33
"2022-01-23","645000",60
"2022-01-23","653001",0
"2022-01-23","654000",14
"2022-01-23","657000",0
"2022-01-23","664000",266
"2022-01-23","672000",43
"2022-01-23","675000",597
"2022-01-23","676000",83
"2022-01-23","681400",16
"2022-01-23","686000",105
"2022-01-23","689401",42
"2022-01-23","690000",84
"2022-01-23","698004",0
"2022-01-23","706000",0
"2022-01-23","711900",35
"2022-01-23","714500",7
"2022-01-23","720402",50
"2022-01-23","724200",59
"2022-01-23","724700",373
"2022-01-23","725400",36
"2022-01-23","727100",0
"2022-01-23","728800",0
"2022-01-23","730001",48
"2022-01-23","740000",101
"2022-01-23","750000",0
"2022-01-23","784400",36
"2022-01-23","786200",0
"2022-01-23","787400",56
"2022-01-23","788001",304
"2022-01-23","788002",99
"2022-01-23","790200",0
"2022-01-23","792000",0
"2022-01-23","792700",91
"2022-01-23","793100",231
"2022-01-23","794600",0
"2022-01-23","797100",537
"2022-01-23","797500",14
"2022-01-23","797600",86
"2022-01-23","799001",51
"2022-01-23","800010",214
"2022-01-23","801500",62
"2022-01-23","804500",0
"2022-01-23","805100",0
"2022-01-23","806002",0
"2022-01-23","806500",63
"2022-01-23","813800",0
"2022-01-23","814000",76
"2022-01-23","814001",130
"2022-01-23","816300",59
"2022-01-23","820800",186
"2022-01-23","822001",0
"2022-01-23","822800",5
"2022-01-23","823000",289
"2022-01-23","823400",20
"2022-01-23","829900",372
"2022-01-23","832900",111
"2022-01-23","835700",0
"2022-01-23","838400",0
"2022-01-23","838600",239
"2022-01-23","839100",0
"2022-01-23","842800",245
"2022-01-23","844000",116
"2022-01-23","846100",55
"2022-01-23","846200",8
"2022-01-23","847000",333
"2022-01-23","847100",261
"2022-01-23","848100",0
"2022-01-23","850300",50
"2022-01-23","852000",180
"2022-01-23","852100",0
"2022-01-23","852600",158
"2022-01-23","854100",0
"2022-01-23","854400",0
"2022-01-23","858300",153
"2022-01-23","859900",67
"2022-01-23","860600",0
"2022-01-23","861700",148
"2022-01-23","861900",0
"2022-01-23","862000",0
"2022-01-23","864600",33
"2022-01-23","865000",197
"2022-01-23","869700",70
"2022-01-23","873800",0
"2022-01-23","874100",273
"2022-01-23","914000",33
"2022-01-23","919000",66
"2022-01-23","921000",155
"2022-01-23","923000",0
"2022-01-23","943000",78
"2022-01-23","957000",0
"2022-01-23","969500",0
"2022-01-23","969700",43
"2022-01-23","971000",97
"2022-01-23","971900",172
"2022-01-23","972900",137
"2022-01-23","972960",95
"2022-01-23","973180",55
"2022-01-23","973310",0
"2022-01-23","973320",25
"2022-01-23","973340",24
"2022-01-23","973420",0
"2022-01-23","973430",0
"2022-01-23","973450",0
"2022-01-23","973590",17
"2022-01-23","973620",98
"2022-01-23","973640",103
"2022-01-23","973850",142
"2022-01-23","973900",0
"2022-01-23","974260",0
"2022-01-23","974290",0
"2022-01-23","974350",131
"2022-01-23","974360",41
"2022-01-23","974390",72
"2022-01-23","974490",86
"2022-01-23","974500",0
"2022-01-23","974530",56
"2022-01-23","974720",24
"2022-01-23","974730",0
"2022-01-23","974940",41
"2022-01-23","974980",0
"2022-01-23","975020",0
"2022-01-23","975149",0
"2022-01-23","975153",0
"2022-01-23","975155",61
"2022-01-23","975159",73
"2022-01-23","975188",124
"2022-01-23","975198",21
"2022-01-23","975208",229
"2022-01-23","975221",69
"2022-01-23","975241",86
"2022-01-23","975255",21
"2022-01-23","975258",11
"2022-01-23","975259",0
"2022-01-23","975268",99
"2022-01-23","975271",0
"2022-01-23","975285",73
"2022-01-23","975286",124
"2022-01-23","975288",0
"2022-01-23","975293",76
"2022-01-23","975294",22
"2022-01-23","975295",43
"2022-01-23","975296",61
"2022-01-23","975297",23
"2022-01-23","975298",15
"2022-01-23","975299",386
"2022-01-23","975301",24
"2022-01-23","975325",0
"2022-01-23","975340",24
"2022-01-23","975372",103
"2022-01-23","975374",0
"2022-01-23","975386",0
"2022-01-23","975390",0
"2022-01-23","975391",13
"2022-01-23","975400",23
"2022-01-23","975403",138
"2022-01-23","975779",95
"2022-01-23","975782",0
"2022-01-23","975783",69
"2022-01-23","975789",9
"2022-01-23","975791",141
"2022-01-23","975805",0
"2022-01-23","975813",55
"2022-01-23","975814",75
"2022-01-23","975836",0
"2022-01-23","975870",0
"2022-01-23","975878",37
"2022-01-23","975879",28
