"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2021-01-31","75001",50
"2021-01-31","75002",36
"2021-01-31","75006",45
"2021-01-31","75007",42
"2021-01-31","75009",56
"2021-01-31","75010",41
"2021-01-31","75013",38
"2021-01-31","75019",38
"2021-01-31","75020",35
"2021-01-31","75021",37
"2021-01-31","75022",38
"2021-01-31","75023",55
"2021-01-31","75024",44
"2021-01-31","75025",44
"2021-01-31","75028",31
"2021-01-31","75032",51
"2021-01-31","75034",33
"2021-01-31","75035",34
"2021-01-31","75038",21
"2021-01-31","75039",26
"2021-01-31","75040",35
"2021-01-31","75041",56
"2021-01-31","75042",40
"2021-01-31","75043",56
"2021-01-31","75044",23
"2021-01-31","75048",23
"2021-01-31","75050",63
"2021-01-31","75051",71
"2021-01-31","75052",67
"2021-01-31","75054",92
"2021-01-31","75056",41
"2021-01-31","75057",31
"2021-01-31","75058",59
"2021-01-31","75060",23
"2021-01-31","75061",18
"2021-01-31","75062",14
"2021-01-31","75063",41
"2021-01-31","75065",39
"2021-01-31","75067",34
"2021-01-31","75068",35
"2021-01-31","75069",44
"2021-01-31","75070",54
"2021-01-31","75071",53
"2021-01-31","75074",47
"2021-01-31","75075",60
"2021-01-31","75076",49
"2021-01-31","75077",27
"2021-01-31","75078",49
"2021-01-31","75080",54
"2021-01-31","75081",47
"2021-01-31","75082",19
"2021-01-31","75087",51
"2021-01-31","75088",55
"2021-01-31","75089",41
"2021-01-31","75090",29
"2021-01-31","75092",31
"2021-01-31","75093",52
"2021-01-31","75094",40
"2021-01-31","75098",38
"2021-01-31","75102",32
"2021-01-31","75103",61
"2021-01-31","75104",91
"2021-01-31","75105",0
"2021-01-31","75109",30
"2021-01-31","75110",34
"2021-01-31","75114",60
"2021-01-31","75115",90
"2021-01-31","75116",96
"2021-01-31","75117",74
"2021-01-31","75119",48
"2021-01-31","75124",42
"2021-01-31","75125",65
"2021-01-31","75126",53
"2021-01-31","75127",17
"2021-01-31","75134",85
"2021-01-31","75135",48
"2021-01-31","75137",95
"2021-01-31","75140",55
"2021-01-31","75141",95
"2021-01-31","75142",49
"2021-01-31","75143",26
"2021-01-31","75144",29
"2021-01-31","75146",78
"2021-01-31","75147",35
