"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2020-12-06","75001",53
"2020-12-06","75002",31
"2020-12-06","75006",51
"2020-12-06","75007",52
"2020-12-06","75009",41
"2020-12-06","75010",49
"2020-12-06","75013",30
"2020-12-06","75019",40
"2020-12-06","75020",64
"2020-12-06","75021",61
"2020-12-06","75022",31
"2020-12-06","75023",53
"2020-12-06","75024",49
"2020-12-06","75025",40
"2020-12-06","75028",29
"2020-12-06","75032",49
"2020-12-06","75034",46
"2020-12-06","75035",34
"2020-12-06","75038",35
"2020-12-06","75039",18
"2020-12-06","75040",34
"2020-12-06","75041",55
"2020-12-06","75042",37
"2020-12-06","75043",54
"2020-12-06","75044",21
"2020-12-06","75048",27
"2020-12-06","75050",54
"2020-12-06","75051",70
"2020-12-06","75052",74
"2020-12-06","75054",74
"2020-12-06","75056",45
"2020-12-06","75057",27
"2020-12-06","75058",45
"2020-12-06","75060",21
"2020-12-06","75061",17
"2020-12-06","75062",19
"2020-12-06","75063",24
"2020-12-06","75065",34
"2020-12-06","75067",29
"2020-12-06","75068",36
"2020-12-06","75069",36
"2020-12-06","75070",39
"2020-12-06","75071",42
"2020-12-06","75074",35
"2020-12-06","75075",57
"2020-12-06","75076",66
"2020-12-06","75077",26
"2020-12-06","75078",39
"2020-12-06","75080",47
"2020-12-06","75081",47
"2020-12-06","75082",19
"2020-12-06","75087",52
"2020-12-06","75088",47
"2020-12-06","75089",48
"2020-12-06","75090",57
"2020-12-06","75092",74
"2020-12-06","75093",47
"2020-12-06","75094",25
"2020-12-06","75098",35
"2020-12-06","75102",0
"2020-12-06","75103",88
"2020-12-06","75104",82
"2020-12-06","75105",0
"2020-12-06","75109",44
"2020-12-06","75110",29
"2020-12-06","75114",70
"2020-12-06","75115",86
"2020-12-06","75116",81
"2020-12-06","75117",101
"2020-12-06","75119",50
"2020-12-06","75124",73
"2020-12-06","75125",74
"2020-12-06","75126",48
"2020-12-06","75127",111
"2020-12-06","75134",82
"2020-12-06","75135",42
"2020-12-06","75137",94
"2020-12-06","75140",79
"2020-12-06","75141",95
"2020-12-06","75142",42
"2020-12-06","75143",43
"2020-12-06","75144",29
"2020-12-06","75146",85
"2020-12-06","75147",43
"2020-12-06","75148",39
"2020-12-06","75149",71
"2020-12-06","75150",73
"2020-12-06","75152",72
"2020-12-06","75154",68
"2020-12-06","75155",36
"2020-12-06","75156",44
"2020-12-06","75157",0
"2020-12-06","75158",64
"2020-12-06","75159",90
"2020-12-06","75160",54
"2020-12-06","75161",54
"2020-12-06","75163",33
"2020-12-06","75165",63
"2020-12-06","75166",27
"2020-12-06","75167",54
"2020-12-06","75169",73
"2020-12-06","75172",74
"2020-12-06","75173",53
"2020-12-06","75180",70
"2020-12-06","75181",65
"2020-12-06","75182",62
"2020-12-06","75189",46
"2020-12-06","75201",89
"2020-12-06","75202",0
"2020-12-06","75203",112
"2020-12-06","75204",107
"2020-12-06","75205",108
"2020-12-06","75206",103
"2020-12-06","75207",51
"2020-12-06","75208",91
"2020-12-06","75209",67
"2020-12-06","75210",119
"2020-12-06","75211",85
"2020-12-06","75212",60
"2020-12-06","75214",97
"2020-12-06","75215",123
"2020-12-06","75216",96
"2020-12-06","75217",92
"2020-12-06","75218",69
"2020-12-06","75219",71
"2020-12-06","75220",65
"2020-12-06","75223",127
"2020-12-06","75224",85
"2020-12-06","75225",74
"2020-12-06","75226",147
"2020-12-06","75227",94
"2020-12-06","75228",83
"2020-12-06","75229",55
"2020-12-06","75230",70
"2020-12-06","75231",71
"2020-12-06","75232",84
"2020-12-06","75233",93
"2020-12-06","75234",39
"2020-12-06","75235",81
"2020-12-06","75236",76
"2020-12-06","75237",94
"2020-12-06","75238",80
"2020-12-06","75240",65
"2020-12-06","75241",96
"2020-12-06","75243",77
"2020-12-06","75244",69
"2020-12-06","75246",162
"2020-12-06","75247",53
"2020-12-06","75248",54
"2020-12-06","75249",87
"2020-12-06","75251",65
"2020-12-06","75252",49
"2020-12-06","75253",77
"2020-12-06","75254",57
"2020-12-06","75287",52
"2020-12-06","75401",37
"2020-12-06","75402",37
"2020-12-06","75407",35
"2020-12-06","75409",45
"2020-12-06","75410",53
"2020-12-06","75411",37
"2020-12-06","75414",61
"2020-12-06","75415",0
"2020-12-06","75416",36
