"COLLECTION_WEEK","THCIC_ID","inpatient_beds_7_day_avg_interp"
"2020-11-15","000102",643
"2020-11-15","000105",732
"2020-11-15","000112",50
"2020-11-15","001000",363
"2020-11-15","006000",44
"2020-11-15","007000",513
"2020-11-15","008001",0
"2020-11-15","014000",26
"2020-11-15","019000",189
"2020-11-15","023000",18
"2020-11-15","026000",24
"2020-11-15","029000",23
"2020-11-15","030000",36
"2020-11-15","034000",44
"2020-11-15","035000",457
"2020-11-15","038001",31
"2020-11-15","041000",0
"2020-11-15","044000",87
"2020-11-15","046000",26
"2020-11-15","047000",282
"2020-11-15","049000",28
"2020-11-15","058000",0
"2020-11-15","059000",9
"2020-11-15","061000",80
"2020-11-15","063000",39
"2020-11-15","064000",348
"2020-11-15","066000",0
"2020-11-15","070000",44
"2020-11-15","072000",0
"2020-11-15","074000",55
"2020-11-15","075000",29
"2020-11-15","076000",175
"2020-11-15","078000",25
"2020-11-15","084000",33
"2020-11-15","085000",126
"2020-11-15","089001",0
"2020-11-15","091001",92
"2020-11-15","094000",0
"2020-11-15","095003",136
"2020-11-15","098000",22
"2020-11-15","100093",0
"2020-11-15","103000",27
"2020-11-15","106001",34
"2020-11-15","106100",0
"2020-11-15","113000",14
"2020-11-15","114001",1628
"2020-11-15","117000",736
"2020-11-15","118000",478
"2020-11-15","124000",2260
"2020-11-15","124100",40
"2020-11-15","129000",120
"2020-11-15","130000",254
"2020-11-15","137000",97
"2020-11-15","140002",853
"2020-11-15","141000",35
"2020-11-15","142000",286
"2020-11-15","143000",335
"2020-11-15","143001",68
"2020-11-15","144000",143
"2020-11-15","145000",527
"2020-11-15","146000",59
"2020-11-15","151000",0
"2020-11-15","154000",2137
"2020-11-15","155000",169
"2020-11-15","156000",57
"2020-11-15","158000",797
"2020-11-15","168000",568
"2020-11-15","180000",0
"2020-11-15","181000",263
"2020-11-15","182000",209
"2020-11-15","187000",16
"2020-11-15","193000",0
"2020-11-15","199000",25
"2020-11-15","206100",165
"2020-11-15","207001",275
"2020-11-15","208100",33
"2020-11-15","212000",539
"2020-11-15","214000",539
"2020-11-15","216001",58
"2020-11-15","217000",25
"2020-11-15","219000",95
"2020-11-15","222000",30
"2020-11-15","228001",273
"2020-11-15","229000",234
"2020-11-15","230000",107
"2020-11-15","235000",629
"2020-11-15","246000",243
"2020-11-15","255000",304
"2020-11-15","256000",37
"2020-11-15","262000",15
"2020-11-15","263000",450
"2020-11-15","266000",195
"2020-11-15","285000",124
"2020-11-15","286000",537
"2020-11-15","294000",24
"2020-11-15","297000",114
"2020-11-15","298000",26
"2020-11-15","301000",119
"2020-11-15","302000",463
"2020-11-15","303000",39
"2020-11-15","307000",21
"2020-11-15","314001",190
"2020-11-15","315003",120
"2020-11-15","318000",330
"2020-11-15","319000",0
"2020-11-15","323000",53
"2020-11-15","331000",905
"2020-11-15","332000",283
"2020-11-15","336001",164
"2020-11-15","337001",225
"2020-11-15","339001",490
"2020-11-15","340000",779
"2020-11-15","341000",14
"2020-11-15","346000",14
"2020-11-15","347000",1472
"2020-11-15","348000",24
"2020-11-15","349001",257
"2020-11-15","356000",38
"2020-11-15","357000",22
"2020-11-15","363000",410
"2020-11-15","370000",256
"2020-11-15","383000",30
"2020-11-15","388000",0
"2020-11-15","389000",264
"2020-11-15","390000",76
"2020-11-15","392000",144
"2020-11-15","393000",44
"2020-11-15","394000",216
"2020-11-15","395000",13
"2020-11-15","397000",46
"2020-11-15","397001",123
"2020-11-15","405000",683
"2020-11-15","406000",118
"2020-11-15","407000",1526
"2020-11-15","417000",314
"2020-11-15","420000",30
"2020-11-15","422000",271
"2020-11-15","424000",47
"2020-11-15","424500",0
"2020-11-15","425000",270
"2020-11-15","426000",31
"2020-11-15","427000",38
"2020-11-15","429001",78
"2020-11-15","430000",34
"2020-11-15","431000",467
"2020-11-15","433000",76
"2020-11-15","436000",57
"2020-11-15","437000",112
"2020-11-15","439000",21
"2020-11-15","441000",30
"2020-11-15","444001",250
"2020-11-15","446001",43
"2020-11-15","449000",56
"2020-11-15","452000",313
"2020-11-15","453000",187
"2020-11-15","459000",510
"2020-11-15","462000",36
"2020-11-15","465000",349
"2020-11-15","466000",22
"2020-11-15","468000",28
"2020-11-15","469000",34
"2020-11-15","471000",45
"2020-11-15","474000",757
"2020-11-15","477000",215
"2020-11-15","478000",134
"2020-11-15","480000",227
"2020-11-15","481000",85
"2020-11-15","485000",39
"2020-11-15","487000",25
"2020-11-15","488000",105
"2020-11-15","495001",71
"2020-11-15","497000",326
"2020-11-15","502000",367
"2020-11-15","505000",22
"2020-11-15","506001",239
"2020-11-15","508001",233
"2020-11-15","513000",242
"2020-11-15","522000",17
"2020-11-15","525000",180
"2020-11-15","527000",51
"2020-11-15","534001",213
"2020-11-15","537000",722
"2020-11-15","546000",39
"2020-11-15","547001",94
"2020-11-15","559000",0
"2020-11-15","560000",0
"2020-11-15","569000",20
"2020-11-15","572000",17
"2020-11-15","597000",35
"2020-11-15","601000",351
