"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2021-09-26","75001",38
"2021-09-26","75002",30
"2021-09-26","75006",30
"2021-09-26","75007",34
"2021-09-26","75009",41
"2021-09-26","75010",26
"2021-09-26","75013",30
"2021-09-26","75019",26
"2021-09-26","75020",74
"2021-09-26","75021",83
"2021-09-26","75022",22
"2021-09-26","75023",32
"2021-09-26","75024",29
"2021-09-26","75025",25
"2021-09-26","75028",22
"2021-09-26","75032",30
"2021-09-26","75034",30
"2021-09-26","75035",28
"2021-09-26","75038",14
"2021-09-26","75039",24
"2021-09-26","75040",28
"2021-09-26","75041",49
"2021-09-26","75042",31
"2021-09-26","75043",47
"2021-09-26","75044",10
"2021-09-26","75048",19
"2021-09-26","75050",44
"2021-09-26","75051",59
"2021-09-26","75052",61
"2021-09-26","75054",69
"2021-09-26","75056",27
"2021-09-26","75057",21
"2021-09-26","75058",59
"2021-09-26","75060",20
"2021-09-26","75061",12
"2021-09-26","75062",17
"2021-09-26","75063",24
"2021-09-26","75065",44
"2021-09-26","75067",23
"2021-09-26","75068",28
"2021-09-26","75069",50
"2021-09-26","75070",46
"2021-09-26","75071",55
"2021-09-26","75074",20
"2021-09-26","75075",32
"2021-09-26","75076",87
"2021-09-26","75077",23
"2021-09-26","75078",35
"2021-09-26","75080",30
"2021-09-26","75081",35
"2021-09-26","75082",7
"2021-09-26","75087",42
"2021-09-26","75088",38
"2021-09-26","75089",36
"2021-09-26","75090",83
"2021-09-26","75092",81
"2021-09-26","75093",28
"2021-09-26","75094",22
"2021-09-26","75098",24
"2021-09-26","75102",38
"2021-09-26","75103",109
"2021-09-26","75104",62
"2021-09-26","75105",0
"2021-09-26","75109",33
"2021-09-26","75110",32
"2021-09-26","75114",39
"2021-09-26","75115",64
"2021-09-26","75116",66
"2021-09-26","75117",100
"2021-09-26","75119",45
"2021-09-26","75124",40
"2021-09-26","75125",81
"2021-09-26","75126",42
"2021-09-26","75127",93
"2021-09-26","75134",70
"2021-09-26","75135",44
"2021-09-26","75137",66
"2021-09-26","75140",87
"2021-09-26","75141",75
"2021-09-26","75142",31
"2021-09-26","75143",38
"2021-09-26","75144",27
"2021-09-26","75146",56
"2021-09-26","75147",43
"2021-09-26","75148",45
"2021-09-26","75149",57
"2021-09-26","75150",59
"2021-09-26","75152",51
"2021-09-26","75154",55
"2021-09-26","75155",70
"2021-09-26","75156",44
"2021-09-26","75157",0
"2021-09-26","75158",38
"2021-09-26","75159",53
"2021-09-26","75160",46
"2021-09-26","75161",44
"2021-09-26","75163",52
"2021-09-26","75165",57
"2021-09-26","75166",29
"2021-09-26","75167",51
"2021-09-26","75169",79
"2021-09-26","75172",84
"2021-09-26","75173",34
"2021-09-26","75180",55
"2021-09-26","75181",55
"2021-09-26","75182",43
"2021-09-26","75189",39
"2021-09-26","75201",71
"2021-09-26","75202",137
"2021-09-26","75203",76
"2021-09-26","75204",96
"2021-09-26","75205",64
"2021-09-26","75206",63
"2021-09-26","75207",80
"2021-09-26","75208",71
"2021-09-26","75209",72
"2021-09-26","75210",100
"2021-09-26","75211",65
"2021-09-26","75212",61
"2021-09-26","75214",73
"2021-09-26","75215",105
"2021-09-26","75216",80
"2021-09-26","75217",79
"2021-09-26","75218",60
"2021-09-26","75219",82
"2021-09-26","75220",61
"2021-09-26","75223",103
"2021-09-26","75224",75
"2021-09-26","75225",48
"2021-09-26","75226",137
"2021-09-26","75227",89
"2021-09-26","75228",64
"2021-09-26","75229",41
"2021-09-26","75230",59
"2021-09-26","75231",55
"2021-09-26","75232",74
"2021-09-26","75233",75
"2021-09-26","75234",41
"2021-09-26","75235",89
"2021-09-26","75236",73
"2021-09-26","75237",76
"2021-09-26","75238",51
"2021-09-26","75240",64
"2021-09-26","75241",83
"2021-09-26","75243",64
"2021-09-26","75244",52
"2021-09-26","75246",135
"2021-09-26","75247",46
"2021-09-26","75248",42
"2021-09-26","75249",72
"2021-09-26","75251",68
"2021-09-26","75252",33
"2021-09-26","75253",72
"2021-09-26","75254",55
"2021-09-26","75287",30
"2021-09-26","75401",56
"2021-09-26","75402",53
"2021-09-26","75407",53
"2021-09-26","75409",52
"2021-09-26","75410",80
"2021-09-26","75411",0
"2021-09-26","75414",67
"2021-09-26","75415",0
"2021-09-26","75416",24
"2021-09-26","75417",34
"2021-09-26","75418",62
"2021-09-26","75420",24
"2021-09-26","75421",25
"2021-09-26","75422",54
"2021-09-26","75423",57
"2021-09-26","75424",49
"2021-09-26","75426",30
"2021-09-26","75428",53
"2021-09-26","75431",38
"2021-09-26","75432",30
"2021-09-26","75433",37
"2021-09-26","75435",25
