"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2022-05-08","75001",6
"2022-05-08","75002",4
"2022-05-08","75006",4
"2022-05-08","75007",2
"2022-05-08","75009",12
"2022-05-08","75010",6
"2022-05-08","75013",5
"2022-05-08","75019",11
"2022-05-08","75020",5
"2022-05-08","75021",6
"2022-05-08","75022",7
"2022-05-08","75023",4
"2022-05-08","75024",6
"2022-05-08","75025",9
"2022-05-08","75028",3
"2022-05-08","75032",6
"2022-05-08","75034",7
"2022-05-08","75035",8
"2022-05-08","75038",7
"2022-05-08","75039",3
"2022-05-08","75040",2
"2022-05-08","75041",4
"2022-05-08","75042",3
"2022-05-08","75043",4
"2022-05-08","75044",1
"2022-05-08","75048",1
"2022-05-08","75050",2
"2022-05-08","75051",5
"2022-05-08","75052",4
"2022-05-08","75054",6
"2022-05-08","75056",3
"2022-05-08","75057",3
"2022-05-08","75058",16
"2022-05-08","75060",2
"2022-05-08","75061",5
"2022-05-08","75062",3
"2022-05-08","75063",3
"2022-05-08","75065",5
"2022-05-08","75067",5
"2022-05-08","75068",5
"2022-05-08","75069",8
"2022-05-08","75070",14
"2022-05-08","75071",18
"2022-05-08","75074",2
"2022-05-08","75075",5
"2022-05-08","75076",6
"2022-05-08","75077",4
"2022-05-08","75078",16
"2022-05-08","75080",6
"2022-05-08","75081",2
"2022-05-08","75082",0
"2022-05-08","75087",5
"2022-05-08","75088",7
"2022-05-08","75089",2
"2022-05-08","75090",7
"2022-05-08","75092",4
"2022-05-08","75093",3
"2022-05-08","75094",0
"2022-05-08","75098",4
"2022-05-08","75102",2
"2022-05-08","75103",6
"2022-05-08","75104",7
"2022-05-08","75105",0
"2022-05-08","75109",0
"2022-05-08","75110",0
"2022-05-08","75114",0
"2022-05-08","75115",5
"2022-05-08","75116",6
"2022-05-08","75117",5
"2022-05-08","75119",1
"2022-05-08","75124",6
"2022-05-08","75125",0
"2022-05-08","75126",5
"2022-05-08","75127",0
"2022-05-08","75134",4
"2022-05-08","75135",5
"2022-05-08","75137",8
"2022-05-08","75140",3
"2022-05-08","75141",0
"2022-05-08","75142",5
"2022-05-08","75143",7
"2022-05-08","75144",4
"2022-05-08","75146",8
"2022-05-08","75147",3
"2022-05-08","75148",4
"2022-05-08","75149",7
"2022-05-08","75150",8
"2022-05-08","75152",3
"2022-05-08","75154",7
"2022-05-08","75155",0
"2022-05-08","75156",5
"2022-05-08","75157",0
"2022-05-08","75158",0
"2022-05-08","75159",10
"2022-05-08","75160",5
"2022-05-08","75161",7
"2022-05-08","75163",0
"2022-05-08","75165",6
"2022-05-08","75166",6
"2022-05-08","75167",3
"2022-05-08","75169",4
"2022-05-08","75172",10
"2022-05-08","75173",5
"2022-05-08","75180",4
"2022-05-08","75181",7
"2022-05-08","75182",0
"2022-05-08","75189",8
"2022-05-08","75201",2
"2022-05-08","75202",0
"2022-05-08","75203",14
"2022-05-08","75204",11
"2022-05-08","75205",7
"2022-05-08","75206",10
"2022-05-08","75207",8
"2022-05-08","75208",6
"2022-05-08","75209",4
"2022-05-08","75210",6
"2022-05-08","75211",8
"2022-05-08","75212",4
"2022-05-08","75214",11
"2022-05-08","75215",15
"2022-05-08","75216",8
"2022-05-08","75217",8
"2022-05-08","75218",9
"2022-05-08","75219",2
"2022-05-08","75220",5
"2022-05-08","75223",11
"2022-05-08","75224",7
"2022-05-08","75225",8
"2022-05-08","75226",7
"2022-05-08","75227",8
"2022-05-08","75228",4
"2022-05-08","75229",7
"2022-05-08","75230",9
"2022-05-08","75231",6
"2022-05-08","75232",6
"2022-05-08","75233",4
"2022-05-08","75234",4
"2022-05-08","75235",5
"2022-05-08","75236",4
"2022-05-08","75237",4
"2022-05-08","75238",4
"2022-05-08","75240",6
"2022-05-08","75241",5
"2022-05-08","75243",8
"2022-05-08","75244",8
"2022-05-08","75246",15
"2022-05-08","75247",0
"2022-05-08","75248",5
"2022-05-08","75249",0
"2022-05-08","75251",5
"2022-05-08","75252",5
"2022-05-08","75253",8
"2022-05-08","75254",9
"2022-05-08","75287",6
"2022-05-08","75401",5
"2022-05-08","75402",5
"2022-05-08","75407",13
"2022-05-08","75409",27
"2022-05-08","75410",0
"2022-05-08","75411",1
"2022-05-08","75414",0
"2022-05-08","75415",0
"2022-05-08","75416",5
"2022-05-08","75417",0
"2022-05-08","75418",5
"2022-05-08","75420",0
"2022-05-08","75421",0
"2022-05-08","75422",5
"2022-05-08","75423",5
"2022-05-08","75424",27
"2022-05-08","75426",0
"2022-05-08","75428",5
"2022-05-08","75431",0
"2022-05-08","75432",0
"2022-05-08","75433",6
"2022-05-08","75435",0
"2022-05-08","75436",0
"2022-05-08","75437",0
"2022-05-08","75438",0
"2022-05-08","75439",6
"2022-05-08","75440",7
"2022-05-08","75442",15
"2022-05-08","75446",1
"2022-05-08","75447",0
"2022-05-08","75448",0
"2022-05-08","75449",0
"2022-05-08","75450",0
"2022-05-08","75451",0
"2022-05-08","75452",0
"2022-05-08","75453",0
"2022-05-08","75454",5
"2022-05-08","75455",1
"2022-05-08","75457",0
"2022-05-08","75459",6
"2022-05-08","75460",1
"2022-05-08","75462",1
"2022-05-08","75468",0
"2022-05-08","75469",0
"2022-05-08","75470",0
"2022-05-08","75471",0
"2022-05-08","75472",0
"2022-05-08","75473",1
"2022-05-08","75474",8
"2022-05-08","75476",6
"2022-05-08","75477",0
"2022-05-08","75478",0
"2022-05-08","75479",4
"2022-05-08","75480",0
"2022-05-08","75481",0
"2022-05-08","75482",5
"2022-05-08","75486",0
"2022-05-08","75487",0
"2022-05-08","75488",0
"2022-05-08","75489",0
"2022-05-08","75490",6
"2022-05-08","75491",6
"2022-05-08","75492",0
"2022-05-08","75493",0
"2022-05-08","75494",5
"2022-05-08","75495",27
"2022-05-08","75496",0
"2022-05-08","75497",2
"2022-05-08","75501",5
"2022-05-08","75503",7
"2022-05-08","75550",0
"2022-05-08","75551",2
"2022-05-08","75554",6
"2022-05-08","75555",0
"2022-05-08","75556",0
"2022-05-08","75558",0
"2022-05-08","75559",2
"2022-05-08","75560",0
"2022-05-08","75561",1
"2022-05-08","75563",1
"2022-05-08","75567",2
"2022-05-08","75568",0
