"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2021-08-29","75001",60
"2021-08-29","75002",39
"2021-08-29","75006",45
"2021-08-29","75007",51
"2021-08-29","75009",50
"2021-08-29","75010",41
"2021-08-29","75013",40
"2021-08-29","75019",32
"2021-08-29","75020",59
"2021-08-29","75021",66
"2021-08-29","75022",32
"2021-08-29","75023",59
"2021-08-29","75024",53
"2021-08-29","75025",41
"2021-08-29","75028",32
"2021-08-29","75032",52
"2021-08-29","75034",51
"2021-08-29","75035",42
"2021-08-29","75038",20
"2021-08-29","75039",33
"2021-08-29","75040",42
"2021-08-29","75041",73
"2021-08-29","75042",45
"2021-08-29","75043",69
"2021-08-29","75044",15
"2021-08-29","75048",27
"2021-08-29","75050",59
"2021-08-29","75051",77
"2021-08-29","75052",78
"2021-08-29","75054",92
"2021-08-29","75056",43
"2021-08-29","75057",32
"2021-08-29","75058",58
"2021-08-29","75060",28
"2021-08-29","75061",18
"2021-08-29","75062",24
"2021-08-29","75063",33
"2021-08-29","75065",51
"2021-08-29","75067",34
"2021-08-29","75068",41
"2021-08-29","75069",54
"2021-08-29","75070",52
"2021-08-29","75071",59
"2021-08-29","75074",39
"2021-08-29","75075",62
"2021-08-29","75076",72
"2021-08-29","75077",34
"2021-08-29","75078",48
"2021-08-29","75080",47
"2021-08-29","75081",51
"2021-08-29","75082",10
"2021-08-29","75087",62
"2021-08-29","75088",55
"2021-08-29","75089",51
"2021-08-29","75090",75
"2021-08-29","75092",71
"2021-08-29","75093",52
"2021-08-29","75094",33
"2021-08-29","75098",33
"2021-08-29","75102",53
"2021-08-29","75103",134
"2021-08-29","75104",83
"2021-08-29","75105",0
"2021-08-29","75109",48
"2021-08-29","75110",45
"2021-08-29","75114",59
"2021-08-29","75115",86
"2021-08-29","75116",91
"2021-08-29","75117",117
"2021-08-29","75119",62
"2021-08-29","75124",65
"2021-08-29","75125",107
"2021-08-29","75126",62
"2021-08-29","75127",113
"2021-08-29","75134",92
"2021-08-29","75135",54
"2021-08-29","75137",92
"2021-08-29","75140",109
"2021-08-29","75141",99
"2021-08-29","75142",50
"2021-08-29","75143",63
"2021-08-29","75144",44
"2021-08-29","75146",75
"2021-08-29","75147",67
"2021-08-29","75148",74
"2021-08-29","75149",78
"2021-08-29","75150",80
"2021-08-29","75152",68
"2021-08-29","75154",72
