"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2021-09-12","75001",52
"2021-09-12","75002",38
"2021-09-12","75006",41
"2021-09-12","75007",46
"2021-09-12","75009",51
"2021-09-12","75010",36
"2021-09-12","75013",39
"2021-09-12","75019",30
"2021-09-12","75020",96
"2021-09-12","75021",106
"2021-09-12","75022",32
"2021-09-12","75023",51
"2021-09-12","75024",44
"2021-09-12","75025",36
"2021-09-12","75028",32
"2021-09-12","75032",53
"2021-09-12","75034",42
"2021-09-12","75035",37
"2021-09-12","75038",18
"2021-09-12","75039",29
"2021-09-12","75040",38
"2021-09-12","75041",66
"2021-09-12","75042",41
"2021-09-12","75043",62
"2021-09-12","75044",13
"2021-09-12","75048",26
"2021-09-12","75050",60
"2021-09-12","75051",77
"2021-09-12","75052",79
"2021-09-12","75054",94
"2021-09-12","75056",37
"2021-09-12","75057",34
"2021-09-12","75058",76
"2021-09-12","75060",26
"2021-09-12","75061",17
"2021-09-12","75062",22
"2021-09-12","75063",29
"2021-09-12","75065",53
"2021-09-12","75067",35
"2021-09-12","75068",36
"2021-09-12","75069",61
"2021-09-12","75070",56
"2021-09-12","75071",67
"2021-09-12","75074",33
"2021-09-12","75075",53
"2021-09-12","75076",112
"2021-09-12","75077",34
"2021-09-12","75078",46
"2021-09-12","75080",41
"2021-09-12","75081",47
"2021-09-12","75082",9
"2021-09-12","75087",60
"2021-09-12","75088",49
"2021-09-12","75089",46
"2021-09-12","75090",100
"2021-09-12","75092",97
"2021-09-12","75093",43
"2021-09-12","75094",30
"2021-09-12","75098",31
"2021-09-12","75102",51
"2021-09-12","75103",127
"2021-09-12","75104",87
"2021-09-12","75105",0
"2021-09-12","75109",44
"2021-09-12","75110",42
"2021-09-12","75114",54
"2021-09-12","75115",91
"2021-09-12","75116",95
"2021-09-12","75117",113
"2021-09-12","75119",63
"2021-09-12","75124",58
"2021-09-12","75125",108
"2021-09-12","75126",57
"2021-09-12","75127",109
"2021-09-12","75134",95
"2021-09-12","75135",57
"2021-09-12","75137",98
"2021-09-12","75140",103
"2021-09-12","75141",102
"2021-09-12","75142",45
"2021-09-12","75143",56
"2021-09-12","75144",39
"2021-09-12","75146",77
"2021-09-12","75147",60
"2021-09-12","75148",64
"2021-09-12","75149",74
"2021-09-12","75150",76
"2021-09-12","75152",70
"2021-09-12","75154",75
"2021-09-12","75155",92
"2021-09-12","75156",65
"2021-09-12","75157",0
"2021-09-12","75158",53
"2021-09-12","75159",70
"2021-09-12","75160",64
"2021-09-12","75161",61
"2021-09-12","75163",69
"2021-09-12","75165",78
"2021-09-12","75166",38
"2021-09-12","75167",70
"2021-09-12","75169",95
"2021-09-12","75172",114
"2021-09-12","75173",45
"2021-09-12","75180",72
"2021-09-12","75181",71
"2021-09-12","75182",57
"2021-09-12","75189",57
"2021-09-12","75201",90
"2021-09-12","75202",166
"2021-09-12","75203",96
"2021-09-12","75204",123
"2021-09-12","75205",82
"2021-09-12","75206",85
"2021-09-12","75207",108
"2021-09-12","75208",87
"2021-09-12","75209",95
"2021-09-12","75210",125
"2021-09-12","75211",83
"2021-09-12","75212",80
"2021-09-12","75214",93
"2021-09-12","75215",130
"2021-09-12","75216",102
"2021-09-12","75217",102
"2021-09-12","75218",77
"2021-09-12","75219",107
"2021-09-12","75220",84
"2021-09-12","75223",130
"2021-09-12","75224",98
"2021-09-12","75225",67
"2021-09-12","75226",166
"2021-09-12","75227",112
"2021-09-12","75228",84
"2021-09-12","75229",55
"2021-09-12","75230",75
"2021-09-12","75231",76
"2021-09-12","75232",103
"2021-09-12","75233",98
"2021-09-12","75234",53
"2021-09-12","75235",126
"2021-09-12","75236",104
"2021-09-12","75237",114
"2021-09-12","75238",71
"2021-09-12","75240",84
"2021-09-12","75241",112
"2021-09-12","75243",85
"2021-09-12","75244",65
"2021-09-12","75246",164
"2021-09-12","75247",64
"2021-09-12","75248",58
"2021-09-12","75249",104
"2021-09-12","75251",91
"2021-09-12","75252",50
"2021-09-12","75253",96
"2021-09-12","75254",70
"2021-09-12","75287",45
"2021-09-12","75401",66
"2021-09-12","75402",66
"2021-09-12","75407",64
"2021-09-12","75409",65
"2021-09-12","75410",95
"2021-09-12","75411",0
"2021-09-12","75414",85
"2021-09-12","75415",0
"2021-09-12","75416",36
"2021-09-12","75417",46
"2021-09-12","75418",72
"2021-09-12","75420",28
"2021-09-12","75421",39
"2021-09-12","75422",64
"2021-09-12","75423",75
"2021-09-12","75424",59
"2021-09-12","75426",42
"2021-09-12","75428",65
"2021-09-12","75431",46
"2021-09-12","75432",37
"2021-09-12","75433",43
"2021-09-12","75435",39
"2021-09-12","75436",34
"2021-09-12","75437",0
"2021-09-12","75438",68
"2021-09-12","75439",105
"2021-09-12","75440",53
"2021-09-12","75442",67
"2021-09-12","75446",31
"2021-09-12","75447",21
"2021-09-12","75448",0
"2021-09-12","75449",59
"2021-09-12","75450",0
"2021-09-12","75451",53
"2021-09-12","75452",69
"2021-09-12","75453",68
"2021-09-12","75454",68
"2021-09-12","75455",54
"2021-09-12","75457",57
"2021-09-12","75459",80
"2021-09-12","75460",40
"2021-09-12","75462",40
"2021-09-12","75468",40
"2021-09-12","75469",0
"2021-09-12","75470",0
"2021-09-12","75471",26
"2021-09-12","75472",53
"2021-09-12","75473",46
"2021-09-12","75474",66
"2021-09-12","75476",92
"2021-09-12","75477",0
"2021-09-12","75478",0
"2021-09-12","75479",90
"2021-09-12","75480",0
"2021-09-12","75481",0
"2021-09-12","75482",38
"2021-09-12","75486",47
"2021-09-12","75487",15
"2021-09-12","75488",0
"2021-09-12","75489",0
"2021-09-12","75490",63
"2021-09-12","75491",88
"2021-09-12","75492",0
"2021-09-12","75493",0
"2021-09-12","75494",62
"2021-09-12","75495",73
"2021-09-12","75496",66
"2021-09-12","75497",67
"2021-09-12","75501",65
"2021-09-12","75503",71
"2021-09-12","75550",0
"2021-09-12","75551",60
"2021-09-12","75554",70
"2021-09-12","75555",44
"2021-09-12","75556",62
"2021-09-12","75558",0
"2021-09-12","75559",68
"2021-09-12","75560",0
"2021-09-12","75561",79
"2021-09-12","75563",70
"2021-09-12","75567",75
"2021-09-12","75568",34
"2021-09-12","75569",70
"2021-09-12","75570",65
"2021-09-12","75571",40
"2021-09-12","75572",70
"2021-09-12","75574",58
"2021-09-12","75601",51
"2021-09-12","75602",45
"2021-09-12","75603",63
"2021-09-12","75604",47
"2021-09-12","75605",58
"2021-09-12","75630",49
"2021-09-12","75631",52
"2021-09-12","75633",39
"2021-09-12","75638",44
"2021-09-12","75639",23
