"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2021-04-18","75001",19
"2021-04-18","75002",10
"2021-04-18","75006",9
"2021-04-18","75007",9
"2021-04-18","75009",7
"2021-04-18","75010",12
"2021-04-18","75013",6
"2021-04-18","75019",10
"2021-04-18","75020",4
"2021-04-18","75021",7
"2021-04-18","75022",17
"2021-04-18","75023",10
"2021-04-18","75024",12
"2021-04-18","75025",8
"2021-04-18","75028",5
"2021-04-18","75032",13
"2021-04-18","75034",8
"2021-04-18","75035",7
"2021-04-18","75038",3
"2021-04-18","75039",15
"2021-04-18","75040",12
"2021-04-18","75041",16
"2021-04-18","75042",10
"2021-04-18","75043",19
"2021-04-18","75044",5
"2021-04-18","75048",8
"2021-04-18","75050",9
"2021-04-18","75051",16
"2021-04-18","75052",14
"2021-04-18","75054",21
"2021-04-18","75056",10
"2021-04-18","75057",9
"2021-04-18","75058",10
"2021-04-18","75060",7
"2021-04-18","75061",6
"2021-04-18","75062",7
"2021-04-18","75063",4
"2021-04-18","75065",6
"2021-04-18","75067",7
"2021-04-18","75068",7
"2021-04-18","75069",11
"2021-04-18","75070",10
"2021-04-18","75071",8
"2021-04-18","75074",9
"2021-04-18","75075",12
"2021-04-18","75076",7
"2021-04-18","75077",7
"2021-04-18","75078",5
"2021-04-18","75080",11
"2021-04-18","75081",9
"2021-04-18","75082",1
"2021-04-18","75087",10
"2021-04-18","75088",13
"2021-04-18","75089",11
"2021-04-18","75090",5
"2021-04-18","75092",5
"2021-04-18","75093",9
"2021-04-18","75094",0
"2021-04-18","75098",8
"2021-04-18","75102",0
"2021-04-18","75103",28
"2021-04-18","75104",21
"2021-04-18","75105",0
"2021-04-18","75109",21
"2021-04-18","75110",9
"2021-04-18","75114",8
"2021-04-18","75115",19
"2021-04-18","75116",20
"2021-04-18","75117",16
"2021-04-18","75119",11
"2021-04-18","75124",16
"2021-04-18","75125",17
"2021-04-18","75126",14
"2021-04-18","75127",19
"2021-04-18","75134",23
"2021-04-18","75135",11
"2021-04-18","75137",22
"2021-04-18","75140",19
"2021-04-18","75141",28
"2021-04-18","75142",7
"2021-04-18","75143",13
"2021-04-18","75144",28
"2021-04-18","75146",15
"2021-04-18","75147",16
"2021-04-18","75148",6
"2021-04-18","75149",18
"2021-04-18","75150",26
"2021-04-18","75152",16
"2021-04-18","75154",15
"2021-04-18","75155",10
"2021-04-18","75156",13
"2021-04-18","75157",0
"2021-04-18","75158",6
