"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2022-06-05","75001",8
"2022-06-05","75002",5
"2022-06-05","75006",7
"2022-06-05","75007",6
"2022-06-05","75009",13
"2022-06-05","75010",10
"2022-06-05","75013",7
"2022-06-05","75019",13
"2022-06-05","75020",4
"2022-06-05","75021",5
"2022-06-05","75022",8
"2022-06-05","75023",7
"2022-06-05","75024",8
"2022-06-05","75025",16
"2022-06-05","75028",5
"2022-06-05","75032",8
"2022-06-05","75034",10
"2022-06-05","75035",9
"2022-06-05","75038",7
"2022-06-05","75039",5
"2022-06-05","75040",3
"2022-06-05","75041",6
"2022-06-05","75042",4
"2022-06-05","75043",5
"2022-06-05","75044",1
"2022-06-05","75048",1
"2022-06-05","75050",8
"2022-06-05","75051",11
"2022-06-05","75052",15
"2022-06-05","75054",20
"2022-06-05","75056",6
"2022-06-05","75057",3
"2022-06-05","75058",16
"2022-06-05","75060",3
"2022-06-05","75061",5
"2022-06-05","75062",4
"2022-06-05","75063",3
"2022-06-05","75065",5
"2022-06-05","75067",5
"2022-06-05","75068",6
"2022-06-05","75069",9
"2022-06-05","75070",14
"2022-06-05","75071",19
"2022-06-05","75074",2
"2022-06-05","75075",8
"2022-06-05","75076",5
"2022-06-05","75077",5
"2022-06-05","75078",18
"2022-06-05","75080",8
"2022-06-05","75081",2
"2022-06-05","75082",0
"2022-06-05","75087",7
"2022-06-05","75088",9
"2022-06-05","75089",3
"2022-06-05","75090",8
"2022-06-05","75092",4
"2022-06-05","75093",7
"2022-06-05","75094",0
"2022-06-05","75098",5
"2022-06-05","75102",4
"2022-06-05","75103",7
"2022-06-05","75104",17
"2022-06-05","75105",0
"2022-06-05","75109",0
"2022-06-05","75110",0
"2022-06-05","75114",0
"2022-06-05","75115",10
"2022-06-05","75116",14
"2022-06-05","75117",6
"2022-06-05","75119",2
"2022-06-05","75124",8
"2022-06-05","75125",0
"2022-06-05","75126",6
"2022-06-05","75127",0
"2022-06-05","75134",7
"2022-06-05","75135",6
"2022-06-05","75137",11
"2022-06-05","75140",4
"2022-06-05","75141",0
"2022-06-05","75142",7
"2022-06-05","75143",9
"2022-06-05","75144",27
"2022-06-05","75146",10
"2022-06-05","75147",4
"2022-06-05","75148",5
"2022-06-05","75149",8
"2022-06-05","75150",10
"2022-06-05","75152",4
"2022-06-05","75154",18
"2022-06-05","75155",0
"2022-06-05","75156",5
"2022-06-05","75157",0
"2022-06-05","75158",0
"2022-06-05","75159",10
"2022-06-05","75160",7
"2022-06-05","75161",9
"2022-06-05","75163",0
"2022-06-05","75165",8
"2022-06-05","75166",6
"2022-06-05","75167",5
"2022-06-05","75169",5
"2022-06-05","75172",23
"2022-06-05","75173",6
"2022-06-05","75180",6
"2022-06-05","75181",8
"2022-06-05","75182",0
"2022-06-05","75189",10
"2022-06-05","75201",4
"2022-06-05","75202",0
"2022-06-05","75203",17
"2022-06-05","75204",15
"2022-06-05","75205",8
"2022-06-05","75206",13
"2022-06-05","75207",10
"2022-06-05","75208",11
"2022-06-05","75209",4
"2022-06-05","75210",10
"2022-06-05","75211",12
"2022-06-05","75212",8
"2022-06-05","75214",14
"2022-06-05","75215",17
"2022-06-05","75216",11
"2022-06-05","75217",9
"2022-06-05","75218",11
"2022-06-05","75219",3
"2022-06-05","75220",8
"2022-06-05","75223",15
"2022-06-05","75224",11
"2022-06-05","75225",11
"2022-06-05","75226",13
"2022-06-05","75227",10
"2022-06-05","75228",6
"2022-06-05","75229",9
"2022-06-05","75230",12
"2022-06-05","75231",8
"2022-06-05","75232",10
"2022-06-05","75233",8
"2022-06-05","75234",7
"2022-06-05","75235",10
"2022-06-05","75236",8
"2022-06-05","75237",7
"2022-06-05","75238",5
"2022-06-05","75240",8
"2022-06-05","75241",7
"2022-06-05","75243",10
"2022-06-05","75244",10
"2022-06-05","75246",18
"2022-06-05","75247",0
"2022-06-05","75248",7
"2022-06-05","75249",0
"2022-06-05","75251",5
"2022-06-05","75252",7
"2022-06-05","75253",10
"2022-06-05","75254",11
"2022-06-05","75287",9
"2022-06-05","75401",5
"2022-06-05","75402",5
"2022-06-05","75407",15
"2022-06-05","75409",27
"2022-06-05","75410",0
"2022-06-05","75411",3
"2022-06-05","75414",0
"2022-06-05","75415",0
