"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2020-08-16","75001",19
"2020-08-16","75002",11
"2020-08-16","75006",23
"2020-08-16","75007",16
"2020-08-16","75009",24
"2020-08-16","75010",14
"2020-08-16","75013",20
"2020-08-16","75019",26
"2020-08-16","75020",30
"2020-08-16","75021",23
"2020-08-16","75022",27
"2020-08-16","75023",18
"2020-08-16","75024",31
"2020-08-16","75025",15
"2020-08-16","75028",10
"2020-08-16","75032",27
"2020-08-16","75034",15
"2020-08-16","75035",14
"2020-08-16","75038",15
"2020-08-16","75039",11
"2020-08-16","75040",24
"2020-08-16","75041",37
"2020-08-16","75042",26
"2020-08-16","75043",56
"2020-08-16","75044",18
"2020-08-16","75048",15
"2020-08-16","75050",35
"2020-08-16","75051",35
"2020-08-16","75052",33
"2020-08-16","75054",83
"2020-08-16","75056",17
"2020-08-16","75057",10
"2020-08-16","75058",16
"2020-08-16","75060",20
"2020-08-16","75061",15
"2020-08-16","75062",23
"2020-08-16","75063",7
"2020-08-16","75065",15
"2020-08-16","75067",15
"2020-08-16","75068",11
"2020-08-16","75069",11
"2020-08-16","75070",32
"2020-08-16","75071",17
"2020-08-16","75074",16
"2020-08-16","75075",20
"2020-08-16","75076",24
"2020-08-16","75077",10
"2020-08-16","75078",26
"2020-08-16","75080",41
"2020-08-16","75081",24
"2020-08-16","75082",3
"2020-08-16","75087",21
"2020-08-16","75088",31
"2020-08-16","75089",33
"2020-08-16","75090",26
"2020-08-16","75092",19
"2020-08-16","75093",16
"2020-08-16","75094",9
"2020-08-16","75098",19
"2020-08-16","75102",9
"2020-08-16","75103",41
"2020-08-16","75104",47
"2020-08-16","75105",0
"2020-08-16","75109",20
"2020-08-16","75110",17
"2020-08-16","75114",40
"2020-08-16","75115",50
"2020-08-16","75116",43
"2020-08-16","75117",29
"2020-08-16","75119",18
"2020-08-16","75124",22
"2020-08-16","75125",80
"2020-08-16","75126",59
"2020-08-16","75127",28
"2020-08-16","75134",38
"2020-08-16","75135",17
"2020-08-16","75137",41
"2020-08-16","75140",24
"2020-08-16","75141",53
"2020-08-16","75142",43
"2020-08-16","75143",45
"2020-08-16","75144",10
"2020-08-16","75146",66
"2020-08-16","75147",43
"2020-08-16","75148",14
"2020-08-16","75149",52
"2020-08-16","75150",70
"2020-08-16","75152",20
"2020-08-16","75154",33
"2020-08-16","75155",15
"2020-08-16","75156",42
"2020-08-16","75157",0
"2020-08-16","75158",6
"2020-08-16","75159",57
"2020-08-16","75160",32
"2020-08-16","75161",77
"2020-08-16","75163",15
"2020-08-16","75165",28
"2020-08-16","75166",7
"2020-08-16","75167",25
"2020-08-16","75169",27
"2020-08-16","75172",60
"2020-08-16","75173",20
"2020-08-16","75180",81
"2020-08-16","75181",67
"2020-08-16","75182",32
"2020-08-16","75189",39
"2020-08-16","75201",142
"2020-08-16","75202",17
"2020-08-16","75203",76
"2020-08-16","75204",91
"2020-08-16","75205",90
"2020-08-16","75206",92
"2020-08-16","75207",48
"2020-08-16","75208",60
"2020-08-16","75209",44
"2020-08-16","75210",147
"2020-08-16","75211",51
"2020-08-16","75212",46
"2020-08-16","75214",102
"2020-08-16","75215",155
"2020-08-16","75216",75
"2020-08-16","75217",128
"2020-08-16","75218",61
"2020-08-16","75219",102
"2020-08-16","75220",36
"2020-08-16","75223",190
"2020-08-16","75224",61
"2020-08-16","75225",59
"2020-08-16","75226",179
"2020-08-16","75227",118
"2020-08-16","75228",87
"2020-08-16","75229",40
"2020-08-16","75230",47
"2020-08-16","75231",46
"2020-08-16","75232",46
"2020-08-16","75233",72
"2020-08-16","75234",22
"2020-08-16","75235",56
"2020-08-16","75236",51
"2020-08-16","75237",39
"2020-08-16","75238",59
"2020-08-16","75240",48
"2020-08-16","75241",75
"2020-08-16","75243",45
"2020-08-16","75244",88
"2020-08-16","75246",268
"2020-08-16","75247",26
"2020-08-16","75248",30
"2020-08-16","75249",44
"2020-08-16","75251",31
"2020-08-16","75252",30
"2020-08-16","75253",79
"2020-08-16","75254",23
"2020-08-16","75287",22
"2020-08-16","75401",21
"2020-08-16","75402",27
"2020-08-16","75407",14
"2020-08-16","75409",16
"2020-08-16","75410",22
"2020-08-16","75411",14
"2020-08-16","75414",24
"2020-08-16","75415",0
"2020-08-16","75416",16
"2020-08-16","75417",15
"2020-08-16","75418",21
"2020-08-16","75420",21
"2020-08-16","75421",0
"2020-08-16","75422",17
"2020-08-16","75423",18
"2020-08-16","75424",14
"2020-08-16","75426",34
"2020-08-16","75428",15
"2020-08-16","75431",17
"2020-08-16","75432",12
"2020-08-16","75433",11
"2020-08-16","75435",11
"2020-08-16","75436",0
"2020-08-16","75437",8
"2020-08-16","75438",0
"2020-08-16","75439",0
"2020-08-16","75440",69
"2020-08-16","75442",18
"2020-08-16","75446",14
"2020-08-16","75447",23
"2020-08-16","75448",0
"2020-08-16","75449",0
"2020-08-16","75450",0
"2020-08-16","75451",0
"2020-08-16","75452",19
"2020-08-16","75453",12
"2020-08-16","75454",14
"2020-08-16","75455",16
"2020-08-16","75457",21
"2020-08-16","75459",26
"2020-08-16","75460",19
"2020-08-16","75462",13
"2020-08-16","75468",14
"2020-08-16","75469",0
"2020-08-16","75470",0
"2020-08-16","75471",0
"2020-08-16","75472",15
"2020-08-16","75473",16
"2020-08-16","75474",37
