"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2021-05-23","75001",13
"2021-05-23","75002",8
"2021-05-23","75006",8
"2021-05-23","75007",8
"2021-05-23","75009",7
"2021-05-23","75010",10
"2021-05-23","75013",6
"2021-05-23","75019",6
"2021-05-23","75020",4
"2021-05-23","75021",7
"2021-05-23","75022",12
"2021-05-23","75023",8
"2021-05-23","75024",10
"2021-05-23","75025",7
"2021-05-23","75028",6
"2021-05-23","75032",9
"2021-05-23","75034",7
"2021-05-23","75035",6
"2021-05-23","75038",3
"2021-05-23","75039",10
"2021-05-23","75040",8
"2021-05-23","75041",11
"2021-05-23","75042",7
"2021-05-23","75043",13
"2021-05-23","75044",3
"2021-05-23","75048",5
"2021-05-23","75050",5
"2021-05-23","75051",11
"2021-05-23","75052",12
"2021-05-23","75054",14
"2021-05-23","75056",9
"2021-05-23","75057",7
"2021-05-23","75058",7
"2021-05-23","75060",5
"2021-05-23","75061",4
"2021-05-23","75062",5
"2021-05-23","75063",4
"2021-05-23","75065",6
"2021-05-23","75067",6
"2021-05-23","75068",6
"2021-05-23","75069",8
"2021-05-23","75070",8
"2021-05-23","75071",7
"2021-05-23","75074",7
"2021-05-23","75075",9
"2021-05-23","75076",7
"2021-05-23","75077",6
"2021-05-23","75078",5
"2021-05-23","75080",7
"2021-05-23","75081",6
"2021-05-23","75082",1
"2021-05-23","75087",7
"2021-05-23","75088",9
"2021-05-23","75089",7
"2021-05-23","75090",6
"2021-05-23","75092",6
"2021-05-23","75093",8
"2021-05-23","75094",1
"2021-05-23","75098",6
"2021-05-23","75102",0
"2021-05-23","75103",21
"2021-05-23","75104",15
"2021-05-23","75105",0
"2021-05-23","75109",13
"2021-05-23","75110",7
"2021-05-23","75114",6
"2021-05-23","75115",14
"2021-05-23","75116",14
"2021-05-23","75117",16
"2021-05-23","75119",9
"2021-05-23","75124",18
"2021-05-23","75125",13
"2021-05-23","75126",9
"2021-05-23","75127",21
"2021-05-23","75134",16
"2021-05-23","75135",5
"2021-05-23","75137",16
"2021-05-23","75140",21
"2021-05-23","75141",19
"2021-05-23","75142",6
"2021-05-23","75143",9
"2021-05-23","75144",17
"2021-05-23","75146",12
"2021-05-23","75147",11
