"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2020-08-09","75001",25
"2020-08-09","75002",13
"2020-08-09","75006",28
"2020-08-09","75007",22
"2020-08-09","75009",31
"2020-08-09","75010",19
"2020-08-09","75013",24
"2020-08-09","75019",31
"2020-08-09","75020",35
"2020-08-09","75021",28
"2020-08-09","75022",27
"2020-08-09","75023",23
"2020-08-09","75024",38
"2020-08-09","75025",19
"2020-08-09","75028",8
"2020-08-09","75032",34
"2020-08-09","75034",18
"2020-08-09","75035",17
"2020-08-09","75038",16
"2020-08-09","75039",13
"2020-08-09","75040",29
"2020-08-09","75041",44
"2020-08-09","75042",31
"2020-08-09","75043",66
"2020-08-09","75044",21
"2020-08-09","75048",17
"2020-08-09","75050",40
"2020-08-09","75051",40
"2020-08-09","75052",37
"2020-08-09","75054",98
"2020-08-09","75056",21
"2020-08-09","75057",11
"2020-08-09","75058",21
"2020-08-09","75060",23
"2020-08-09","75061",17
"2020-08-09","75062",26
"2020-08-09","75063",8
"2020-08-09","75065",18
"2020-08-09","75067",18
"2020-08-09","75068",15
"2020-08-09","75069",17
"2020-08-09","75070",40
"2020-08-09","75071",23
"2020-08-09","75074",19
"2020-08-09","75075",24
"2020-08-09","75076",30
"2020-08-09","75077",10
"2020-08-09","75078",33
"2020-08-09","75080",49
"2020-08-09","75081",29
"2020-08-09","75082",4
"2020-08-09","75087",27
"2020-08-09","75088",38
"2020-08-09","75089",40
"2020-08-09","75090",30
"2020-08-09","75092",23
"2020-08-09","75093",19
"2020-08-09","75094",10
"2020-08-09","75098",22
"2020-08-09","75102",6
"2020-08-09","75103",53
"2020-08-09","75104",60
"2020-08-09","75105",0
"2020-08-09","75109",21
"2020-08-09","75110",17
"2020-08-09","75114",46
"2020-08-09","75115",65
"2020-08-09","75116",56
"2020-08-09","75117",38
"2020-08-09","75119",20
"2020-08-09","75124",24
"2020-08-09","75125",93
"2020-08-09","75126",70
"2020-08-09","75127",38
"2020-08-09","75134",49
"2020-08-09","75135",20
"2020-08-09","75137",53
"2020-08-09","75140",29
"2020-08-09","75141",63
"2020-08-09","75142",51
"2020-08-09","75143",52
"2020-08-09","75144",10
"2020-08-09","75146",82
"2020-08-09","75147",50
"2020-08-09","75148",14
"2020-08-09","75149",60
"2020-08-09","75150",81
"2020-08-09","75152",20
"2020-08-09","75154",39
"2020-08-09","75155",16
"2020-08-09","75156",48
"2020-08-09","75157",0
"2020-08-09","75158",9
"2020-08-09","75159",67
"2020-08-09","75160",38
"2020-08-09","75161",92
"2020-08-09","75163",15
"2020-08-09","75165",30
"2020-08-09","75166",9
"2020-08-09","75167",26
"2020-08-09","75169",34
"2020-08-09","75172",74
"2020-08-09","75173",28
"2020-08-09","75180",93
"2020-08-09","75181",78
"2020-08-09","75182",39
"2020-08-09","75189",47
"2020-08-09","75201",166
"2020-08-09","75202",26
"2020-08-09","75203",92
"2020-08-09","75204",106
"2020-08-09","75205",109
"2020-08-09","75206",110
"2020-08-09","75207",56
"2020-08-09","75208",73
"2020-08-09","75209",51
"2020-08-09","75210",173
"2020-08-09","75211",61
"2020-08-09","75212",54
"2020-08-09","75214",121
"2020-08-09","75215",182
"2020-08-09","75216",90
"2020-08-09","75217",149
"2020-08-09","75218",73
"2020-08-09","75219",118
"2020-08-09","75220",42
"2020-08-09","75223",223
"2020-08-09","75224",74
"2020-08-09","75225",71
"2020-08-09","75226",211
"2020-08-09","75227",137
"2020-08-09","75228",103
"2020-08-09","75229",49
"2020-08-09","75230",55
"2020-08-09","75231",57
"2020-08-09","75232",61
"2020-08-09","75233",87
"2020-08-09","75234",29
"2020-08-09","75235",63
"2020-08-09","75236",64
"2020-08-09","75237",56
"2020-08-09","75238",72
"2020-08-09","75240",56
"2020-08-09","75241",92
"2020-08-09","75243",53
"2020-08-09","75244",104
"2020-08-09","75246",314
"2020-08-09","75247",29
"2020-08-09","75248",35
"2020-08-09","75249",55
"2020-08-09","75251",37
"2020-08-09","75252",36
"2020-08-09","75253",92
"2020-08-09","75254",28
"2020-08-09","75287",27
"2020-08-09","75401",22
"2020-08-09","75402",28
