"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2021-10-17","75001",22
"2021-10-17","75002",15
"2021-10-17","75006",17
"2021-10-17","75007",15
"2021-10-17","75009",31
"2021-10-17","75010",22
"2021-10-17","75013",18
"2021-10-17","75019",20
"2021-10-17","75020",42
"2021-10-17","75021",45
"2021-10-17","75022",12
"2021-10-17","75023",18
"2021-10-17","75024",20
"2021-10-17","75025",15
"2021-10-17","75028",14
"2021-10-17","75032",18
"2021-10-17","75034",19
"2021-10-17","75035",13
"2021-10-17","75038",16
"2021-10-17","75039",39
"2021-10-17","75040",16
"2021-10-17","75041",33
"2021-10-17","75042",20
"2021-10-17","75043",31
"2021-10-17","75044",8
"2021-10-17","75048",10
"2021-10-17","75050",27
"2021-10-17","75051",39
"2021-10-17","75052",44
"2021-10-17","75054",44
"2021-10-17","75056",16
"2021-10-17","75057",14
"2021-10-17","75058",38
"2021-10-17","75060",9
"2021-10-17","75061",9
"2021-10-17","75062",8
"2021-10-17","75063",20
"2021-10-17","75065",24
"2021-10-17","75067",16
"2021-10-17","75068",17
"2021-10-17","75069",29
"2021-10-17","75070",30
"2021-10-17","75071",34
"2021-10-17","75074",17
"2021-10-17","75075",22
"2021-10-17","75076",17
"2021-10-17","75077",15
"2021-10-17","75078",26
"2021-10-17","75080",17
"2021-10-17","75081",17
"2021-10-17","75082",5
"2021-10-17","75087",24
"2021-10-17","75088",18
"2021-10-17","75089",21
"2021-10-17","75090",40
"2021-10-17","75092",38
"2021-10-17","75093",17
"2021-10-17","75094",6
"2021-10-17","75098",12
"2021-10-17","75102",0
"2021-10-17","75103",49
"2021-10-17","75104",35
"2021-10-17","75105",0
"2021-10-17","75109",20
"2021-10-17","75110",14
"2021-10-17","75114",41
"2021-10-17","75115",34
"2021-10-17","75116",39
"2021-10-17","75117",74
"2021-10-17","75119",24
"2021-10-17","75124",23
"2021-10-17","75125",32
"2021-10-17","75126",22
"2021-10-17","75127",13
"2021-10-17","75134",38
"2021-10-17","75135",21
"2021-10-17","75137",30
"2021-10-17","75140",51
"2021-10-17","75141",44
"2021-10-17","75142",20
"2021-10-17","75143",24
"2021-10-17","75144",13
"2021-10-17","75146",32
"2021-10-17","75147",16
"2021-10-17","75148",29
"2021-10-17","75149",31
"2021-10-17","75150",35
"2021-10-17","75152",14
"2021-10-17","75154",27
"2021-10-17","75155",12
"2021-10-17","75156",22
"2021-10-17","75157",0
"2021-10-17","75158",26
"2021-10-17","75159",35
"2021-10-17","75160",25
"2021-10-17","75161",22
"2021-10-17","75163",26
"2021-10-17","75165",21
"2021-10-17","75166",20
"2021-10-17","75167",25
"2021-10-17","75169",46
"2021-10-17","75172",80
"2021-10-17","75173",18
"2021-10-17","75180",41
"2021-10-17","75181",31
"2021-10-17","75182",19
"2021-10-17","75189",22
