"COLLECTION_WEEK","ZCTA","IP_COV_DEMAND"
"2021-05-30","75001",12
"2021-05-30","75002",8
"2021-05-30","75006",7
"2021-05-30","75007",7
"2021-05-30","75009",6
"2021-05-30","75010",8
"2021-05-30","75013",5
"2021-05-30","75019",6
"2021-05-30","75020",3
"2021-05-30","75021",6
"2021-05-30","75022",11
"2021-05-30","75023",7
"2021-05-30","75024",8
"2021-05-30","75025",5
"2021-05-30","75028",5
"2021-05-30","75032",9
"2021-05-30","75034",5
"2021-05-30","75035",5
"2021-05-30","75038",3
"2021-05-30","75039",9
"2021-05-30","75040",7
"2021-05-30","75041",10
"2021-05-30","75042",6
"2021-05-30","75043",12
"2021-05-30","75044",3
"2021-05-30","75048",5
"2021-05-30","75050",5
"2021-05-30","75051",9
"2021-05-30","75052",9
"2021-05-30","75054",13
"2021-05-30","75056",7
"2021-05-30","75057",6
"2021-05-30","75058",6
"2021-05-30","75060",5
"2021-05-30","75061",4
"2021-05-30","75062",5
"2021-05-30","75063",4
"2021-05-30","75065",5
"2021-05-30","75067",5
"2021-05-30","75068",5
"2021-05-30","75069",7
"2021-05-30","75070",7
"2021-05-30","75071",7
"2021-05-30","75074",6
"2021-05-30","75075",7
"2021-05-30","75076",4
"2021-05-30","75077",5
"2021-05-30","75078",4
"2021-05-30","75080",7
"2021-05-30","75081",6
"2021-05-30","75082",1
"2021-05-30","75087",6
"2021-05-30","75088",8
"2021-05-30","75089",7
"2021-05-30","75090",5
"2021-05-30","75092",5
"2021-05-30","75093",6
"2021-05-30","75094",1
"2021-05-30","75098",5
"2021-05-30","75102",0
"2021-05-30","75103",19
"2021-05-30","75104",13
"2021-05-30","75105",0
"2021-05-30","75109",13
"2021-05-30","75110",6
"2021-05-30","75114",6
"2021-05-30","75115",11
"2021-05-30","75116",12
"2021-05-30","75117",13
"2021-05-30","75119",8
"2021-05-30","75124",14
"2021-05-30","75125",12
"2021-05-30","75126",9
"2021-05-30","75127",16
"2021-05-30","75134",14
"2021-05-30","75135",5
"2021-05-30","75137",13
"2021-05-30","75140",16
"2021-05-30","75141",17
"2021-05-30","75142",5
"2021-05-30","75143",9
"2021-05-30","75144",16
"2021-05-30","75146",9
"2021-05-30","75147",11
"2021-05-30","75148",5
"2021-05-30","75149",12
"2021-05-30","75150",17
"2021-05-30","75152",10
"2021-05-30","75154",10
"2021-05-30","75155",6
"2021-05-30","75156",8
"2021-05-30","75157",0
"2021-05-30","75158",5
"2021-05-30","75159",10
"2021-05-30","75160",9
"2021-05-30","75161",8
"2021-05-30","75163",7
"2021-05-30","75165",9
"2021-05-30","75166",7
"2021-05-30","75167",11
"2021-05-30","75169",9
"2021-05-30","75172",14
"2021-05-30","75173",7
"2021-05-30","75180",9
"2021-05-30","75181",11
"2021-05-30","75182",9
"2021-05-30","75189",5
"2021-05-30","75201",37
"2021-05-30","75202",9
"2021-05-30","75203",18
"2021-05-30","75204",25
"2021-05-30","75205",17
"2021-05-30","75206",19
"2021-05-30","75207",37
"2021-05-30","75208",10
"2021-05-30","75209",13
"2021-05-30","75210",29
"2021-05-30","75211",11
"2021-05-30","75212",12
"2021-05-30","75214",23
