"COLLECTION_WEEK","THCIC_ID","inpatient_beds_7_day_avg_interp"
"2020-10-04","000102",650
"2020-10-04","000105",810
"2020-10-04","000112",43
"2020-10-04","001000",530
"2020-10-04","006000",52
"2020-10-04","007000",513
"2020-10-04","008001",0
"2020-10-04","014000",25
"2020-10-04","019000",188
"2020-10-04","023000",14
"2020-10-04","026000",27
"2020-10-04","029000",26
"2020-10-04","030000",27
"2020-10-04","034000",48
"2020-10-04","035000",472
"2020-10-04","038001",33
"2020-10-04","041000",0
"2020-10-04","044000",58
"2020-10-04","046000",18
"2020-10-04","047000",263
"2020-10-04","049000",31
"2020-10-04","058000",0
"2020-10-04","059000",9
"2020-10-04","061000",73
"2020-10-04","063000",25
"2020-10-04","064000",154
"2020-10-04","066000",0
"2020-10-04","070000",39
"2020-10-04","072000",0
"2020-10-04","074000",31
"2020-10-04","075000",34
"2020-10-04","076000",155
"2020-10-04","078000",22
"2020-10-04","084000",30
"2020-10-04","085000",131
"2020-10-04","089001",0
"2020-10-04","091001",77
"2020-10-04","094000",0
"2020-10-04","095003",142
"2020-10-04","098000",33
"2020-10-04","100093",0
"2020-10-04","103000",15
"2020-10-04","106001",24
"2020-10-04","106100",0
"2020-10-04","113000",19
"2020-10-04","114001",1003
"2020-10-04","117000",1191
"2020-10-04","118000",497
"2020-10-04","124000",831
"2020-10-04","124100",0
"2020-10-04","129000",121
"2020-10-04","130000",195
"2020-10-04","137000",105
"2020-10-04","140002",835
"2020-10-04","141000",47
"2020-10-04","142000",297
"2020-10-04","143000",312
"2020-10-04","143001",57
"2020-10-04","144000",153
"2020-10-04","145000",622
"2020-10-04","146000",67
"2020-10-04","151000",0
"2020-10-04","154000",1173
"2020-10-04","155000",96
"2020-10-04","156000",59
"2020-10-04","158000",639
"2020-10-04","168000",452
"2020-10-04","180000",0
"2020-10-04","181000",277
"2020-10-04","182000",197
"2020-10-04","187000",34
"2020-10-04","193000",0
"2020-10-04","199000",24
"2020-10-04","206100",145
"2020-10-04","207001",263
"2020-10-04","208100",21
"2020-10-04","212000",542
"2020-10-04","214000",469
"2020-10-04","216001",80
"2020-10-04","217000",19
"2020-10-04","219000",30
"2020-10-04","222000",31
"2020-10-04","228001",142
"2020-10-04","229000",250
"2020-10-04","230000",97
"2020-10-04","235000",611
"2020-10-04","246000",235
"2020-10-04","255000",302
"2020-10-04","256000",40
"2020-10-04","262000",19
"2020-10-04","263000",413
"2020-10-04","266000",179
"2020-10-04","285000",115
"2020-10-04","286000",543
"2020-10-04","294000",27
"2020-10-04","297000",105
"2020-10-04","298000",33
"2020-10-04","301000",126
"2020-10-04","302000",463
"2020-10-04","303000",52
"2020-10-04","307000",23
"2020-10-04","314001",197
"2020-10-04","315003",91
"2020-10-04","318000",461
"2020-10-04","319000",0
"2020-10-04","323000",49
"2020-10-04","331000",772
"2020-10-04","332000",269
